sentence | translation | sdg
La Autoridad Portuaria de Cartagena ha presentado esta mañana la I Carrera Portuaria que se celebrará el próximo sábado 22 de octubre a las 17:30 horas. | The Port Authority of Cartagena presented this morning the I Port Race that will take place next Saturday, October 22 at 17:30. | 3
Esta carrera tiene como objetivo recaudar fondos a favor de la Asociación Española Contra el Cáncer (AECC) y está organizada en colaboración con el Ayuntamiento de Cartagena y el C.D. Runtritón Cartagena. | This race aims to raise funds for the Spanish Association Against Cancer (AECC) and is organized in collaboration with the Cartagena City Council and the C.D. Runtritón Cartagena. | 3
Alfredo Fresneda ha destacado la importancia que supone para APC esta primera carrera de marcado carácter solidario, así como la promoción turística para la ciudad. | Alfredo Fresneda highlighted the importance that this first race of marked solidarity represents for APC, as well as the tourist promotion for the city. | 1
Entre nuestros principales objetivos también se encuentran potenciar como zona lúdico-deportiva el área portuaria, como el futuro proyecto de carril running, ha afirmado Alfredo Fresneda. | "Among our main objectives are also boosting the port area as a recreational-sports zone, like the future running lane project," said Alfredo Fresneda. | 3
Un total de 530 personas aproximadamente se darán cita en este evento deportivo de carácter social y benéfico que, por primera vez, realiza el Puerto de Cartagena. | A total of approximately 530 people will attend this social and charitable sporting event that, for the first time, the Port of Cartagena is organizing. | 1
Otro de los objetivos de este encuentro es integrar y dar a conocer las instalaciones abiertas del Puerto de Cartagena, muelle de cruceros, y las zonas recientemente reformadas y acondicionadas por APC para la práctica deportiva próxima al muelle de la Curra, castillo Santa Florentina y Cala Cortina, para disfrute de todos los competidores y familiares que participen. | Another goal of this meeting is to integrate and promote the open facilities of the Port of Cartagena, cruise dock, and the areas recently renovated and conditioned by APC for sports practice near the Curra dock, Santa Florentina castle, and Cala Cortina, for the enjoyment of all competitors and participating family members.  | 8
Asimismo, se pretende promocionar la práctica deportiva como elemento integrador entre las personas con algún tipo de discapacidad. | Likewise, the aim is to promote sports practice as an integrating element among people with disabilities. | 3
La entrega de galardones se celebrará en torno a las 19:30 horas. | The award ceremony will take place around 19:30. | 1
Los premios serán trofeos para los tres primeros clasificados de cada categoría masculina y femenina, tres premios a la categoría general absoluta en ambos sexos y medallas para todos los participantes en las pruebas menores. | The prizes will be trophies for the top three in each male and female category, three prizes for the overall category in both genders, and medals for all participants in the minor tests. | 1
Los participantes proceden de varios puntos de la Región como Cartagena, Murcia, Torre Pacheco, El Albujón, San Javier, La Unión, Lorca, etc, además de corredores procedentes de Alicante, Torrevieja, Elche y Vélez-Rubio. | Participants come from various areas of the Region such as Cartagena, Murcia, Torre Pacheco, El Albujón, San Javier, La Unión, Lorca, etc., as well as runners from Alicante, Torrevieja, Elche, and Vélez-Rubio. | 3
El patrocinio de la carrera correrá a cargo Estrella Levante, Supermercados SPAR, quien acondicionará el avituallamiento y AMC Grupo Alimentación, Fresco y Zumos, que proporcionarán zumos a la finalización del evento, así como los remolcadores de Cartagena que darán la salida con las bocinas de sus barcos. | The sponsorship of the race will be provided by Estrella Levante, Supermarkets SPAR, who will provide the refreshments, and AMC Grupo Alimentación, Fresco y Zumos, which will provide juices at the end of the event, as well as the tugboats of Cartagena which will start with the horns of their boats. | 1
Hasta mañana a las 14:00 horas se encuentra abierto el proceso de inscripción para todo el que esté interesado en participar en este evento solidario. | Until tomorrow at 14:00, the registration process is open for anyone interested in participating in this charitable event. | 3
