sentence | translation | sdg
European University of Technology ha clausurado hoy en su campus de Cyprus University of Technology el programa Inno-EUt+ | European University of Technology closed today at its campus Cyprus University of Technology the program Inno-EUt+. | 4
Este proyecto tiene como objetivo fortalecer la capacidad de innovación y emprendimiento de la EUt+ como parte del compromiso de la UPCT con la colaboración internacional y la promoción del talento. | This project aims to strengthen the innovation and entrepreneurship capacity of the EUt+ as part of the commitment of the UPCT to international collaboration and talent promotion. | 9
El programa Inno-EUT+ ha sido un catalizador para la transformación institucional y el fomento de la innovación en el ámbito educativo y de investigación. | The Inno-EUT+ program has been a catalyst for institutional transformation and the promotion of innovation in education and research. | 4
Este proyecto se ha realizado gracias a la colaboración entre las universidades participantes y los socios no académicos, como Water Alliance (Países Bajos) y Chrysalis LEAP (Chipre) | This project has been carried out thanks to the collaboration between participating universities and non-academic partners, such as Water Alliance (Netherlands) and Chrysalis LEAP (Cyprus). | 17
gracias a la financiación de EIT HEI Intiative a través de EIT Climate-KIC. | thanks to the funding from EIT HEI Intiative through EIT Climate-KIC. | 13
Durante el evento, ha realizado un Demoday en la que ha participado un grupo de alumnos de la Escuela Técnica Superior de Ingeniería Naval y Oceánica de la UPCT. | During the event, a Demo Day was held in which a group of students from the Higher Technical School of Naval and Oceanic Engineering of the UPCT participated. | 4
Los estudiantes Ángel Martínez, Nayla Expósito, David Martínez y Alejandro Mañas, han exhibido su proyecto innovador llamado Energy Wave. | Students Ángel Martínez, Nayla Expósito, David Martínez, and Alejandro Mañas exhibited their innovative project called Energy Wave. | 9
Se trata de una turbina portátil que extrae energía del oleaje para producir corriente eléctrica que abastezca los sistemas eléctricos auxiliares de las embarcaciones. | It is a portable turbine that extracts energy from the waves to produce electricity to supply the auxiliary electrical systems of the vessels. | 7
Energy Wave busca impulsar la eficiencia energética en la industria marítima y proponer nuevas aplicaciones para tecnologías existentes | Energy Wave seeks to boost energy efficiency in the maritime industry and propose new applications for existing technologies. | 9
capaces de favorecer soluciones sostenibles y rentables. | capable of promoting sustainable and profitable solutions. | 9
El proyecto ha sido mentorizado por la profesora Aurora Martínez del departamento de Economía de la Empresa. | The project has been mentored by Professor Aurora Martínez from the Department of Business Economics. | 4
El evento se ha retransmitido para que los estudiantes de las ocho universidades del consorcio conozcan de cerca los proyectos innovadores desarrollados por alumnos de diversas instituciones de educación superior europeas. | The event has been broadcasted so that students from the eight universities in the consortium get to know closely the innovative projects developed by students from various European higher education institutions. | 4
La UPCT se unió en 2020 a la Universidad Europea de Tecnología, un consorcio universitario patrocinado por la Unión Europea. | UPCT joined in 2020 the European University of Technology, a university consortium sponsored by the European Union. | 4
EUt+ está formada por la UPCT y las universidades de Cluj-Napoca (Rumanía), Darmstadt (Alemania), Dublín (Irlanda), Limassol (Chipre), Riga (Letonia), Sofía (Bulgaria) y Troyes (Francia). | EUt+ is formed by UPCT and the universities of Cluj-Napoca (Romania), Darmstadt (Germany), Dublin (Ireland), Limassol (Cyprus), Riga (Latvia), Sofia (Bulgaria), and Troyes (France). | 4
La UPCT participa con apoyo de la Consejería de Empresa, Empleo, Universidades y Portavocía de la CARM y con el respaldo del Ministerio de Universidades. | UPCT participates with the support of the Department of Business, Employment, Universities, and Spokesperson of the CARM, and with the backing of the Ministry of Universities. | 4
Además, la UPCT es la primera de las universidades de la Región de Murcia en participar en la iniciativa Universidades Europeas que impulsa la Comisión Europea. | Furthermore, UPCT is the first of the universities in the Region of Murcia to participate in the European Universities initiative promoted by the European Commission. | 4
