sentence|translation|sdg
La fase extraordinaria de admisión en grados se ha iniciado hoy con la apertura hasta el 18 de julio de un plazo de preinscripción destinado principalmente al alumnado que realizó la EBAU de julio.|The extraordinary admission phase for degrees has started today with the opening until July 18 of a pre-registration period mainly aimed at students who took the EBAU in July.|4
La lista única de admitidos se publicará el 21 de julio y desde ese día y hasta el 23 se podrá completar la automatrícula.|The single list of admitted students will be published on July 21, and from that day until the 23rd, self-enrollment can be completed.|4
El resto de solicitantes deberán esperar a los llamamientos en orden de cita que se realizarán a partir del 24 de julio.|The rest of the applicants will have to wait for the calls in order of appointment that will be made starting from July 24.|4
La UPCT oferta los siguientes títulos de grado en sus siete centros formativos: AGRÓNOMOS Ingeniería Agroalimentaria y de Sistemas Biológicos El grado que da acceso al máster habilitante en Ingeniería Agronómica.|The UPCT offers the following undergraduate degrees in its seven training centers: AGRONOMISTS Agricultural Engineering and Biological Systems The degree that grants access to the enabling master's degree in Agricultural Engineering.|4
Los estudiantes pueden optar por especializarse en la mención de Hortofruticultura y Jardinería o en la de Industrias Agroalimentarias.|Students can choose to specialize in the mention of Hortofruiticulture and Gardening or in that of Agri-food Industries.|4
El título cuenta con el sello internacional de excelencia en Ingeniería EUR-ACE.|The degree has the international seal of excellence in EUR-ACE Engineering.|4
Los sectores en los que trabajan estos profesionales van desde explotaciones agrarias a administraciones públicas, pasando por industrias alimentarias, empresas de suministros, maquinaria o sistemas de regadío, acreditadoras y centros de I+D+i.|The sectors in which these professionals work range from agricultural farms to public administrations, passing through food industries, supply companies, machinery or irrigation systems, accrediting entities, and R&D+i centers.|4
ARQUITECTURA Y EDIFICACIÓN Fundamentos de Arquitectura El grado que da acceso al máster habilitante en Arquitectura forma a profesionales capaces de diseñar, proyectar y supervisar la construcción de edificios, el diseño de interiores y la rehabilitación de viviendas, así como de elaborar proyectos urbanísticos y de espacios públicos y zonas verdes.|ARCHITECTURE AND BUILDING Architecture Fundamentals The degree that grants access to the enabling master's degree in Architecture trains professionals capable of designing, projecting, and supervising the construction of buildings, interior design, and the rehabilitation of homes, as well as developing urban projects and public spaces.|4
Las salidas laborales abarcan tanto en el sector público como el privado, en estudios de Arquitectura o empresas de construcción y como profesional independiente.|The job opportunities cover both the public and private sectors, in Architecture studies or construction companies, and as independent professionals.|8
Ingeniería de Edificación Grado que habilita para ejercer como arquitecto técnico en la gestión y planificación de obras de edificación, controlando la ejecución y su calidad.|Building Engineering Degree that enables to work as a technical architect in the management and planning of construction works, controlling their execution and quality.|4
