sentence | translation | sdg
The Official College of Technical Architects and Building Engineers of the Region of Murcia (COAATIEMU) has awarded two End of Degree Projects (TFE) of students from the School of Architecture and Building of UPCT in its latest edition. | El Colegio Oficial de Aparejadores, Arquitectos Técnicos e Ingenieros de Edificación de la Región de Murcia (COAATIEMU) ha premiado a dos Trabajos Fin de Estudios (TFE) de estudiantes de la Escuela de Arquitectura y Edificación de la UPCT en su última edición. | 9
A recognition for Víctor San Bernardo Hernández, for his Master's Thesis (TFM) on the old Workers' Lyceum of La Unión and Sonia Sánchez Rabadán, for her Bachelor's Thesis (TFG) on Cerro del Molinete, in Cartagena. | Un reconocimiento para Víctor San Bernardo Hernández, por su Trabajo Fin de Máster (TFM) sobre el antiguo Liceo de Obreros de La Unión y a Sonia Sánchez Rabadán, por su Trabajo Fin de Grado (TFG) sobre el Cerro del Molinete, de Cartagena. | 4
Victor San Bernardo analyzes in his work the rehabilitation elements of the building, headquarters of the new Mining Museum. | Víctor San Bernardo analiza en su trabajo los elementos de rehabilitación del edificio, sede del nuevo Museo Minero. | 9
The TFM, directed by the professors Pedro E. Collado and Pedro Miguel Jiménez, delves into the historical and social context of the property in the municipality of La Unión. | El TFM, dirigido por los profesores Pedro E. Collado y Pedro Miguel Jiménez, ahonda en el contexto histórico y social del inmueble en el municipio de La Unión. | 9
It analyzes demographic and economic concepts of the city, as well as other industrial elements linked to mining, in order to understand the reasons for the construction of this building. | En él se analizan conceptos demográficos y económicos de la ciudad, así como otros elementos industriales ligados con la minería, con el fin de conocer los motivos de la construcción de este edificio. | 9
The work also analyzes and describes the operation of the society "Liceo de Obreros," essential to understand the fate of the property, as well as its operation. | El trabajo también analiza y describe el funcionamiento de la sociedad Liceo de Obreros, fundamental para conocer el destino del inmueble, así como su funcionamiento. | 9
The most significant part of the awarded work refers to the analysis and documentation of the rehabilitation works and their new use as the Mining Museum of La Unión. | La parte más significativa del trabajo premiado es la que se refiere al análisis y documentación de los trabajos de rehabilitación y su nuevo uso como Museo Minero de La Unión. | 9
Regarding Sonia Sánchez, her Bachelor's Thesis, under the guidance of Professor María Dolores Pujol Galindo, carries out a comparative analysis when applying two traditional methodologies in the valuation of the historical heritage of Cerro del Molinete. | En cuanto a Sonia Sánchez, su trabajo Fin de Grado, bajo la tutoría de la profesora María Dolores Pujol Galindo, realiza un análisis comparativo a la hora de aplicar dos metodologías tradicionales en la valoración del patrimonio histórico del Cerro del Molinete. | 4
On the one hand, the total economic value (VET) by the Travel Cost Method (MCV) is examined, and on the other hand, the VET is studied by the Contingent Valuation Method (MVC). | De una parte el valor económico total (VET) por el método del coste de viaje (MCV) y por otro lado se estudia el VET por el método de valoración contingente (MVC). | 4
According to the conclusions, the total economic value between MCV and MVC differs by only 160,735 euros, so both methods are valid in obtaining the approximate value of a good that has no market, as is the case of Cerro del Molinete. | Según las conclusiones, el valor económico total entre el MCV y el MVC difiere tan solo en 160.735 euros, por lo que los dos métodos son válidos a la hora de obtener el valor aproximado de un bien que no tiene mercado, como es el caso del Cerro del Molinete. | 4
In addition, it turns out that the End of Degree Project of Víctor San Bernardo received the first prize from COAATIEMU in the 2019 edition, and the defense committee at UPCT awarded him the highest qualification: with honors. | Además, se da la circunstancia de que el Trabajo Fin de Grado de Víctor San Bernardo recibió el primer premio de COAATIEMU en la edición de 2019 y el tribunal de defensa le otorgó en la UPCT la máxima calificación: matrícula de honor. | 4
The graduate carried out, under the guidance of the professor from the area of Architectural Constructions Pedro E. Collado, a comprehensive follow-up on the rehabilitation works of the Artillery Barracks. | El egresado realizó en su trabajo, dirigido por el profesor del área de Construcciones Arquitectónicas Pedro E. Collado, un seguimiento exhaustivo de las obras de rehabilitación del Cuartel de Artillería. | 9
