sentence | translation | sdg
María Jesús Cañavate Sánchez, ingeniera de Telecomunicación por la UPCT, ha sido nominada como una de las 100 mujeres tecnológicas de 2023 como Talento Emergente y empoderadas por Barclays UK. | María Jesús Cañavate Sánchez, Telecommunication engineer from UPCT, has been nominated as one of the '100 women in technology for 2023' as an 'Emerging Talent' and 'empowered by Barclays UK'. | 5
Reside en Escocia y trabaja en la actualidad para Microsoft, realizando ingeniería de software de desarrollo. | She resides in Scotland and currently works for Microsoft, doing software engineering. | 9
Los premios anuales TechWomen100, lanzados por WeAreTechWomen, destacan y defienden los logros de las mujeres brillantes en la tecnología. | The annual TechWomen100 awards, launched by WeAreTechWomen, highlight and champion the achievements of brilliant women in technology. | 5
Su nominación como una de las 100 mujeres tecnológicas de 2023 reconoce su trayectoria profesional y académica. | Her nomination as one of the '100 women in technology for 2023' recognizes her professional and academic career. | 5
Trabaja desde hace un año como ingeniera de software de Microsoft, en Edimburgo. | She has been working as a software engineer at Microsoft in Edinburgh for a year. | 9
Llegó a Escocia como estudiante Erasmus en 2014. | She arrived in Scotland as an Erasmus student in 2014. | 4
Allí hizo su tesis doctoral después de titular en la UPCT. | There she did her doctoral thesis after graduating from UPCT. | 4
Su primer trabajo fue en MathWorks, la empresa que ha creado MatLab, como ingeniera de software. | Her first job was at MathWorks, the company that created MatLab, as a software engineer. | 9
A lo largo de estos años, su trabajo ha sido reconocido con varias distinciones académicas. | Throughout these years, her work has been recognized with several academic distinctions. | 4
La votación está abierta hasta este miércoles, 13 de septiembre. | The voting is open until this Wednesday, September 13. | 16
