sentence|translation|sdg
Un total de más de seis mil pasajeros visitarán nuestra ciudad en dos días, 13 y 14 de abril, de la mano de dos maxi cruceros, el Konigsdam y el Crown Princess.|A total of more than six thousand passengers will visit our city in two days, 13th and 14th of April, thanks to two "maxi cruises", the Konigsdam and the Crown Princess.|8
Este último será la primera vez que llegue a nuestro puerto y sus 3.100 pasajeros podrán comprobar todas las opciones de ocio y visita que Cartagena les ofrece.|This will be the first time the latter arrives at our port, and its 3,100 passengers will be able to check all the leisure and sightseeing options that Cartagena offers them.|8
El Konigsdam, con destino a Roma, ha atracado esta mañana tras un viaje de 26 noches por distintos puertos de Europa.|The Konigsdam, heading to Rome, has docked this morning after a 26-night journey through various ports in Europe.|9
Este barco, de Holland America Line se caracteriza por ofrecer viajes extensos y en distintas regiones del mundo.|This ship, from Holland America Line, is characterized by offering extensive trips in different regions of the world.|9
No será la primera vez que visite nuestro puerto, ya que realizó una escala este lunes pasado y volverá el 5 de mayo.|It won't be the first time it visits our port, as it made a stop this past Monday and will return on the 5th of May.|9
Esto muestra cómo Cartagena se afianza cada vez más en el turismo de cruceros, ya que los barcos suelen regresar tras una primera experiencia.|This shows how Cartagena is increasingly establishing itself in cruise tourism, as ships usually return after a first experience.|8
El Crown Princess, de Princess Cruises, realizará por primera vez escala en Cartagena.|The Crown Princess, from Princess Cruises, will make a stop in Cartagena for the first time.|8
Esta compañía con origen en Estados Unidos, ofrece largos viajes transatlánticos.|This company, originating from the United States, offers long transatlantic trips.|9
Su llegada, prevista para las ocho de la mañana, y con salida a las dos del medio día permitirá a sus pasajeros disfrutar del buen tiempo, las actividades disponibles en la ciudad y de los comercios de nuestras calles.|Its arrival, scheduled for eight in the morning, and departure at two in the afternoon, will allow its passengers to enjoy the good weather, the activities available in the city, and the shops on our streets.|8
Abril va a ser uno de los meses más numerosos en cuanto a llegada de cruceros, con 25 barcos.|April is going to be one of the most numerous months in terms of cruise arrivals, with 25 ships.|8
Para algunos será la primera vez que visiten nuestra costa y otros repetirán experiencia.|For some, it will be the first time they visit our coast, while others will repeat the experience.|8
Sus pasajeros no sólo cuentan con las ofertas propias de la ciudad sino con muchas otras actividades como es el buceo o las actividades náuticas.|Its passengers not only have the city's own offers but many other activities like diving or nautical activities.|6
Para el presidente de la Autoridad Portuaria, Joaquín Segado, esto repercute positivamente en muchos aspectos, la llegada de cruceristas al Puerto de Cartagena no sólo beneficia a nuestra organización, sino que amplía las oportunidades de comercio en la ciudad.|For the President of the Port Authority, Joaquín Segado, this has positive impacts on many aspects, "the arrival of cruisers at the Port of Cartagena benefits not only our organization but also expands trading opportunities in the city.|8
Esta tarea es principal para nuestro trabajo ya que es indispensable que la ciudadanía se beneficie de las oportunidades como es el aumento de empleo indirecto.|This task is crucial for our work since it is essential for the population to benefit from opportunities such as the increase in indirect employment.|8
La presencia en ferias internacionales y el trabajo de la Autoridad Portuaria de Cartagena están permitiendo que el número de cruceros que pasen por nuestro puerto crezca cada año más.|The presence in international fairs and the work of the Port Authority of Cartagena are allowing the number of cruises passing through our port to grow more each year.|8
Mantener estas estadísticas y seguir mejorando en su recepción forma parte de nuestros objetivos principales con el fin de seguir contribuyendo activamente tanto a Cartagena como a la Región de Murcia.|Maintaining these statistics and continuing to improve their reception is part of our main objectives to actively contribute to both Cartagena and the Murcia Region.|8
