sentence | translation | sdg  
Ha tenido lugar la entrega de premios de la IV Olimpiada de Ingeniería Industrial de la Región de Murcia, celebrada este martes, organizada por en la Escuela Técnica Superior de Ingeniería Industrial de la UPCT, (ETSII), en la que han competido 34 estudiantes de Bachillerato de siete institutos. | The awards ceremony of the IV Industrial Engineering Olympiad of the Region of Murcia took place this Tuesday, organized by the Higher Technical School of Industrial Engineering of the UPCT, (ETSII), where 34 high school students from seven institutes competed. | 4  
El primer premio, entre la totalidad de participantes en esta olimpiada, ha recaído en José María Costa Hernández, estudiante del IES Francisco Salzillo, Alcantarilla; el segundo premio ha sido para Francisco Ortuño Sáez, del IES Francisco Salzillo, Alcantarilla. | The first prize, among all participants in this olympiad, has gone to José María Costa Hernández, a student from IES Francisco Salzillo, Alcantarilla; the second prize has been awarded to Francisco Ortuño Sáez, from IES Francisco Salzillo, Alcantarilla. | 4  
El tercer premio lo ha conseguido Ayman Lamriss, del IES Antonio Menárguez Costa, Los Alcázares. | The third prize was won by Ayman Lamriss, from IES Antonio Menárguez Costa, Los Alcázares. | 4  
Y el accésit lo ha obtenido Abdelilah El Hayani Zannouti, del IES Mediterráneo, Cartagena. | And the consolation prize was obtained by Abdelilah El Hayani Zannouti, from IES Mediterráneo, Cartagena. | 4  
Estos cuatro estudiantes que han resultado ganadores de esta olimpiada reciben la matrícula gratuita en cualquiera de los grados que se imparten en la Escuela de Ingeniería Industrial de la UPCT, además de la entrega de un trofeo. | These four students who have emerged as winners of this olympiad receive free tuition for any of the degrees offered at the Industrial Engineering School of the UPCT, as well as a trophy. | 4  
Previamente, han sido evaluados de las materias fundamentales de los grados universitarios que se imparten en la Escuela de Ingeniería Industrial, como son Física, Química, Matemáticas, Dibujo Técnico y Tecnología Industrial. | Previously, they were evaluated on the fundamental subjects of the university degrees taught at the School of Industrial Engineering, such as Physics, Chemistry, Mathematics, Technical Drawing, and Industrial Technology. | 4  
También, se han concedido premios a los cuatro centros educativos que han conseguido las mejores puntuaciones entre los cinco estudiantes de sus centros que han resultado mejor clasificados. | Awards have also been given to the four educational centers that have achieved the highest scores among the five students from their centers who performed the best. | 4  
El primer premio ha sido otorgado al IES Francisco Salzillo, Alcantarilla, que ha recogido el profesor Ángel Serrano Rochel. | The first prize has been awarded to IES Francisco Salzillo, Alcantarilla, and was received by Professor Ángel Serrano Rochel. | 4  
El segundo premio ha sido para IES Antonio Menárguez Costa, Los Alcázares, y lo ha recibido la profesora Laura Odette Carrión Fernández. | The second prize was for IES Antonio Menárguez Costa, Los Alcázares, and was received by Professor Laura Odette Carrión Fernández. | 4  
El tercer premio, para el IES Las Salinas del Mar Menor, Cabo de Palos, que ha recogido el profesor Santos Mora Gónzalez. | The third prize went to IES Las Salinas del Mar Menor, Cabo de Palos, and was received by Professor Santos Mora Gónzalez. | 4  
Y el cuarto premio, para el IES Mediterráneo, Cartagena, que ha recibido el profesor Jaime Aniorte García En este caso, los premios consisten en una ayuda económica que podrán utilizar en el centro; además de un diploma acreditativo. | And the fourth prize, for IES Mediterráneo, Cartagena, was received by Professor Jaime Aniorte García. In this case, the prizes consist of financial assistance that can be used in the center; as well as a certificate. | 4  
Por parte de la UPCT han asistido a este evento, Patricio Franco Chumillas, director de la Escuela Técnica Superior de Ingeniería Industrial; Juan Ángel Pastor Franco, vicerrector de Estudios de la UPCT; y José Damián Catalá Galindo, coordinador de la Olimpiada de Ingeniería Industrial de la Región de Murcia. | From UPCT, those present at this event were Patricio Franco Chumillas, director of the Higher Technical School of Industrial Engineering; Juan Ángel Pastor Franco, Vice-Rector of Studies at UPCT; and José Damián Catalá Galindo, coordinator of the Industrial Engineering Olympiad in the Region of Murcia. | 4  
Entre las autoridades políticas han estado presentes María Isabel Fortea Gorbe, directora General de Universidades e Investigación de la Comunidad Autónoma de la Región de Murcia, y Cristina Mora Menéndez de la Vega, concejala de Medio Ambiente y Desarrollo Sostenible del Ayuntamiento de Cartagena. | Among the political authorities present were María Isabel Fortea Gorbe, General Director of Universities and Research of the Autonomous Community of the Region of Murcia, and Cristina Mora Menéndez de la Vega, Councilor for the Environment and Sustainable Development of the Cartagena City Council. | 4  
Otros asistentes han sido Alejandro Ochoa Martínez, tesorero del Colegio Oficial de Ingenieros Técnicos Industriales de la Región de Murcia, COITIRM; Joaquín García-Estañ Salcedo, delegado en Cartagena del Colegio Oficial de Ingenieros Industriales de la Región de Murcia, COIIRM, y Javier Blanco Ortega, director de Operaciones de la empresa Mecánicas Bolea S.A. | Other attendees included Alejandro Ochoa Martínez, Treasurer of the Official College of Industrial Technical Engineers of the Region of Murcia, COITIRM; Joaquín García-Estañ Salcedo, delegate in Cartagena of the Official College of Industrial Engineers of the Region of Murcia, COIIRM, and Javier Blanco Ortega, Operations Director of the company Mecánicas Bolea S.A. | 4
