sentence | translation | sdg
Es otra forma de vivir la vendimia. | It is another way of living the grape harvest. | 2
Con gorro para protegerse del sol, guantes, tijeras en mano y ganas de aprender han llegado esta mañana varias decenas de estudiantes voluntarios a los viñedos de la finca experimental Tomás Ferro, dispuestos a conocer de primera mano todo el proceso de creación del vino, desde la viña hasta la copa. | With hats to protect themselves from the sun, gloves, scissors in hand, and a willingness to learn, several dozen volunteer students have arrived this morning at the experimental estate Tomás Ferro vineyards, ready to learn firsthand the entire process of creating wine, from the vineyard to the glass. | 4
Junto a ellos, profesores y personal de Administración y Servicios de la UPCT acompañados por sus familias. | Alongside them, professors and administrative staff from UPCT accompanied by their families. | 4
Los voluntarios han recogido más 6.000 kilos de uva merseguera. | The volunteers have harvested over 6,000 kilos of merseguera grapes. | 2
Con la uva vendimiada se elaborará el vino Tomás Ferro. | The harvested grapes will be used to produce the Tomás Ferro wine. | 2
Esta cita anual es una oportunidad para conocer el proceso de elaboración del vino, explica la profesora de la Escuela de Agrónomos, Arantxa Aznar. | This annual event is an opportunity to learn about the wine production process, explains the professor from the School of Agronomists, Arantxa Aznar. | 4
Este jueves y viernes continúa el proceso de elaboración del vino en los laboratorios de la finca. | This Thursday and Friday, the wine production process continues in the estate's laboratories. | 4
Tras los procesos de desenfangado y fermentación, el caldo reposará hasta su embotellado en diciembre. | After the clarification and fermentation processes, the wine will rest until its bottling in December. | 4
Con la uva recolectada se producirán más de 1.500 litros del clásico blanco 'Tomás Ferro'. | More than 1,500 liters of the classic white 'Tomás Ferro' will be produced with the harvested grapes. | 2
Bodegas Luzón, firma jumillana del grupo Fuertes, que desde hace unos años asesora en el proceso de elaboración del vino, embotellará y comercializará la añada 2023. | Bodegas Luzón, a winery from Jumilla part of the Fuertes group, which has been advising in the wine production process for some years, will bottle and market the 2023 vintage. | 2
Recuperación de la merseguera Este proyecto se remonta a más de dos décadas atrás, cuando la Escuela de Ingenieros Agrónomos de la UPCT apostó por la recuperación y puesta en valor de la uva merseguera, una variedad autóctona del Campo de Cartagena que apenas se cultivaba. | Recovery of the merseguera This project dates back over two decades, when the School of Agronomist Engineers at UPCT opted for the recovery and enhancement of the merseguera grape, a native variety from Campo de Cartagena that was scarcely cultivated. | 2
El proyecto de investigación también se ha traducido en la formación de los estudiantes de Agrónomos en Viticultura y la creación de este vino elaborado con esta uva, que se cultiva utilizando tecnología de riego deficitario controlado para conseguir el máximo potencial de la variedad. | The research project has also resulted in the training of Agronomist students in Viticulture and the creation of this wine made with this grape, which is cultivated using controlled deficit irrigation technology to achieve the maximum potential of the variety. | 4
La finca Tomás Ferro, donde se encuentra el viñedo, aúna la tradición de una uva adaptada a la tierra y al clima local con la utilización de modernas tecnologías agronómicas que potencian su calidad y posibilitan el ahorro de agua durante su producción. | The Tomás Ferro estate, where the vineyard is located, combines the tradition of a grape adapted to the land and local climate with the use of modern agronomic technologies that enhance its quality and enable water saving during production. | 2
