sentence|translation|sdg
La Universidad Politécnica de Cartagena, UPCT, ocupa el tercer puesto según el estudio U-ranking realizado por la Fundación BBVA y el Ivie (Instituto Valenciano de Investigaciones Económicas) en base a un listado de las cien universidades con mejor grado de inserción laboral.| The Polytechnic University of Cartagena, UPCT, ranks third according to the U-ranking study conducted by the BBVA Foundation and the Ivie (Valencian Institute of Economic Research) based on a list of the one hundred universities with the best degree of employability.|4
El primer lugar, lo ocupa la Universidad Politécnica de Madrid, y en segundo lugar, la Universidad Católica de Santa Teresa de Jesús de Ávila.| The first place is held by the Polytechnic University of Madrid, and in second place, the Catholic University of Santa Teresa de Jesús de Ávila.|4
Este ranking está elaborado con datos de 2019 sobre los graduados cinco años antes; los primeros lugares lo ocupan las Universidades Politécnicas públicas y algunas universidades privadas situadas en el entorno de Madrid.| This ranking is based on 2019 data on graduates from five years earlier; the top positions are held by public Polytechnic Universities and some private universities located in the Madrid area.|4
Todas ellas incluyen en sus programas estudios de informática e ingenierías.| They all include computer science and engineering studies in their programs.|4
Además del grado, un factor clave de empleabilidad es la universidad elegida.| In addition to the degree, a key factor in employability is the chosen university.|4
Se confirma que Medicina, Informática, Ingeniería y Salud son los estudios que ofrecen mejores resultados en inserción laboral, y entre las ingenierías destacan desde Aeronáutica y los computadores a Telecomunicaciones, Electrónica y de Desarrollo de Software.| It is confirmed that Medicine, Computer Science, Engineering, and Health are the studies that offer the best results in employability, and among the engineering disciplines, Aeronautics, Computers, Telecommunications, Electronics, and Software Development stand out.|3
España presenta una tasa de paro que ronda el 13%, el doble que el de la UE, y un desempleo entre los menores de 25 años que se dispara casi al 30%.| Spain has an unemployment rate of around 13%, double that of the EU, and youth unemployment under 25 years old is almost 30%.|1
Pese a estos datos, hay carreras cuya empleabilidad está prácticamente garantizada.| Despite these data, there are careers whose employability is practically guaranteed.|1
Esos grados tienen también un porcentaje cercano al 100% de empleados, ganando 1.500 euros netos o más al mes, como es el caso de Medicina.| These degrees also have a percentage close to 100% of employed individuals, earning 1,500 euros net or more per month, as is the case with Medicine.|3
La gran novedad del informe de 2023 es que U-Ranking crea una herramienta para comparar los resultados en inserción laboral de los diferentes estudios y universidades; además de una aproximación sobre el sueldo que ganaría, de modo que han clasificado los grados en función del porcentaje de ocupados en ese campo que gana 1.500 euros o más al mes.| The great novelty of the 2023 report is that U-Ranking creates a tool to compare the employability results of different studies and universities; in addition to an estimate of the salary they would earn, they have classified the degrees based on the percentage of employed individuals in that field earning 1,500 euros or more per month.|4
Referente a las carreras con mejores salidas laborales, entre las más de 4.000 titulaciones existentes en España, el informe las ha ordenado en 101 áreas, centrándose en cuatro indicadores: la tasa de empleo a los cinco años de graduarse; si los ingresos mensuales son superiores o iguales a 1.500 euros netos; si trabajan en un empleo que requiere titulación universitaria; y si el trabajo se corresponde con los estudios cursados.| Regarding careers with the best job prospects, among the more than 4,000 degrees available in Spain, the report has categorized them into 101 areas, focusing on four indicators: the employment rate five years after graduation; if the monthly income is equal to or greater than 1,500 euros net; if they work in a job requiring a university degree; and if the work corresponds to the studies pursued.|8
Medicina se sitúa a la cabeza de este índice, con una tasa de empleo del 95%, un 91,8% de ocupados que cobran 1.500 o más euros al mes y prácticamente el 100% de los licenciados trabajando en ocupaciones altamente cualificadas y en actividades directamente relacionadas con sus estudios.| Medicine ranks at the top of this index, with an employment rate of 95%, 91.8% of employed individuals earning 1,500 euros or more per month, and almost 100% of graduates working in highly qualified occupations directly related to their studies.|3
