sentence | translation | sdg
TikTok llega a las aulas de la UPCT. | TikTok arrives in UPCT classrooms. | 4
Estudiantes de Administración y Dirección de Empresas han empezado a utilizar TikTok en sus clases teóricas para adentrarse en el temario de la asignatura de Derecho del Trabajo. | Students of Business Administration and Management have started using TikTok in their theoretical classes to delve into the content of the Labor Law subject. | 4
Los estudiantes publican en su cuenta de TikTok vídeos en los que explican conceptos jurídicos, de manera práctica, como nómina, despido, enfermedad profesional, salario o accidente de trabajo, entre otros. | Students post videos on their TikTok account explaining legal concepts in a practical way, such as "payroll", "dismissal", "occupational disease", "salary", or "work accident", among others. | 4
La UPCT es una de las pocas universidades españolas que utiliza esta herramienta con su alumnado. | UPCT is one of the few Spanish universities that uses this tool with its students. | 4
Esta iniciativa experimental se enmarca en un proyecto de innovación docente de la UPCT que desarrolla el Catedrático de Derecho del Trabajo y de la Seguridad Social, Djamil Tony Kahale Carrillo. | This experimental initiative is part of an educational innovation project at UPCT developed by Djamil Tony Kahale Carrillo, Professor of Labor Law and Social Security. | 4
El profesor utiliza TikTok como una herramienta activa de aprendizaje. | The professor uses TikTok as an active learning tool. | 4
Estimula la creatividad, la curiosidad y promueve el aprendizaje de forma entretenida. | It stimulates creativity, curiosity, and promotes enjoyable learning. | 4
La experiencia está resultando positiva, tanto para el profesorado como para el estudiantado. | The experience is proving positive, both for the teaching staff and for the students. | 4
Entre las ventajas del empleo de este recurso digital está la motivación de los alumnos, muy familiarizados con esta red social. | Among the advantages of using this digital resource is the motivation of the students, who are very familiar with this social network. | 4
"Inicialmente pensamos que los profesores íbamos a hacer los videos. Lo descartamos pensando que son los jóvenes quienes deben ser los protagonistas de su aprendizaje a través de herramientas que ellos manejan cada día", agrega el Prof. Kahale. | "Initially, we thought that teachers would make the videos. We discarded that idea, thinking that it should be the young people who are the protagonists of their learning through tools they use every day," adds Prof. Kahale. | 4
La UPCT es una de las primeras universidades españolas que se ha introducido en la incorporación de TikTok en su actividad educativa. | UPCT is one of the first Spanish universities to incorporate TikTok into its educational activities. | 4
Alguna muestra de los Tiktok realizados por los alumnos se puede visionar en el canal de YouTube del Prof. Kahale: https://www.youtube.com/watch?v=JI6m-XtBdQY | Some samples of TikToks made by students can be viewed on Prof. Kahale's YouTube channel: https://www.youtube.com/watch?v=JI6m-XtBdQY | 4
Esta red social permite de una forma sencilla crear vídeos divertidos sin tener grandes conocimientos de edición y, casi siempre, con música. | This social network allows for the easy creation of fun videos without requiring advanced editing knowledge, often with music. | 4
Este proyecto se ha presentado en el  II Congreso Internacional Educación 4.0: Cuestiones actuales sobre la docencia universitaria , celebrado este mes en la Facultad de Ciencias de la Empresa de la UPCT; en el que se han inscrito más de 170 personas. | This project was presented at the II International Congress "Education 4.0: Current Issues in University Teaching," held this month at the Faculty of Business Sciences of UPCT, with over 170 participants. | 4
En este encuentro científico, destacados ponentes han mostrado una visión interdisciplinar sobre Innovación Tecnológica; Inteligencia Artificial; innovación docente en diferentes disciplinas, entre otros temas. | In this scientific meeting, prominent speakers have presented an interdisciplinary view on Technological Innovation; Artificial Intelligence; educational innovation in various disciplines, among other topics. | 4
Este Congreso (22197/OC/23) ha estado financiado por la Consejería de Medio Ambiente, Mar Menor, Universidades e Investigación, a través de la Fundación Séneca-Agencia de Ciencia y Tecnología de la Región de Murcia con cargo al Programa Regional de Movilidad, Colaboración e Intercambio de Conocimiento Jiménez de la Espada. | This Congress (22197/OC/23) was funded by the Ministry of Environment, Mar Menor, Universities, and Research, through the Séneca Foundation-Agency for Science and Technology of the Region of Murcia under the Regional Program for Mobility, Collaboration, and Knowledge Exchange "Jiménez de la Espada." | 4
