sentence|translation|sdg
Hoy, 28 de noviembre es el Día Internacional del Mediterráneo.|Today, November 28th is the International Day of the Mediterranean.|15
Esta iniciativa de la Unión por el Mediterráneo conmemora la Declaración de Barcelona que sirvió para lanzar el Proceso de Asociación Euromediterránea.|This initiative by the Union for the Mediterranean commemorates the Barcelona Declaration which served to launch the Euro-Mediterranean Partnership Process.|16
En esta línea, el objetivo principal del Día Internacional del Mediterráneo es fomentar la identidad euromediterránea, promover los intercambios interculturales, celebrar la cooperación, abrazar la diversidad y fortalecer los lazos entre costas.|In this line, the main objective of the International Day of the Mediterranean is to promote the Euro-Mediterranean identity, encourage intercultural exchanges, celebrate cooperation, embrace diversity, and strengthen ties between shores.|16
La rectora de la UPCT, Beatriz Miguel, se reunió en junio de este año con el secretario general adjunto de la Unión por el Mediterráneo, Álvaro Albacete, exponiéndole la apuesta de la Politécnica de Cartagena por la Estrategia Europea de Economía Azul, concretada en la creación, en enero de este año, del Espacio Azul UPCT, que aglutina acciones de generación de conocimiento e investigación, formación y concienciación social y de emprendimiento.|The rector of UPCT, Beatriz Miguel, met in June of this year with the Deputy Secretary General of the Union for the Mediterranean, Álvaro Albacete, presenting to him the commitment of the Polytechnic University of Cartagena to the European Blue Economy Strategy, materialized in the creation, in January of this year, of the Blue Space UPCT, which encompasses actions for knowledge generation and research, training, social awareness, and entrepreneurship.|9
Espacio Azul UPCT forma parte del Programa THINKINAZUL financiado por el Ministerio de Ciencia, Innovación y Universidades con fondos NextGenerationEU (PRTR-C17.I1) y por la Comunidad Autónoma de la Región de Murcia a través de la Fundación Séneca - Agencia de Ciencia y Tecnología de la Región de Murcia.|The Blue Space UPCT is part of the THINKINAZUL Program funded by the Ministry of Science, Innovation, and Universities with NextGenerationEU funds (PRTR-C17.I1) and by the Autonomous Community of the Region of Murcia through the Seneca Foundation - Agency for Science and Technology of the Region of Murcia.|9
Investigación La Universidad Politécnica de Cartagena trabaja desde Espacio Azul UPCT en el Plan Complementario de I+D+i de Ciencias Marinas.|Research The Polytechnic University of Cartagena works from the Blue Space UPCT in the Supplementary R&D&i Plan for Marine Sciences.|9
Concretamente, se están desarrollando tres líneas de investigación en desarrollo de nuevas tecnologías para la monitorización del medio marino y litoral, en acuicultura de precisión, sostenible e inteligente y en fomento de la innovación en los sectores económicos vinculados al mar.|Specifically, three research lines are being developed for the development of new technologies for monitoring the marine and coastal environment, in precision, sustainable and intelligent aquaculture, and in promoting innovation in the economic sectors linked to the sea.|9
Investigadores de la UPCT también participan en el proyecto LIFE PortSound (LIFE20 ENV/ES/000387), la iniciativa coordinada por la Autoridad Portuaria que busca reducir el impacto del ruido submarino en el entorno del Puerto de Cartagena.|Researchers from UPCT also participate in the LIFE PortSound project (LIFE20 ENV/ES/000387), an initiative coordinated by the Port Authority that seeks to reduce the impact of underwater noise in the environment of the Port of Cartagena.|9
Actualmente, la investigación está en sus primeras etapas y se están recogiendo datos sobre el impacto acústico en la zona.|Currently, the research is in its early stages and data is being collected on the acoustic impact in the area.|9
También continúa el proyecto Erasmus+ BlueDivet (KA220-VET-000034899), la investigación coordinada por UPCT con la que se han creado recursos formativos que proporcionará a los alumnos de FP los conocimientos necesarios para aumentar sus oportunidades de trabajar en el sector de la economía azul.|The Erasmus+ BlueDivet project (KA220-VET-000034899) also continues, the research coordinated by UPCT with which training resources have been created to provide Vocational Training students with the necessary knowledge to increase their opportunities to work in the blue economy sector.|9
Concienciación Desde Espacio Azul UPCT se llevan a cabo asimismo acciones formativas.|Awareness-raising Training actions are also carried out from the Blue Space UPCT.|4
A finales de octubre, el investigador Francisco López impartió en Murcia un curso sobre drones submarinos a usuarios de la Federación de Asociaciones Murcianas de Personas con Discapacidad Física y Orgánica.|At the end of October, researcher Francisco López taught a course on underwater drones in Murcia to users of the Federation of Murcian Associations of Physically and Organically Disabled People.|4
Y en junio impartió una charla a trabajadores de Navantia.|And in June, he gave a talk to Navantia workers.|8
La dimensión social se complementa con otras actividades de concienciación de la población más joven, como las limpiezas del entorno marino que se programan durante todo el año.|The social dimension is complemented by other awareness-raising activities for the younger population, such as cleanups of the marine environment that are scheduled throughout the year.|4
Un ejemplo de ellas es la que se realizó en mayo en la playa de Levante, en Cabo de Palos.|An example of these is the one that took place in May on Levante beach, in Cabo de Palos.|4
La actividad forma parte del proyecto de ciencia ciudadana Programa de Ayuda al Litoral en Secundaria (PALS! stop marine litter) que coordina Amaya Gómez Crespo, miembro de la Asociación para la Protección de Cabo de Palos (PROCABO), junto con la Unidad de Cultura Científica y de la Innovación (UCC+i) de la UPCT.|The activity is part of the citizen science project 'High School Coastal Assistance Program (PALS! stop marine litter)' coordinated by Amaya Gómez Crespo, member of the Association for the Protection of Cabo de Palos (PROCABO), along with the Scientific Culture and Innovation Unit (UCC+i) of UPCT.|4
Participaron una veintena de estudiantes y varios profesores de los institutos públicos Ruiz de Alda, de San Javier, y Los Molinos, de Cartagena.|Dozens of students and several teachers from the public schools Ruiz de Alda in San Javier, and Los Molinos in Cartagena took part.|4
Emprendimiento Otro de los grandes pilares que conforma Espacio Azul UPCT hace referencia al emprendimiento, es decir, lo que se busca es dar a conocer los nuevos modelos de negocio que pueden ponerse en marcha dentro de la economía azul, siendo sostenibles con el medio marino.|Entrepreneurship Another of the mainstays that make up the Blue Space UPCT refers to entrepreneurship, that is, what it seeks is to make known the new business models that can be launched within the blue economy, being sustainable with the marine environment.|9
López Castejón moderó un panel de expertos y emprendedores sobre oportunidades de negocio protegiendo los océanos en HIC Summit 2023, un evento sobre innovación, turismo, emprendimiento y sostenibilidad que se celebró en octubre en Ibiza.|López Castejón moderated a panel of experts and entrepreneurs on business opportunities protecting the oceans at the HIC Summit 2023, an event on innovation, tourism, entrepreneurship, and sustainability held in October in Ibiza.|9
Enmarcada en la Cátedra de Responsabilidad Social Corporativa y Economía Circular (RSC) de la UPCT, el pasado mes de marzo también se organizó una jornada técnica con el objetivo de informar al sector pesquero de la Región de Murcia sobre la creación y ventajas de las organizaciones de productores pesqueros (OPP).|Framed within the Chair of Corporate Social Responsibility and Circular Economy (RSC) of the UPCT, last March a technical session was also organized with the aim of informing the fishing sector of the Region of Murcia about the creation and benefits of fish producers organizations (OPP).|12
