sentence | translation | sdg
Fermín Rol, José Mª Gómez y Fernando Muñoz,  Director General, Jefe del Área Explotación y Jefe del Departamento de Desarrollo de Negocio de la Autoridad Portuaria de Cartagena, respectivamente, han participado hoy en la jornada Contribución del Transporte Marítimo de Corta Distancia a la mejora del balance de emisiones del cargador organizada por la Asociación Española de Promoción del Transporte Marítimo de Corta Distancia. | Fermín Rol, José Mª Gómez, and Fernando Muñoz, General Director, Head of Exploitation Area, and Head of Business Development Department of the Port Authority of Cartagena, respectively, have participated today in the conference "Contribution of Short Sea Shipping to improving the emissions balance of the shipper" organized by the Spanish Association for the Promotion of Short Sea Shipping. | 9
Dicha jornada, celebrada en la sede de la Federación Regional de Organizaciones Empresariales de Transporte de Murcia (FROET), ha tenido por objetivo poner de manifiesto los impactos positivos que genera el desarrollo de servicios del transporte marítimo de corta distancia. | This conference, held at the headquarters of the Regional Federation of Business Organizations of Transport in Murcia (FROET), aimed to highlight the positive impacts generated by the development of short sea shipping services. | 9
José Mª Gómez  en su presentación de la jornada junto a  Manuel Pérez Carro ha destacado que entre los transportistas por carretera y el transporte marítimo es necesaria la unión, lo que posibilitaría el acceso a nuevos mercados. | José Mª Gómez, in his presentation during the conference with Manuel Pérez Carro, emphasized that "a union between road transporters and maritime transport is necessary, enabling access to new markets." | 9
Por su parte, Fernando Muñoz, en su intervención ha expuesto a los asistentes el papel que desempeña el puerto de Cartagena para facilitar la utilización del transporte marítimo de corta distancia al transporte de mercancías por carretera. | In addition, Fernando Muñoz, in his intervention, explained to the attendees the role played by the port of Cartagena in facilitating the use of short sea shipping for road freight transport. | 9
Además ha aportado algunos datos para ilustrar la importancia del Puerto de Cartagena El puerto de Cartagena mueve casi 32 millones de toneladas, en su mayoría granel. | He also provided some data to illustrate the importance of the Port of Cartagena: "The Port of Cartagena moves nearly 32 million tons, mostly bulk." | 9
La dársena de Escombreras es líder en España-destacó. | The Escombreras dock is a leader in Spain," he highlighted. | 9
Sobre el futuro del Puerto  ha señalado que la idea es ir aumentando y mejorando las infraestructuras para mejorar los servicios del puerto. | Regarding the future of the Port, he pointed out that "the idea is to increase and improve the infrastructure to enhance port services." | 9
Además tenemos la intención de ampliar el volumen de negocio en los ya establecidos y en otros nuevos. | We also intend to expand the business volume in the existing markets and others," he added. | 9
Por su parte, Sergio Conesa, Director General de Erhardt Mediterráneo S.L ha complementado esta ponencia exponiendo las oportunidades para el servicio del transporte marítimo de corta distancia en el Puerto de Cartagena. | On the other hand, Sergio Conesa, General Director of Erhardt Mediterráneo S.L., complemented this presentation by discussing the opportunities for short sea shipping service at the Port of Cartagena. | 9
Erhardt  Mediterráneo, consignataria líder, está instalada en el Puerto de Cartagena desde hace 23 años. | Erhardt Mediterráneo, a leading consignee, has been established at the Port of Cartagena for 23 years. | 9
Su director general ha señalado que el Puerto de Cartagena dispone de las infraestructuras adecuadas para acoger buques para la corta distancia así como las muchas  ventajas del transporte marítimo de corta distancia para los transportistas. | Its general director pointed out that the Port of Cartagena has the appropriate infrastructure to accommodate short sea shipping vessels and the numerous advantages of short sea shipping for transporters. | 9
Por su parte Antonio Vargas, Consejero de Grimaldi, ha expuesto las ventajas del uso del Short Sea Shipping desde la experiencia de la Naviera. | Meanwhile, Antonio Vargas, a Counselor for Grimaldi, highlighted the advantages of using Short Sea Shipping based on the Shipping Company's experience. | 9
Fátima Zayed, de la Plataforma Intermodal y Logística del Puerto de  Valencia y Francisco Marín, Director de Operaciones de Global STAR,  han analizado las ventajas de Short Sea Shipping desde la experiencia del Puerto de Valencia y de la Empresa de Transportes respectivamente. | Fátima Zayed from the Intermodal and Logistics Platform of the Port of Valencia and Francisco Marín, Director of Operations at Global STAR, analyzed the advantages of Short Sea Shipping from the experiences of the Port of Valencia and the Transport Company, respectively. | 9
La jornada ha finalizado con un interesante coloquio entre los asistentes y ponentes. | The conference concluded with an interesting discussion between the participants and speakers. | 9
