sentence | translation | sdg
La Universidad Politécnica de Cartagena, el Instituto de Fomento de la Región de Murcia, Banco Santander y la Cátedra de Emprendimiento Santander-UPCT organizan el Demoday CORE Challenge | The Polytechnic University of Cartagena, the Institute of Development of the Region of Murcia, Banco Santander, and the Santander-UPCT Entrepreneurship Chair organize the CORE Challenge Demoday | 4
que tendrá lugar el lunes, 15 de mayo, a las 11:00, en el Espacio de Coworking del ELDI | which will take place on Monday, May 15th, at 11:00, at the ELDI Coworking Space | 4
El objetivo del evento es que los participantes del CORE Challenge defiendan sus proyectos para ganar uno de los premios de la competición | The objective of the event is for the CORE Challenge participants to defend their projects to win one of the competition's prizes | 4
El programa CORE Challenge tiene como objetivo acelerar ideas de negocio de la comunidad universitaria, en las que los participantes han trabajado para descubrir problemas y desarrollar soluciones | The CORE Challenge program aims to accelerate business ideas from the university community, where participants have worked to discover problems and develop solutions | 4
Esta edición ha contado con 5 sesiones formativas en formato híbrido, en las que se han trabajado temas como el Design Thinking, el Lean Startup, el Business Model Canvas, el Prototipado, el Producto Mínimo Viable, la realización de hipótesis de problema y solución, y el Elevator Pitch | This edition has included 5 training sessions in a hybrid format, where topics such as Design Thinking, Lean Startup, Business Model Canvas, Prototyping, Minimum Viable Product, making problem and solution hypotheses, and the Elevator Pitch have been worked on | 4, 9
Durante el Demoday, los finalistas expondrán su pitch ante el tribunal, compuesto por Juan Manuel Núñez Blanco, Director de Banca Institucional Murcia del Banco Santander, Álvaro Armada, Jefe del Departamento de Crecimiento Empresarial del Instituto de Fomento de la Región de Murcia, y Juan Francisco Sánchez, Vicerrector de Economía, Empresa y Emprendimiento de la Universidad Politécnica de Cartagena | During the Demoday, the finalists will present their pitch to the tribunal, composed of Juan Manuel Núñez Blanco, Director of Institutional Banking Murcia at Banco Santander, Álvaro Armada, Head of the Business Growth Department of the Institute of Development of the Region of Murcia, and Juan Francisco Sánchez, Vice-Rector of Economy, Business, and Entrepreneurship of the Polytechnic University of Cartagena | 4
En esta III edición del programa CORE Community of Resolvers han participado 30 estudiantes que han desarrollado 18 proyectos enfocados a resolver un reto social | In this 3rd edition of the CORE Community of Resolvers program, 30 students have participated, developing 18 projects focused on solving a social challenge | 4
Algunos de los retos sociales abarcados tienen que ver con la seguridad alimentaria, la agricultura, los cambios e innovaciones sociales, la economía y sociedad digital e incluso la seguridad, protección y defensa | Some of the social challenges addressed are related to food security, agriculture, social changes and innovations, the digital economy and society, as well as security, protection, and defense | 2, 9
El lunes 15 de mayo se elegirán a los tres mejores proyectos, siendo recompensados con hasta tres premios económicos: 1000 euros, 600 euros y 300 euros | On Monday, May 15, the three best projects will be selected, being rewarded with up to three monetary prizes: 1000 euros, 600 euros, and 300 euros | 4, 8
Toda la comunidad universitaria y todo el público en general está invitada a este Demoday previa inscripción copiando este enlace de Santander X | The entire university community and the general public are invited to this Demoday with prior registration by copying this Santander X link | 4
El CORE Challenge está cofinanciado por el Convenio de Colaboración INFO Región de Murcia-Universidad Politécnica de Cartagena, para la ejecución de las actividades del Programa de Emprendimiento 2023, y organizado con la Cátedra de Emprendimiento Santander-UPCT de la Red de Cátedras UPCT | The CORE Challenge is co-financed by the Collaboration Agreement INFO Region of Murcia-Polytechnic University of Cartagena, for the execution of the Entrepreneurship Program 2023 activities, and organized with the Santander-UPCT Entrepreneurship Chair from the UPCT Chairs Network | 4, 8
