sentence | translation | sdg
Scouts de San Roque, con sede en Alumbres, han ganado el primer Climathon Cartagena con una propuesta de corredor verde para mitigar el cambio climático en Cartagena. | The Scouts of San Roque, based in Alumbres, have won the first Climathon Cartagena with a green corridor proposal to mitigate climate change in Cartagena. | 13
El jurado ha resaltado la concienciación social que quieren conseguir con su idea. | The jury has highlighted the social awareness they aim to achieve with their idea. | 4
Una veintena de jóvenes han participado esta mañana en el campus CIM en el primer Climathon Cartagena. | A group of about twenty young people participated this morning at the CIM campus in the first Climathon Cartagena. | 4
El objetivo de la iniciativa, organizada por el Ayuntamiento, con la colaboración de la Politécnica y el Centro Tecnológico de la Energía y Medio Ambiente (CETENMA) es ofrecer soluciones innovadoras para hacer frente a un reto específico: el fenómeno de las islas de calor en las ciudades. | The aim of the initiative, organized by the City Council, in collaboration with the Polytechnic University and the Technological Center for Energy and the Environment (CETENMA), is to offer innovative solutions to address a specific challenge: the phenomenon of urban heat islands. | 11
Entre las ideas que han aportado los seis grupos que han participado en el evento destaca el uso de vegetación para reducir los efectos del calentamiento global, mediante techos verdes ecológicos, corredores verdes con especies autóctonas y maceteros en las calles con plantas trepadoras para que colonicen las fachadas. | Among the ideas contributed by the six groups that participated in the event, the use of vegetation to reduce the effects of global warming stands out, including ecological green roofs, green corridors with native species, and planters on the streets with climbing plants to colonize facades. | 15
Otras soluciones propuestas han sido la construcción de un parking disuasorio y con varias alturas en la zona del Cartagonova, combinado con una aplicación para compartir vehículo y otra para el uso de bicicletas de alquiler, así como la utilización de asfalto permeabilizado para reducir las emisiones, la instalación de huertos urbanos en la ciudad y el fomento de la educación medioambiental a través de una red de asociaciones en barrios, diputaciones y pedanías del municipio. | Other proposed solutions included the construction of a multi-story parking lot in the Cartagonova area, combined with a vehicle-sharing application and another for the use of rental bicycles, as well as the use of permeable asphalt to reduce emissions, the installation of urban gardens in the city, and the promotion of environmental education through a network of associations in neighborhoods, councils, and districts of the municipality. | 9
En el reto han participado estudiantes de la UPCT, de Formación Profesional e integrantes del grupo scout de San Roque. | Students from UPCT, Vocational Training, and members of the San Roque Scout group participated in the challenge. | 4
Los investigadores de la escuelas de Arquitectura y Edificación y de Ingeniería Agronómica Fernando García y Jesús Ochoa están guiando a los equipos participantes, en el marco del proyecto FutuResilience (GA 101094455), financiado por el programa Horizonte Europa para fortalecer la resiliencia económica y social europea a través de una mayor capacidad para responder rápidamente a crisis múltiples, superpuestas e interconectadas que se han vuelto cada vez más frecuentes en las últimas dos décadas. | Researchers from the Schools of Architecture and Building and Agronomic Engineering, Fernando García and Jesús Ochoa, are guiding the participating teams within the framework of the FutuResilience project (GA 101094455), funded by the Horizon Europe program to strengthen European economic and social resilience through an increased capacity to respond rapidly to multiple, overlapping, and interconnected crises that have become more frequent in the last two decades. | 4
Las mejores iniciativas han sido premiadas con un bono de 1.000 euros para adquirir material informático. | The best initiatives have been awarded a 1,000 euro voucher to acquire computer equipment. | 9
La iniciativa también cuenta con el apoyo de la Plataforma Nacional De Ciudades Cities 2030, la herramienta impulsada por el Ministerio para la Transición Ecológica y el Reto Demográfico, en consonancia con la Misión Europea de Ciudades. | The initiative also has the support of the National Platform of Cities Cities 2030, the tool promoted by the Ministry for Ecological Transition and the Demographic Challenge, in line with the European Mission of Cities. | 11
Esta iniciativa, puesta en marcha por la Comisión Europea, promueve el desarrollo sostenible e inclusivo en las urbes, fomentando la innovación, la colaboración y la implementación de soluciones transformadoras. | This initiative, launched by the European Commission, promotes sustainable and inclusive development in urban areas, fostering innovation, collaboration, and the implementation of transformative solutions. | 11
En concreto, lo que se plantea es alcanzar las 100 ciudades europeas neutras para el clima e inteligentes en 2030, garantizando que estos municipios actúen como centros de experimentación e innovación con beneficios de reducción de la contaminación atmosférica y acústica, y estilos de vida más saludables. | Specifically, the objective is to reach 100 climate-neutral and smart European cities by 2030, ensuring that these municipalities act as centers for experimentation and innovation with benefits of reducing air and noise pollution, and promoting healthier lifestyles. | 11
Este evento se enmarca en el movimiento global promovido por la Unión Europea, a través de EIT Climate-KIC, y dedicado a resolver los desafíos climáticos de más de 200 ciudades en todo el planeta. | This event is part of the global movement promoted by the European Union, through EIT Climate-KIC, and dedicated to addressing the climate challenges of over 200 cities worldwide. | 13
Otras siete ciudades españolas han puesto en marcha eventos similares este año: Eibar, Las Palmas de Gran Canaria, Madrid, Murcia, Sevilla, Valencia y Viladecans. | Seven other Spanish cities have organized similar events this year: Eibar, Las Palmas de Gran Canaria, Madrid, Murcia, Seville, Valencia, and Viladecans. | 11
