sentence | translation | sdg  
Antonio Sevilla, Presidente de la Autoridad Portuaria de Cartagena, y Manuel Durán, director general de Seguridad Ciudadana y Emergencias, han presentado esta mañana el IV Congreso Workshop Intervención operativa de riesgos tecnológicos, que se celebrará del 25 al 27 de octubre. | Antonio Sevilla, President of the Port Authority of Cartagena, and Manuel Durán, Director General of Citizen Security and Emergencies, presented this morning the IV Congress Workshop "Operational Intervention of Technological Risks", which will take place from October 25 to 27. | 9  
Está organizado por la APC y la Comunidad Autónoma de la Región de Murcia en colaboración con el Consorcio de Extinción de Incendios de la Región de Murcia y los Servicios de Salvamento y Extinción de Incendios de Murcia y Cartagena. | It is organized by the APC and the Autonomous Community of the Region of Murcia in collaboration with the Fire Extinguishing Consortium of the Region of Murcia and the Rescue and Firefighting Services of Murcia and Cartagena. | 9  
El Puerto de Cartagena acoge este congreso, que reúne a más de un centenar de expertos en esta materia, con la vocación de convertirse en un referente internacional y consolidarse como un foro de intercambio de información sobre la seguridad y los protocolos a seguir en caso de intervención; de sumo interés para el municipio y su comarca y, en conjunto, para la Región de Murcia, dada la importancia del puerto de Cartagena y del polo industrial de Escombreras en el ámbito de la industria química. | The Port of Cartagena hosts this congress, which brings together more than a hundred experts in this field, with the vocation of becoming an international reference and consolidating itself as a forum for the exchange of information on safety and protocols to follow in case of intervention; of great interest to the municipality and its region and, collectively, to the Region of Murcia, given the importance of the Port of Cartagena and the Escombreras industrial pole in the field of the chemical industry. | 9  
El Congreso aborda el estudio y análisis de riesgos tecnológicos y, en particular, de riesgos químicos, y su impacto en caso de siniestro. | The Congress addresses the study and analysis of technological risks and, in particular, chemical risks, and their impact in case of accident. | 9  
Entre los temas a tratar, tendrán especial relevancia el notable crecimiento de los tráficos de gases licuados y biocombustibles en los puertos y su incidencia en la seguridad durante su transporte, trasiego y almacenamiento; la necesaria coordinación en la gestión de los riesgos químicos entre la industria vinculada al lado mar (buques, plataformas) y al lado tierra (muelles y terminales); las dificultades competenciales en la gestión de las emergencias y la implantación de nuevas tecnologías en los sistemas de gestión de la seguridad. | Among the topics to be addressed, the significant growth of liquefied gases and biofuels traffic in ports and their impact on safety during their transport, handling and storage will be particularly relevant; the necessary coordination in the management of chemical risks between the industry linked to the sea side (ships, platforms) and the land side (docks and terminals); the jurisdictional difficulties in emergency management and the implementation of new technologies in security management systems. | 9  
El primer congreso tuvo lugar en Tarragona en 2011, una ciudad que cuenta también con un puerto importante con tráfico de mercancías potencialmente peligrosas, y los siguientes en Barcelona y Bilbao. | The first congress took place in Tarragona in 2011, a city that also has an important port with potentially dangerous goods traffic, and the following ones in Barcelona and Bilbao. | 9  
En anteriores encuentros se constituyeron grupos de trabajo para la elaboración de guías operativas, destinadas a los servicios de bomberos, y en esta edición se presenta la Guía operativa: Intervención ante accidentes en el transporte de mercancías peligrosas en vehículos cisterna. | In previous meetings, working groups were set up to develop operational guides for firefighting services, and in this edition, the Operational Guide: Intervention in accidents in the transportation of dangerous goods in tanker vehicles is presented. | 9  
El Presidente de la Autoridad ha indicado que "el estudio y análisis de riesgos tecnológicos y su impacto en caso de siniestro, así como el establecimiento de estrategias y procedimientos de intervención ante estas situaciones es un elemento básico para poder actuar con rapidez y eficacia si se produce un incidente de estas características." | The President of the Authority has indicated that "the study and analysis of technological risks and their impact in case of accident, as well as the establishment of strategies and intervention procedures in these situations, is a basic element to be able to act quickly and effectively if an incident of this nature occurs." | 9  
Han confirmado su asistencia bomberos de:Murcia y Cartagena. Cataluña, Leganés, Valladolid, Madrid, Toledo, Valencia, Barcelona, Bizkaia, Cádiz, Albacete, Narón (A Coruña), Huesca, Pontevedra, Gijón, Bilbao. Y colaboran empresas como SGS España, CLH, Terminal Logística de Cartagena, LBC Cartagena, Bunge, ILBOC, Z-gas Universidad Politécnica de Cartagena y Ayuntamiento de Cartagena. Repsol y Enagás, junto con la APC patrocinan el evento. | Firefighters from Murcia and Cartagena have confirmed their attendance. Catalonia, Leganés, Valladolid, Madrid, Toledo, Valencia, Barcelona, Bizkaia, Cádiz, Albacete, Narón (A Coruña), Huesca, Pontevedra, Gijón, and Bilbao. Companies such as SGS Spain, CLH, Terminal Logística de Cartagena, LBC Cartagena, Bunge, ILBOC, Z-gas Universidad Politécnica de Cartagena and Cartagena City Council are collaborating. Repsol and Enagás, together with the APC, sponsor the event. | 9  
El congreso se realizará en el Salón de Actos Isaac Peral de la UPCT (antiguo CIM), en horario de 9 a 14 horas, además se realizarán actividades en la explanada del muelle Alfonso XII dirigidas principalmente a escolares, pero abiertas a todos aquellos que la quieran visitar. | The congress will take place in the Isaac Peral Auditorium of the UPCT (former CIM), from 9 am to 2 pm, and activities will also be held on the esplanade of Alfonso XII pier mainly aimed at students, but open to anyone who wants to visit it. | 9  
Toda la información del congreso está recogida en la página: workshop.apc.es | All the information about the congress is available on the page: workshop.apc.es. | 9  
