sentence | translation | sdg
El Centro de Referencia Nacional para la formación Profesional en Ganadería, CIFEA, ubicado en Lorca, organiza en colaboración con la Universidad Politécnica de Cartagena (UPCT) el primer concurso de recetas con gallina murciana dirigido a los estudiantes de las Escuelas de Hostelería de la Región de Murcia. | The National Reference Center for Professional Training in Livestock, CIFEA, located in Lorca, organizes in collaboration with the Polytechnic University of Cartagena (UPCT) the first recipe contest with Murcian chicken aimed at the students of the Hospitality Schools of the Region of Murcia. | 4
El objetivo principal es dar a conocer esta raza autóctona de la Región de Murcia, del que apenas hay medio millar de ejemplares censados, y ponerla en valor a través de sus productos con su transformación culinaria. | The main objective is to make known this native breed of the Region of Murcia, of which there are barely five hundred registered specimens, and to value it through its products with its culinary transformation. | 15
La UPCT lleva años protegiendo esta raza de la extinción y criando estas gallinas en su Estación Agroalimentaria Experimental Tomás Ferro. | The UPCT has been protecting this breed from extinction for years and breeding these chickens at its Experimental Agri-Food Station Tomás Ferro. | 15
Crear nuevas recetas, difundirlas en libros de recetas e introducirlas en restaurantes locales son otros de los objetivos del concurso, enmarcado en el proyecto de colaboración con la Universidad Politécnica de Cartagena para el fomento y conservación de la raza autóctona de Gallina Murciana como estrategia de biodiversidad, sostenibilidad y economía circular (código plan de trabajo 04493822L037). | Creating new recipes, sharing them in recipe books, and introducing them in local restaurants are other objectives of the contest, framed within the collaboration project with the Polytechnic University of Cartagena for the promotion and conservation of the native breed of Gallina Murciana as a strategy for biodiversity, sustainability, and circular economy (work plan code 04493822L037). | 2
Financiado por el Centro de Referencia Nacional de Ganadería de Lorca, perteneciente a la Consejería de Agua, Agricultura, Ganadería y Pesca. | Financed by the National Livestock Reference Center of Lorca, belonging to the Ministry of Water, Agriculture, Livestock, and Fisheries. | 15
El plazo de inscripción y envío de recetas concluye el 4 de mayo. | The deadline for registration and recipe submission ends on May 4th. | 3
Los estudiantes seleccionados presentarán los platos el 22 de mayo en el CIFEA para su valoración por un jurado de profesionales de la restauración. | The selected students will present the dishes on May 22nd at CIFEA for evaluation by a panel of restaurant professionals. | 4
Se entregarán premios de 900, 600 y 300 euros al primer, segundo y tercer premio. | Prizes of 900, 600, and 300 euros will be awarded for first, second, and third place. | 1
La UPCT ya organizó un concurso de recetas con gallina murciana para cocineros amateurs. | The UPCT has already organized a recipe contest with Murcian chicken for amateur cooks. | 4
Ganó un guiso con pelotas. | It won a stew with meatballs. | 2
