sentence | translation | sdg
Vivir y estudiar en un país en guerra es complicado. | Living and studying in a country at war is complicated. | 16
Suena la sirena a las 4 de la madrugada. | "The siren sound at 4 in the morning. | 16
Te tienes que ir al búnker. | You have to go to the bunker. | 16
A las 6 de la mañana vuelves de nuevo a casa, intentar dormir en la cama un par de horas y a las 8:00 te vas a la Universidad. | At 6 in the morning you return home, try to sleep in bed for a couple of hours, and at 8:00 you go to the University. | 4
Además, te puedes quedar sin internet o sin electricidad en cualquier momento. | Also, you can be left without internet or electricity at any time." | 9
A pesar de ésto, que ha vivido en primera persona Kateryna Pasternak, jóvenes como ella o como Maksym Kriuchkov han decidido seguir adelante con sus estudios universitarios. | Despite this, that has been experienced firsthand by Kateryna Pasternak, young people like her or like Maksym Kriuchkov have decided to continue with their university studies. | 4
Ellos se han visto obligados a abandonar y/o estar alejados de su país a causa del conflicto armado. | They have been forced to leave and/or be away from their country due to the armed conflict. | 10
Sus historias describen  dos vidas de refugiados que han comenzado de nuevo. | Their stories describe two lives of refugees that have started anew. | 10
Viven como desplazados para poder estudiar. | They live as displaced persons in order to study. | 4
Kateryna y Maksym son dos de los cuatro estudiantes que este año cursan sus estudios en la UPCT gracias a una beca de matrícula concedida a refugiados y desplazados. | Kateryna and Maksym are two of the four students who are pursuing their studies this year at the UPCT thanks to a tuition scholarship granted to refugees and displaced persons. | 4
Son alumnos de las escuelas de Ingeniería Industrial y en la de Telecomunicación de la UPCT. | They are students of the Schools of Industrial Engineering and Telecommunication at the UPCT. | 4
El vicerrectorado de Estudiantes lanzó la convocatoria para ayudar a los jóvenes con talento desplazados o afectados por la guerra en Ucrania. | The Student Vice-Rector launched the call to help talented young people displaced or affected by the war in Ukraine. | 4
Kateryna llegó a la UPCT un mes después de que empezara la guerra en Ucrania. | Kateryna arrived at the UPCT a month after the war started in Ukraine. | 4
Tiempo: The time has come substitutions. | 6
Compagina con primer curso del grado en Ciencia e Ingeniería de Datos, que realiza en la Escuela de Telecomunicación de la UPCT. | She combines it with the first year of the degree in Data Science and Engineering, which she is studying at the School of Telecommunication at UPCT. | 4
Cuenta la estudiante que llegó sin saber ni una sola palabra de español. | The student says she arrived without knowing a single word of Spanish. | 4
Empezó a ir a las clases de español que imparte la fundación Juan Carrión en la UPCT. | She started going to Spanish classes taught by the Juan Carrión Foundation at UPCT. | 4
Afirma Kateryna que la guerra ha cambiado su vida. | Kateryna states that the war has changed her life. | 3
Todo es diferente. | "Everything is different. | 3
La vida es más oscura ahora. | Life is darker now. | 3
Es difícil para mi. | It's hard for me. | 3
Tengo estrés, ansiedad y, sobre todo, siento mucho dolor y mucha impotencia por mi gente, relata. | I have stress, anxiety, and, above all, I feel a lot of pain and helplessness for my people," she recounts. | 3
Los primeros meses del conflicto armado, Kateryna estaba preparada para luchar y pelear con mis propias manos pero mis padres me pidieron que viniera a España. | In the first months of the armed conflict, Kateryna was "ready to fight and battle with my own hands, but my parents asked me to come to Spain. | 16
Mis compatriotas están allí. | My compatriots are there. | 16
Ellos nos protegen todo el tiempo con su propia vida, añade Kateryna. | They protect us all the time with their own lives," adds Kateryna. | 16
Algunos están muriendo para que otros vivamos bien. | Some are dying so that others may live well." | 16
Su objetivo ahora es terminar sus estudios y poder trabajar en España para devolver a este país lo que está haciendo por mi. | Her goal now is to finish her studies and be able to work in Spain "to give back to this country what it is doing for me. | 3
Después, quiero volver a Ucrania para ayudar a levantar mi patria, apostilla. | After that, I want to return to Ukraine to help lift my homeland," she adds. | 3
Por su parte, Maksym Kriuchkov, de 21 años, estudia segundo curso de Ingeniería Mecánica. | For his part, Maksym Kriuchkov, 21, is studying the second year of Mechanical Engineering. | 4
Le duele no poder ver a su familia y no poder ir a su país. | It hurts him not to be able to see his family and not be able to go to his country. | 4
Pero aún le aflige más haber perdido a su amigo de 22 años, "Artem estaba combatiendo en el frente cuando una bala le atravesó el corazón, lamenta emocionado. | But what pains him even more is having lost his 22-year-old friend, "Artem was fighting on the front line when a bullet pierced his heart," he laments emotionally. | 4
El joven afirma que el sufrimiento se siente aquí, en España. | The young man affirms that the suffering "is felt here, in Spain. | 3
Mi familia está en Ucrania. | My family is in Ukraine. | 3
No puedo visitarles. | I can't visit them. | 3
No puedo ver a mis abuelos mayores, a mi familia, a mis amigos. | I can't see my older grandparents, my family, my friends. | 3
Maksym agradece la oportunidad que le ha brindado la UPCT, las instituciones españolas y los ciudadanos y haber obtenido la condición de refugiado y, gracias a éso, poder estudiar en la Universidad o poder sacarse el carnet de conducir. | Maksym appreciates the opportunity provided to him by the UPCT, Spanish institutions, and the citizens, and having obtained refugee status, and, thanks to that, being able to study at the University or get a driver's license. | 4
Este estudiante estaba en España cuando estalló la guerra en su país. | This student was in Spain when the war broke out in his country. | 4
Consiguió su condición de refugiado gracias a que un profesor de la Escuela de Industriales le pidió que ayudara a un grupo de 30 ucranianos que acaba de llegar a nuestra Región. | He obtained his refugee status because a professor at the School of Industrials asked him to help a group of 30 Ukrainians who had just arrived in our Region. | 4
Nos la dieron a todos a la vez, recuerda el joven. | "They gave it to all of us at once," the young man recalls. | 4
El 20 de junio de cada año, el mundo conmemora el Día Mundial del Refugiado, una fecha en la que se rinde homenaje a las personas que se han visto forzadas a huir de sus hogares, según la Agencia de la ONU para los refugiados. | On June 20th of each year, the world commemorates World Refugee Day, a date on which homage is paid to people who have been forced to flee their homes, according to the UN Refugee Agency. | 16
En la actualidad hay más de 70 millones de desplazados en el mundo. | Currently, there are more than 70 million displaced persons in the world. | 16
