sentence | translation | sdg
Alrededor de cinco mil estudiantes han acudido hoy a los campus de la Universidad Politécnica de Cartagena | Around five thousand students have attended the campuses of the Polytechnic University of Cartagena today. | 4
donde este lunes han comenzado las clases de todos los grados y en 15 de sus 27 másteres | where classes for all degrees and in 15 of its 27 master's degrees started on Monday. | 4
El resto iniciarán la docencia en los próximos días | The rest will start teaching in the coming days. | 4
La UPCT ha mejorado en los últimos cursos el porcentaje de mujeres en sus aulas, superando el pasado curso el 30% de matriculadas entre el total de estudiantes | UPCT has improved the percentage of women in its classrooms in recent years, exceeding 30% of enrolled women among the total students in the last academic year. | 5
En concreto, hubo un 30,6% de féminas entre todos los títulos oficiales que imparte la UPCT, destacando su presencia en másteres (48,2%) y en los grados en Fundamentos de Arquitectura, Ingeniería Química Ambiental, Diseño Industrial e Ingeniería Biomédica, donde las chicas son mayoría | Specifically, there were 30.6% women among all the official degrees offered by UPCT, with their presence highlighted in master's degrees (48.2%) and in degrees in Architectural Foundations, Environmental Chemical Engineering, Industrial Design, and Biomedical Engineering, where girls are the majority. | 5
La ratio de féminas está creciendo desde el curso 2020-21, cuando era del 28,1% | The female ratio has been increasing since the 2020-21 academic year, when it was 28.1%. | 5
El pasado curso la Politécnica de Cartagena tuvo 5.428 estudiantes matriculados en sus títulos oficiales de grado, máster y doctorado | Last academic year, the Polytechnic University of Cartagena had 5,428 students enrolled in its official degrees of bachelor's, master's, and doctorate. | 4
Los plazos de inscripción y matrícula en los títulos de la UPCT están aún abiertos | The registration and enrollment deadlines for UPCT degrees are still open. | 4
Damos la bienvenida a todos los estudiantes que han elegido la UPCT para realizar sus estudios; pueden estar seguros de que todo el personal de la UPCT está a su disposición para cumplir con sus expectativas en ésta que es, a partir de ahora, su casa | We welcome all students who have chosen UPCT to pursue their studies; they can be sure that all UPCT staff are available to meet their expectations in this, from now on, their home. | 4
Somos conscientes de que entrar en la universidad es comenzar una aventura que supone el inicio de un proyecto de vida por estrenar | We are aware that entering university is the beginning of an adventure that marks the start of a life project to be launched. | 4
En este sentido podemos decirle al estudiantado de la UPCT que se va a encontrar con los mejores medios y materiales para la docencia y la investigación, con un entorno y unos espacios privilegiados y, sobre todo, con unos profesionales que se van a volcar en su formación | In this sense, we can tell UPCT students that they will find the best means and materials for teaching and research, with a privileged environment and spaces, and above all, with professionals who will be dedicated to their education. | 4
Desde el equipo de Gobierno de la Universidad también recuerdan que, para seguir cumpliendo su misión formativa e investigadora, la UPCT necesita un marco de financiación estable a largo plazo y una mejora de las infraestructuras de transporte, así como más opciones de alojamiento para estudiantes | The University's governing team also recalls that, to continue fulfilling its educational and research mission, "UPCT needs a stable long-term funding framework and an improvement in transportation infrastructure, as well as more lodging options for students. | 4
La Politécnica de Cartagena es la universidad pública más joven de España y una de las cuatro politécnicas que existen en nuestro país y con las que conforma la alianza UP4 | The Polytechnic University of Cartagena is the youngest public university in Spain and one of the four technical universities that exist in our country, forming the UP4 alliance. | 4
También forma parte de la Universidad Europea de Tecnología (EUt+) junto con otras siete politécnicas de otros tantos países comunitarios | It is also part of the European University of Technology (EUt+), along with seven other technical universities from as many EU countries. | 4
Los títulos que imparte la UPCT, especializada en Ingeniería, Arquitectura, Empresa y Turismo, destacan por la alta y rápida inserción laboral de sus egresados | The degrees offered by UPCT, specialized in Engineering, Architecture, Business, and Tourism, stand out for the high and fast job placement of its graduates. | 4
