sentence | translation | sdg
El Gobierno regional y las universidades públicas de la Región han iniciado los trabajos para definir el futuro Plan de Financiación Plurianual, que comprenderá el período 2024-2028, y que debe garantizar la suficiencia financiera y consolidar una actividad académica de excelencia. |The regional government and public universities of the Region have started work to define the future Multiannual Financing Plan, which will cover the period 2024-2028, and which must ensure financial sufficiency and consolidate academic excellence activity.|4
El consejero de Medio Ambiente, Universidades, Investigación y Mar Menor, Juan María Vázquez, mantuvo hoy la primera reunión con el rector de la Universidad de Murcia, José Luján, y la rectora de la Universidad Politécnica de Cartagena, Beatriz Miguel, junto con sus respectivos equipos, para tratar los principios generales que marcarán el modelo de financiación de las instituciones académicas públicas. |The Minister of Environment, Universities, Research, and Mar Menor, Juan María Vázquez, held the first meeting today with the rector of the University of Murcia, José Luján, and the rector of the Polytechnic University of Cartagena, Beatriz Miguel, along with their respective teams, to discuss the general principles that will shape the funding model for public academic institutions.|4
"Está en el espíritu de todos que este plan vea la luz en el más corto plazo para poder hacer avanzar a nuestras universidades públicas", ha destacado la rectora de la UPCT al término de la reunión. |"It is the spirit of all that this plan sees the light in the shortest term possible to advance our public universities," highlighted the UPCT rector at the end of the meeting.|4
Vázquez señaló que se trata de un eje prioritario del Gobierno regional para apoyar al sistema universitario, que es uno de los principales elementos sobre los que gira el desarrollo, la prosperidad y el crecimiento de una región. |Vázquez pointed out that this is a "top priority of the regional government" to support the university system, which "is one of the main elements on which the development, prosperity, and growth of a region revolve."|4
El consejero manifestó que la descontrolada inflación y la histórica subida de los precios de la energía y de las materias primas han repercutido también sobre las universidades, a las que el Gobierno regional ha respondido con un incremento histórico en sus presupuestos. |The minister stated that "uncontrolled inflation and the historic rise in energy prices and raw materials have also affected universities, to which the regional government has responded with a historic increase in their budgets."|4
A estas circunstancias se suman los compromisos de la nueva Ley Orgánica del Sistema Universitario. |To these circumstances are added the commitments of the new Organic Law of the University System.|4
Por todo ello, es necesario abordar la elaboración de este instrumento de financiación, que permitirá a las universidades públicas de la Región planificar a medio plazo sus estrategias y políticas, que actualmente de forma anual no pueden hacer. |Therefore, "it is necessary to address the preparation of this financing instrument, which will allow public universities in the Region to plan their strategies and policies in the medium term, which currently cannot be done annually."|4
Juan María Vázquez subrayó que el nuevo modelo lo vamos a hacer con las universidades y consensuado con todos los representantes de la comunidad universitaria". |Juan María Vázquez emphasized that "we are going to create the new model with the universities and in agreement with all representatives of the university community."|4
El titular de Universidades trasladó a los rectores el primer documento de trabajo del nuevo modelo de financiación 2024-2028, revisable cada cinco años, que determinará la forma en la que se distribuirá entre las dos instituciones académicas la cifra que destine la Comunidad en sus presupuestos y las reglas de proyección plurianual. |The Minister of Universities presented the rectors with the first working document of the new financing model 2024-2028, reviewable every five years, which will determine how the amount earmarked for the two academic institutions by the Community in their budgets will be distributed, along with the rules for multi-year projection.|4
Se asentará sobre dos componentes fundamentales. |It will be based on two fundamental components.|4
Uno será la financiación que asegure los salarios de los profesores, investigadores o del personal técnico, de gestión y de administración y servicios, los incrementos retributivos de cualquier naturaleza y los gastos corrientes que permitan alcanzar el funcionamiento básico de la universidad, incluyendo las particularidades de las infraestructuras de las universidades. |One will be the funding ensuring salaries of professors, researchers, technical, management, and administrative staff, any increases in remuneration, and current expenses to achieve the basic operation of the university, including specific infrastructure features.|4
El segundo, la financiación por objetivos que promuevan la excelencia y la competitividad académica e investigadora a propuesta tanto de las universidades como de la Comunidad Autónoma y que busquen, desde la singularidad de cada universidad, los mejores resultados posibles, tanto académicos como de investigación. |The second one is objective-based funding that promotes academic and research excellence and competitiveness proposed by both universities and the Autonomous Community, aiming to achieve the best possible academic and research outcomes from each university's uniqueness.|4
La consecución de los objetivos propuestos estará vinculado a la obtención de estos fondos adicionales. |The achievement of the proposed objectives will be linked to obtaining these additional funds.|4
El consejero recordó el firme y permanente apoyo del Gobierno regional a las universidades y remarcó que este año la Comunidad realiza un gran esfuerzo al destinar 232 millones de euros a las universidades públicas solo para la financiación básica, lo que supone un aumento histórico de un 13,5 por ciento frente al año anterior y lo que significa estar por encima de la media nacional. |The minister recalled the "strong and ongoing support" of the regional government for universities and emphasized that "this year the Community is making a major effort by allocating 232 million euros to public universities solely for basic funding, representing a historic increase of 13.5 percent compared to the previous year and positioning above the national average."|4
Ese incremento porcentual se traduce en 27,7 millones de euros más que en 2022, lo que supone un gran esfuerzo, sobre todo teniendo en cuenta que la Región de Murcia es la comunidad autónoma peor financiada del país, insistió. |That percentage increase translates into 27.7 million euros more than in 2022, which represents "a great effort, especially considering that the Region of Murcia is the worst-funded autonomous community in the country," he insisted.|4
