sentence | translation | sdg
Investigadores de la Escuela de Caminos y Minas de la UPCT están realizando una exploración sísmica en el extrarradio de Granada para definir las zonas de la ciudad que susceptibles de sufrir daños cuando se producen movimientos sísmicos. | Researchers from the School of Civil Engineering and Mines of UPCT are conducting a seismic exploration on the outskirts of Granada to define the areas of the city that are susceptible to damage when seismic movements occur. | 9
Se trata de una investigación multidisciplinar, financiada por el Ministerio de Ciencia e Innovación, en la que participan las universidades de Granada, Almería y Politécnica de Cartagena. | This is a multidisciplinary research, funded by the Ministry of Science and Innovation, in which the universities of Granada, Almería, and Politécnica de Cartagena are involved. | 9
En la primera campaña de ensayos de campos, que se realiza estos días, los investigadores se centran en la integración de los equipos. | In the first field testing campaign, which is currently underway, researchers are focusing on integrating the equipment. | 9
A partir de octubre realizarán nuevas medidas en la zona. | Starting from October, new measurements will be taken in the area. | 9
Son seis los investigadores que participan en el proyecto liderado por la UPCT, cuatro de ellos adscritos a universidades de Japón, Australia y al Servicio Geológico Británico. | There are six researchers participating in the project led by UPCT, four of whom are affiliated with universities in Japan, Australia, and the British Geological Survey. | 9
Los trabajos han comenzado este año y finalizarán dentro de tres años. | The work started this year and will end in three years. | 9
Granada es una de las zonas de mayor riesgo sísmico de España, según el profesor Pedro Martínez. | Granada is one of the areas with the highest seismic risk in Spain, according to Professor Pedro Martínez. | 9
De ahí la importancia de analizar los lugares. | Hence the importance of analyzing the locations. | 9
Los investigadores de la UPCT están utilizando equipos de última generación, como geófonos triaxiales y con medidas en contínuo. | Researchers from UPCT are using state-of-the-art equipment, such as triaxial geophones with continuous measurements. | 9
Con ellos evalúan en diferentes emplazamientos de la Vega de Granada la susceptibilidad de los suelos a la amplificación y resonancia de las ondas sísmicas y a efectos inducidos como la licuefacción, que conlleva el hundimiento del terreno e incrementa el riesgo de colapso de edificios, explica Pedro Martínez Pagán, investigador responsable. | They assess in different locations of Vega de Granada the susceptibility of soils to the amplification and resonance of seismic waves and to induced effects such as liquefaction, which leads to the sinking of the ground and increases the risk of building collapse, as explained by Pedro Martínez Pagán, the responsible researcher. | 9
Otro de los objetivos del proyecto es contrastar una metodología de estudio aplicable a otros lugares y la creación de un software de código abierto para procesar los datos sobre riesgo sísmico. | Another objective of the project is to contrast a study methodology applicable to other locations and the creation of open-source software to process seismic risk data. | 9
Este proyecto (PID2021-124701NB-C22), financiado con 90.000 euros por el Ministerio de Ciencia e Innovación con fondos FEDER, forma parte de otro más amplio dirigido por los investigadores Ignacio Valverde Palacios, del Instituto Andaluz de Geofísica y Prevención de Desastres y la Universidad de Granada, y Antonio García Jerez, de la Universidad de Almería. | This project (PID2021-124701NB-C22), funded with 90,000 euros by the Ministry of Science and Innovation with FEDER funds, is part of a broader one led by researchers Ignacio Valverde Palacios from the Andalusian Institute of Geophysics and Disaster Prevention and the University of Granada, and Antonio García Jerez from the University of Almería. | 9
