sentence | translation | sdg
Cuatro estudiantes de Ingeniería Naval y Oceánica de la UPCT han desarrollado el prototipo de un generador de energía que utiliza el movimiento de las olas para alimentar los sistemas auxiliares del barco. | Four Naval and Oceanic Engineering students from the UPCT have developed a prototype of an energy generator that uses the movement of waves to power the auxiliary systems of the ship. | 7
Se trata de un dispositivo sostenible, desde el punto de vista ambiental. | It is a sustainable device, from an environmental point of view. | 13
Además es portátil y se puede utilizar en todo tipo de embarcaciones, sobre todo en veleros, pesqueros y cargueros. | In addition, it is portable and can be used in all types of vessels, especially sailboats, fishing boats, and freighters. | 9
El dispositivo, denominado Energy-Wave, tiene forma de torpedo con una hélice interior que extrae energía del oleaje para producir corriente eléctrica y abastece los sistemas eléctricos auxiliares de las embarcaciones. | The device, called Energy-Wave, has the shape of a torpedo with an internal propeller that harnesses energy from the waves to produce electricity and supply the auxiliary electrical systems of the vessels. | 7
Los estudiantes Ángel Martínez, Nayla Expósito, David Martínez y Alejandro Mañas, señalan que es un generador ecológico, ya que el impacto ecológico es casi nulo. | The students Ángel Martínez, Nayla Expósito, David Martínez, and Alejandro Mañas, point out that it is an ecological generator, since the ecological impact is almost nil. | 7, 13
El sistema ahorra la quema de combustible. | The system saves fuel burning. | 7
Respecto a  la huella de carbono, el dispositivo reduce la quema de combustible en 0,8 litros por hora. | Regarding the carbon footprint, the device reduces fuel burning by 0.8 liters per hour. | 7, 13
Por tanto, ahorra el equivalente a la energía  necesaria para abastecer la casa de una familia durante medio día. | Therefore, it saves the equivalent of the energy needed to supply a family's home for half a day. | 7
Los diseñadores de Energy-Wave señalan la viabilidad económica del prototipo. | The designers of Energy-Wave highlight the economic viability of the prototype. | 9
Calculan su coste en unos 3.500 euros. | They estimate its cost at around 3,500 euros. | 9
Se amortiza en los primeros 300 días de uso. | It is amortized within the first 300 days of use. | 9
El proyecto ha sido mentorizado por la profesora Aurora Martínez, del departamento de Economía de la Empresa. | The project has been mentored by Professor Aurora Martínez, from the Department of Business Economics. | 4, 9
Los estudiantes han exhibido su proyecto esta semana en Chipre, en el acto de clausura del programa Inno-EUT+,  un catalizador para la transformación institucional y el fomento de la innovación en el ámbito educativo y de investigación. | The students presented their project this week in Cyprus, at the closing event of the Inno-EUT+ program, a catalyst for institutional transformation and promotion of innovation in education and research. | 4, 9
Inno-EUT+ se ha realizado gracias a la colaboración entre las universidades del consorcio de universidades europeas EUt+ que participan en el proyecto y los socios no académicos, como Water Alliance (Países Bajos) y Chrysalis LEAP (Chipre) y gracias a la financiación de EIT HEI Intiative a través de EIT Climate-KIC. | Inno-EUT+ has been made possible thanks to the collaboration between the universities of the EUt+ European university consortium participating in the project and non-academic partners, such as Water Alliance (Netherlands) and Chrysalis LEAP (Cyprus), and to the funding from the EIT HEI Initiative through EIT Climate-KIC. | 4, 9, 13
