sentence | translation | sdg
Un cohete Falcon 9 de SpaceX ha despegado a las 17:11 horas de este sábado desde la estación de Cabo Cañaveral en Florida, Estados Unidos | A Falcon 9 rocket from SpaceX took off at 17:11 hours this Saturday from the Cape Canaveral station in Florida, United States | 9
tras el trabajo de más de 11 años de los equipos científicos entre los que se encuentran los investigadores de la Universidad Politécnica de Cartagena (UPCT) | after more than 11 years of work by scientific teams including researchers from the Polytechnic University of Cartagena (UPCT) | 4
La misión del telescopio espacial Euclid, lanzado al espacio por la Agencia Espacial Europea (ESA, por sus siglas en inglés) es crear el mapa 3D más grande y preciso del universo | The mission of the Euclid space telescope, launched into space by the European Space Agency (ESA), is to create the largest and most accurate 3D map of the universe | 9
Los investigadores de la UPCT han desarrollado hardware y software | Researchers at UPCT have developed hardware and software | 9
El artefacto cartografiará en 3D un tercio del universo para desentrañar el misterio de las partículas que ni emiten ni absorben luz | The device will map one-third of the universe in 3D to unravel the mystery of particles that neither emit nor absorb light | 9
La misión estudiará también la aceleración del cosmos y el funcionamiento de la gravedad | The mission will also study the acceleration of the cosmos and the functioning of gravity | 9
La UPCT ha participado en su desarrollo realizando los módulos de la unidad de control de uno de los dos instrumentos de observación con los que se obtendrá un mapa tridimensional del Universo, señalan Díaz y Toledo, investigadores responsables | UPCT has participated in its development by creating the control unit modules for one of the two observation instruments that will provide a three-dimensional map of the Universe, according to the responsible researchers Diaz and Toledo | 9
La unidad de control es la encargada de arrancar el instrumento científico, mantener la temperatura apropiada para su correcto funcionamiento, controlar los movimientos de las ruedas y la lámpara de calibración, y monitorizar las telemetrías que nos permitirán reaccionar en caso de anomalías destacara Rafael Toledo, investigador responsable de la carga útil en la UPCT | The control unit is responsible for starting the scientific instrument, maintaining the appropriate temperature for its correct operation, controlling wheel movements and the calibration lamp, and monitoring the telemetry that will allow us to react in case of anomalies highlighted by Rafael Toledo, responsible researcher for the payload at UPCT | 9
Científicos de la Politécnica de Cartagena también están involucrados en la explotación científica de la misión para descubrir parámetros cosmológicos que ayuden a desvelar la naturaleza de la materia y energía oscuras | Scientists from the Polytechnic University of Cartagena are also involved in the scientific exploitation of the mission to discover cosmological parameters that help unveil the nature of dark matter and energy | 9
Tras 11 años preparándonos científicamente para la misión lo mejor empieza ahora, es inimaginable los descubrimientos y el avance en la comprensión del universo que nos proporcionará Euclid durante los 6 años que durarán las observaciones | After 11 years of preparing ourselves scientifically for the mission, the best is starting now. It is unimaginable the discoveries and progress in our understanding of the universe that Euclid will provide us during the 6 years of observations | 9
Será un legado que se usará por los investigadores durante décadas, comenta Anastasio Díaz investigador responsable de la explotación científica en la UPCT | It will be a legacy that researchers will use for decades, comments Anastasio Diaz, responsible researcher for scientific exploitation at UPCT | 9
Toledo y Díaz son los investigadores responsables del proyecto Misión Euclid: Contribuciones de la UPCT a la integración del modelo de vuelo y software de abordo, preparación y explotación científica (Ref: PID2019-110614GB-C22), financiados por la Agencia Estatal de Investigación, dependiente del Ministerio de Ciencia e Innovación | Toledo and Diaz are the responsible researchers for the project Euclid Mission: Contributions of UPCT to the integration of the flight model and onboard software, preparation, and scientific exploitation, funded by the State Research Agency, under the Ministry of Science and Innovation | 9
