sentence|translation|sdg
El catedrático de la UPCT David Sánchez ha intervenido en la serie de divulgación científica Universo Sostenible|Professor David Sánchez from UPCT has participated in the scientific dissemination series "Sustainable Universe"|4
 dentro de La Aventura del Saber de TVE|within the program "La Aventura del Saber" on TVE|4
 en el capítulo titulado ¿Cómo impactará en nuestra vida la llegada del 5G, emitido este miércoles en La 2 de RTVE|in the chapter titled "How will the arrival of 5G impact our lives", broadcasted this Wednesday on La 2 de RTVE|4
 Sánchez es fundador de EMITE, primera spin-off de la UPCT y en la actualidad con sede propia y participada por ésta|Sánchez is the founder of EMITE, the first spin-off of UPCT and currently with its own headquarters and partially owned by it|9
 La tecnología 5G ha remodelado el mundo tal y como lo conocíamos|5G technology has reshaped the world as we knew it|9
 Ante este contexto, David Sánchez Hernández, catedrático e investigador del grupo I+D del Departamento de Tecnologías de la Información y las Comunicaciones de la UPCT, destaca que la tecnología 5G contiene tres grandes y principales mejoras|In this context, David Sánchez Hernández, professor and researcher of the R&D group of the Department of Information and Communication Technologies of UPCT, highlights that 5G technology includes three major improvements|4
 En primer lugar, la interconexión de millones de elementos, que ha habilitado el Internet of Things, para que puedan existir sensores que se comunican e interconectan con todos los demás|Firstly, the interconnection of millions of elements, which has enabled the Internet of Things, allowing sensors to communicate and interconnect with each other|9
 En segundo lugar, aumenta las velocidades de transmisión y recepción de datos de varios Gbps por usuario, que habilita una inmersión virtual hasta ahora jamás experimentada|Secondly, it increases data transmission and reception speeds of several Gbps per user, enabling a virtual immersion never experienced before|9
 Y como tercer beneficio, las conexiones ultrarrápidas han habilitado los vehículos sin conductor o las operaciones telemáticas a larga distancia|And as a third benefit, ultra-fast connections have enabled driverless vehicles or long-distance telematic operations|9
 La empresa EMITE Ingeniería y la Universidad Politécnica de Cartagena crearon en 2018 la Cátedra de Empresa 5G Lab, que sirve de apoyo al primer laboratorio 5G de Prueba y Medida en el Aire (OTA) de España, que EMITE ha instalado en la Región de Murcia|EMITE Ingeniería and the Polytechnic University of Cartagena created the 5G Lab Company Chair in 2018, which supports the first 5G Air Test and Measurement laboratory in Spain, installed by EMITE in the Region of Murcia|9
 En EMITE diseñan, desarrollan, fabrican y comercializan unos complejos sistemas de prueba y medida que permiten evaluar el comportamiento de un terminal inalámbrico, como un teléfono móvil, o una televisión, en todas las etapas de un producto|At EMITE, they design, develop, manufacture, and market complex test and measurement systems that allow evaluating the behavior of a wireless terminal, such as a mobile phone or television, at all stages of a product|9
 Para David Sánchez, los sistemas de medida están hoy día en todos los continentes, en operadores, fabricantes, salas de evaluación, universidades y en las más importantes empresas del sector, como Samsung, Huawei, Panasonic, Microsoft, Qualcomm, AT&T, Vodafone, Verizon, DoCoMo, entre otras|For David Sánchez, measurement systems are now on all continents, in operators, manufacturers, evaluation rooms, universities, and in the most important companies in the sector, such as Samsung, Huawei, Panasonic, Microsoft, Qualcomm, AT&T, Vodafone, Verizon, DoCoMo, among others|9
 Nos gusta decir que hay un poquito de tecnología murciana en cada dispositivo móvil que usamos, matiza|"We like to say that there is a little bit of technology from Murcia in every mobile device we use," he clarifies|9
 Entre los logros obtenidos hasta el momento, David Sánchez aclara que solamente hay en el mundo cinco empresas como EMITE, y de ellas solamente tres tienen la más compleja acreditación en Estados Unidos para evaluar la tecnología 5G, y ésta es una de las tres|Among the achievements made so far, David Sánchez clarifies that there are only five companies in the world like EMITE, and of these, only three have the most complex accreditation in the United States to evaluate 5G technology, and this is one of them|9
 Cuando un día llamó la NASA, la tratamos como un cliente más, y cuando la ESA, la Agencia Espacial Europea, nos propuso trabajar en un proyecto para localizar basura espacial empleando la técnica MIMO, propia de la tecnología 5G, no hicimos nada diferente a lo que estábamos haciendo para el único fabricante español de móviles, puntualiza|"When NASA called us one day, we treated them like any other client, and when ESA, the European Space Agency, proposed to work on a project to locate space debris using MIMO technology, typical of 5G technology, we did nothing different than what we were doing for the only Spanish mobile manufacturer," he points out|9
 Cuando nos dijeron -añade- que no se podía medir a 220 GHz, que eso solamente lo hacían los chinos, convencimos al laboratorio alemán más avanzado a trabajar con nosotros, y hoy hay un segundo sistema midiendo a 220 GHz, pero en Europa, no en China|"When they told us -he adds- that it was not possible to measure at 220 GHz, that only the Chinese did that, we convinced the most advanced German laboratory to work with us, and today there is a second system measuring at 220 GHz, but in Europe, not in China"|9
 David Sánchez ha participado en este programa de La Aventura del Saber junto a Iris Celorrio, de la UDIMA, Universidad privada a distancia de Madrid; Juan Carlos López, de la Universidad de Castilla-La Mancha; Carlos J. Escudero, de la Universidade da Coruña; y Luis Muñoz, por parte de la Universidad de Cantabria|David Sánchez has participated in this program "La Aventura del Saber" alongside Iris Celorrio from UDIMA, a Madrid-based private distance learning university; Juan Carlos López from the University of Castilla-La Mancha; Carlos J. Escudero from the University of A Coruña; and Luis Muñoz, representing the University of Cantabria|4
 Universo Sostenible es el resultado de una coproducción de los servicios de audiovisuales y las unidades de comunicación de 29 universidades pertenecientes a CRUE Universidades Españolas|Sustainable Universe is the result of a co-production of audiovisual services and communication units of 29 universities belonging to CRUE Spanish Universities|4
 Esta temporada de Universo Sostenible cuenta con la colaboración de la Fundación Española para la Ciencia y la Tecnología - Ministerio de Ciencia e Innovación|This season of Sustainable Universe has the collaboration of the Spanish Foundation for Science and Technology - Ministry of Science and Innovation|4
