sentence | translation | sdg  
Los equipos del IES Bahía de Algeciras y del IES Mediterráneo han ganado la fase final de la Olimpiada Nacional de Ingenierías Industriales, celebrada este miércoles en la Universidad Politécnica de Cartagena (UPCT). | The teams from IES Bahía de Algeciras and IES Mediterráneo have won the final phase of the National Industrial Engineering Olympiad, held this Wednesday at the Polytechnic University of Cartagena (UPCT). | 4  
Han competido 16 equipos formados por estudiantes preuniversitarios de diferentes puntos de España. | 16 teams made up of pre-university students from different parts of Spain have competed. | 4  
Estos dos robots han superado todos los obstáculos del circuito, instalado en el interior del Paraninfo. | These two robots have overcome all the obstacles on the circuit, set up inside the Paraninfo. | 9  
Los participantes son estudiantes de ESO, Bachiller y ciclos formativos de Formación Profesional. | The participants are students from ESO, Bachillerato, and Vocational Training cycles. | 4  
Para competir han realizado el diseño mecánico y estructural de un vehículo. | To compete, they have carried out the mechanical and structural design of a vehicle. | 4  
Han integrado los dispositivos electrónicos y eléctricos para que su robot supere diferentes pruebas, según el director de la Escuela de Ingeniería Industrial de la UPCT, Patricio Franco. | They have integrated electronic and electrical devices so that their robot passes different tests, according to the director of the School of Industrial Engineering at UPCT, Patricio Franco. | 4  
El microrrobot terrestre desarrollado por los alumnos del equipo IES Mediterráneo, de Cartagena, ha ganado el premio de la categoría de 1º y 2º de Bachillerato y ciclos formativos de Formación Profesional. | The ground microrobot developed by the students of the IES Mediterráneo team, from Cartagena, has won the award in the category of 1st and 2nd of Bachillerato and Vocational Training cycles. | 4  
En la categoría de 3º y 4º de la ESO ha ganado el prototipo del equipo del IES Bahía de Algeciras, de Algeciras. | In the category of 3rd and 4th of ESO, the prototype of the team from IES Bahía de Algeciras in Algeciras has won. | 4  
Los equipos proceden de Algeciras, Badajoz, Béjar, Burgos, Cartagena, Gijón, León, Valencia y Valladolid. | The teams come from Algeciras, Badajoz, Béjar, Burgos, Cartagena, Gijón, León, Valencia, and Valladolid. | 4  
Han competido los finalistas de las ediciones locales organizadas por nueve escuelas de Ingeniería Industrial de seis comunidades autónomas. | The finalists from the local editions organized by nine Industrial Engineering schools from six autonomous communities have competed. | 4  
La final de la Olimpiada ha sido la primera actividad del XXX Congreso Universitario de Innovación Educativa en las Enseñanzas Técnicas (CUIEET'30), que acoge la Escuela de Industriales hasta el viernes. | The final of the Olympiad was the first activity of the XXX University Congress of Educational Innovation in Technical Education (CUIEET'30), hosted by the School of Industrial Engineering until Friday. | 4  
Durante este encuentro, la UPCT presentará su actividad de innovación docente en la Ingeniería. | During this meeting, the UPCT will present its teaching innovation activity in Engineering. | 4
