sentence | translation | sdg
Las conclusiones del estudio sobre la situación actual del mercado laboral para personas con discapacidad son claras | The conclusions of the study on the current situation of the labor market for people with disabilities are clear | 8
la discriminación a la hora de contratar a personas con discapacidad existe, ya que hay empresas que siguen siendo reticentes a hacerlo | Discrimination when hiring people with disabilities exists, as there are companies that remain reluctant to do so | 10
Además, el estudio concluye que las mujeres con discapacidad sufren una doble discriminación por la brecha de género existente | In addition, the study concludes that women with disabilities suffer double discrimination due to the existing gender gap | 5
Así lo afirman las preuniversitarias Blanca Buendía y Puri Belén Sánchez, tutorizadas por los investigadores de la UPCT María Eugenia Sánchez Vidal y David Cegarra Leiva | This is affirmed by the pre-university students Blanca Buendía and Puri Belén Sánchez, tutored by the researchers from UPCT María Eugenia Sánchez Vidal and David Cegarra Leiva | 4
Según el estudio, cuanto más alto es el grado de discapacidad de una persona, más difícil es su acceso al mercado laboral | According to the study, the higher the degree of disability a person has, the more difficult their access to the labor market is | 8
El estudio también trata la importancia y la necesidad de facilitar su integración laboral como forma de inclusión social | The study also addresses the importance and necessity of facilitating their labor integration as a form of social inclusion | 8
Las estudiantes han analizado la dificultad que tienen las personas con discapacidad a la hora de encontrar empleo | The students have analyzed the difficulty that people with disabilities face when looking for employment | 8
Para ello, han tomado los datos del INE y la EPA, y han realizado entrevistas al responsable de un centro especial de empleo y a un experto en recursos humanos | To do this, they have taken data from the INE and the EPA, and have interviewed the manager of a special employment center and an expert in human resources | 8
IDIES forma parte de las actividades de SCIENCE GTS, proyecto asociado a la iniciativa "Noche Europea de los Investigadores" de la Unión Europea, financiada por las acciones Marie Sk?odowska-Curie, con identificador de convocatoria: HORIZON-MSCA-2022-CITIZENS-01 (MSCA and Citizens 2022) | IDIES is part of the activities of SCIENCE GTS, a project associated with the European Researchers' Night initiative of the European Union, funded by the Marie Sk?odowska-Curie actions, with call identifier: HORIZON-MSCA-2022-CITIZENS-01 (MSCA and Citizens 2022) | 4
La UPCT oferta la tutorización de proyectos de investigación de alumnos de Bachillerato a través de su Unidad de Cultura Científica, que cuenta con la colaboración de la Fundación Española para la Ciencia y la Tecnología (FECYT) - Ministerio de Ciencia e Innovación | The UPCT offers the tutoring of research projects for high school students through its Scientific Culture Unit, which has the collaboration of the Spanish Foundation for Science and Technology (FECYT) - Ministry of Science and Innovation | 4
