sentence | translation | sdg
La Universidad Politécnica de Cartagena ha dado este mediodía lectura, realizada por el gerente, Isidro Ibarra, del manifiesto elaborado por la Red de Unidades de Igualdad de Género por la Excelencia Universitaria con motivo del Día Internacional para la Eliminación de la Violencia contra las Mujeres. | The Polytechnic University of Cartagena has delivered this midday reading, carried out by the manager, Isidro Ibarra, of the manifesto prepared by the Network of Gender Equality Units for University Excellence on the occasion of the International Day for the Elimination of Violence against Women. | 5
A continuación, el texto íntegro: «Desde hace varias décadas, el 25N, Día Internacional por la erradicación de la Violencia contra las Mujeres, es un momento excepcional para reivindicar, reclamar y recordar a las personas con responsabilidades y a toda la sociedad en general que, mientras persista la violencia patriarcal, no podremos conseguir sociedades justas, igualitarias y respetuosas con los derechos humanos. | Next, the full text: "For several decades now, November 25th, the International Day for the Eradication of Violence against Women, is an exceptional moment to claim, demand, and remind people with responsibilities and society as a whole that, as long as patriarchal violence persists, we will not be able to achieve fair, equal, and human rights-respecting societies. | 5
La prevalencia de las violencias es cada vez más preocupante, tal y como recoge la reciente Encuesta Europea de Violencia de Género (EEVG) con datos de 2022, que señala cifras extremadamente alarmantes de prevalencia de las violencias patriarcales, aunque también dibuja un contexto positivo en relación con el mayor conocimiento y reconocimiento de estas violencias por parte de las mujeres más jóvenes. | The prevalence of violence is increasingly worrying, as evidenced by the recent European Survey on Gender-Based Violence (EEGV) with 2022 data, which indicates extremely alarming figures of the prevalence of patriarchal violence, although it also outlines a positive context regarding the greater knowledge and recognition of these violences by younger women. | 5
Aunque en las instituciones educativas en general, y en las universidades en particular, se ha avanzado mucho en la igualdad entre mujeres y hombres, aún perduran situaciones que violentan a las estudiantes, a las investigadoras y profesoras, y a las trabajadoras del ámbito de la administración y servicios. | Although there has been significant progress in gender equality in educational institutions in general, and particularly in universities, there are still situations that violate students, researchers, teachers, and workers in the field of administration and services. | 5
En ese sentido, son relevantes las aportaciones del Proyecto Europeo UNISAFE, para acabar con las violencias de género en la Academia, pues concluye que la principal razón por la que no se denuncian agresiones machistas en el contexto universitario es porque, en muchas ocasiones, la víctima duda de la gravedad de lo sufrido, duda de si será creída, duda de si habrá una respuesta para lo vivido. | In this sense, the contributions of the "European UNISAFE Project, to end gender-based violence in academia" are relevant, as it concludes that the main reason why sexist attacks are not reported in the university context is because, on many occasions, the victim doubts the severity of what has been suffered, doubts if they will be believed, doubts if there will be a response to what has been experienced. | 5
Es importante no normalizar ni naturalizar las violencias sufridas, es importante que también en las universidades avancemos hacia la visibilización de todas y cada una de las violencias machistas que se ejercen en su seno. | It is important not to normalize or naturalize the violence suffered, it is important that in universities we also move towards making visible each and every one of the sexist violences that occur within them. | 5
Las universidades, como instituciones de enseñanza superior, debemos contribuir a hacer frente a esta situación aportando evidencias científicas, formando a las futuras generaciones de profesionales con perspectiva de género, elaborando recursos útiles y efectivos para toda la sociedad y participando tanto individual como colectivamente de la cultura de igualdad que identifica, visibiliza, denuncia y aísla los comportamientos y actitudes machistas. | Universities, as institutions of higher education, must contribute to addressing this situation by providing scientific evidence, training future generations of professionals with a gender perspective, developing useful and effective resources for society as a whole, and participating both individually and collectively in the culture of equality that identifies, makes visible, denounces, and isolates sexist behaviors and attitudes. | 4
Además de la continuidad de las violencias machistas tradicionales, surgen nuevos modos de misoginia, tales como el gendertrolling de las turbas digitales en el universo online. | In addition to the continuity of traditional macho violences, new forms of misogyny emerge, such as gendertrolling by "digital mobs" in the online universe. | 5
Un año más sigue siendo necesario denunciar que la violencia de género es una violación de los derechos humanos en la que, las universidades, como parte de la sociedad, tenemos la responsabilidad de implicarnos activamente. | Once again, it remains necessary to denounce that gender-based violence is a violation of human rights in which universities, as part of society, have the responsibility to actively engage. | 5
Por eso, este mes es importante también mostrar nuestra solidaridad con las niñas y mujeres de todo el mundo que están sufriendo restricciones de sus derechos y a ser libres e iguales. | Therefore, this month it is also important to show solidarity with girls and women around the world who are suffering restrictions on their rights to be free and equal. | 5
