sentence | translation | sdg  
Nació en 1949 en Linares. | He was born in 1949 in Linares. | 3  
Es el alumno de más edad de la UPCT. | He is the oldest student at UPCT. | 4  
Al googlear su nombre, José Luis Vicens Moltó, aparece en Linkedin como un estudiante. | When 'googling' his name, José Luis Vicens Moltó appears on Linkedin as a 'student'. | 9  
Al mirar el apartado de su formación se puede leer un listado de estudios universitarios desde 1970: médico, cirujano ortopédico y traumatólogo de especialidad, ingeniero agrónomo y máster en Ingeniería Ambiental y Procesos Sostenibles, en Técnicas Avanzadas de Investigación en Desarrollo Agrario y Alimentario y en Energías Renovables. | Looking at his educational background, you can read a list of university studies since 1970: medical doctor, orthopedic surgeon and traumatologist, agricultural engineer, and master's degrees in Environmental Engineering and Sustainable Processes, Advanced Techniques in Agricultural and Food Development Research, and Renewable Energies. | 4  
En la actualidad es doctorando del programa en Tecnologías Industriales. | Currently, he is a PhD student in the Industrial Technologies program. | 4  
Profesorado consultado destaca que cuando cursó el grado en la Escuela de Ingeniería Agronómica motivaba al resto de los alumnos. | The teaching staff consulted highlights that when he was studying for his degree at the School of Agronomic Engineering, "he motivated the rest of the students". | 4  
Fue entre 2004 y 2007. | It was between 2004 and 2007. | 4  
Afirman que su actitud benefició a toda su promoción. | They claim that his attitude benefited his entire class. | 4  
Es una persona que estudia porque quiere, porque le gusta, explican. | "He's a person who studies because he wants to, because he likes it," they explain. | 4  
Comenzó esa nueva carrera universitaria con 58 años. | He started this new university career at the age of 58. | 4  
Su esfuerzo le hizo conseguir el Premio extraordinario de fin de carrera y el Agustín Diéguez de la Escuela de Industriales. | His effort led him to win the Outstanding End of Degree Award and the Agustín Diéguez Prize from the School of Industrial Engineering. | 4  
Y además se implicaba, hasta el punto de que fue delegado de curso y de la Escuela de Agrónomos. | And he was also involved, to the extent that he was a class representative and School of Agronomists representative. | 4  
Los compañeros de promoción de Agrónomos me recibieron muy bien, mucho mejor de lo que lo hubiéramos recibido cuando yo estudié Medicina, cuenta satisfecho. | "My classmates at the Agronomists program welcomed me very well, much better than we would have been received when I studied Medicine," he recounts happily. | 4  
Me sorprendió ser tratado como uno más desde el principio, recuerda. | "I was surprised to be treated like one of them from the beginning," he recalls. | 4  
Lo pasamos bien, pese a que había exámenes duros. Yo también me agobio y sufro estrés como el resto de alumnos. También tuve suspensos. Me pasó de todo, concluye. | "We had a good time, even though there were tough exams. I also get anxious and stressed like the rest of the students. I also failed exams. I went through it all," he concludes. | 3  
El esfuerzo y ejercicio mental tiene sus límites, como el físico. Tiene que ser gratificante, si es extenuante no compensa, argumenta. | "Effort and mental exercise have their limits, just like physical exercise. It has to be rewarding; if it's exhausting, it's not worth it," he argues. | 3  
Ahora con setenta años ha optado por estudiar doctorado, para evitar los esfuerzos memorísticos que requieren los exámenes. | Now, at seventy years old, he has chosen to study for a doctorate to avoid the memorization efforts required by exams. | 4  
Su tesis, dirigida por Blas Zamora, versa sobre el aprendizaje de la Ingeniería, partiendo de su propia experiencia. | His thesis, supervised by Blas Zamora, focuses on learning Engineering based on his own experience. | 4  
También ha impartido docencia, como profesor de cursos de Matlab organizados por el SAIT, teniendo hasta 300 alumnos. | He has also taught courses, such as Matlab courses organized by SAIT, with up to 300 students. | 4  
He querido devolver al sistema todo lo que me ha dado, comenta. | "I wanted to give back to the system everything it has given me," he comments. | 4  
Médico de la Armada en Madrid, Cádiz y Cartagena, se jubiló con el cargo de comandante. | A Navy doctor in Madrid, Cadiz, and Cartagena, he retired with the rank of commander. | 3  
Y desde entonces se ha volcado en aumentar su formación universitaria. | And since then, he has devoted himself to increasing his university education. | 4  
Hay que hacer algo. No era tan mayor cuando me jubilé como para dedicarme a la mesa camilla, explica. | "You have to do something. I wasn't so old when I retired to just sit around," he explains. | 3  
Tenía una vida profesional muy activa, casi frenética, y de golpe se acabó todo. Necesitaba ocuparme en algo, añade. | "I had a very active, almost hectic professional life, and suddenly it all ended. I needed to occupy myself with something," he adds. | 3
