sentence|translation|sdg
La edición número 19 de la Olimpiada de Ciencias de la Empresa ha congregado este viernes en la Universidad Politécnica de Cartagena (UPCT) a 78 estudiantes preuniversitarios de 13 centros educativos de la Región para fomentar los estudios en Economía y Empresa.|The 19th edition of the Business Sciences Olympiad has brought together this Friday at the Polytechnic University of Cartagena (UPCT) 78 pre-university students from 13 educational centers in the Region to promote studies in Economics and Business.|4
Los competidores deben demostrar sus conocimientos en organización de empresas y contabilidad, entre otros.|Competitors must demonstrate their knowledge in business organization and accounting, among others.|4
Los estudiantes compiten durante dos horas a través de una prueba teórica, con 20 preguntas tipo test, y una práctica, con comentario de texto y ejercicio numérico.|Students compete for two hours through a theoretical test, with 20 multiple choice questions, and a practical test with a text comment and numerical exercise.|4
Tres premios El alumno ganador que consiga la calificación más alta tendrá matrícula gratuita en el primer curso del grado en Administración y Dirección de Empresas que imparte la UPCT.|Three prizes The winning student with the highest grade will have free enrollment in the first year of the degree in Business Administration and Management offered by the UPCT.|4
El segundo clasificado recibirá el importe correspondiente a una tablet.|The second-place winner will receive the amount corresponding to a tablet.|4
El tercer puesto será recompensado con el importe equivalente a un smartwatch.|The third place will be rewarded with the equivalent amount of a smartwatch.|4
La Asociación de Docentes de Economía en Secundaria de la Región de Murcia patrocina el premio AdesMur al centro ganador.|The Association of Economics Teachers in Secondary Education in the Region of Murcia sponsors the AdesMur prize to the winning center.|4
Lo conseguirá aquel cuyos tres estudiantes mejor clasificados hayan obtenido la mejor clasificación.|It will be achieved by those whose three best-ranked students have obtained the best ranking.|4
La Olimpiada de Ciencias de la Empresa está organizada por la Facultad de Ciencias e la Empresa de la UPCT.|The Business Sciences Olympiad is organized by the Faculty of Business Sciences of the UPCT.|4
Cuenta con el apoyo del programa Olimpiadas Científicas de la Fundación Séneca-Agencia de Ciencia y Tecnología Región de Murcia y con la colaboración del Colegio de Economistas de la Región de Murcia y la Asociación de Docentes de Economía en Secundaria de la Región de Murcia (Adesmur).|It is supported by the Scientific Olympiads program of the Seneca Foundation-Agency for Science and Technology of the Region of Murcia and with the collaboration of the College of Economists of the Region of Murcia and the Association of Economics Teachers in Secondary Education of the Region of Murcia (Adesmur).|4
El pasado curso ganó la Olimpiada de Ciencias de la Empresa el colegio de fomento Monteagudo-Nelva y los tres estudiantes mejor clasificados procedían del Instituto de Enseñanza Secundaria Ben Arabí, de Cartagena, del colegio Monteagudo-Nelva y de la Cooperativa de Enseñanza Samaniego, de Alcantarilla.|In the past edition, the Business Sciences Olympiad was won by the Monteagudo-Nelva backup school, and the three best-ranked students came from the Ben Arabí High School in Cartagena, the Monteagudo-Nelva school, and the Samaniego Teaching Cooperative in Alcantarilla.|4
