sentence|translation|sdg
Con motivo de la celebración del Día de Europa, la rectora, Beatriz Miguel Hernández ha participado, con Teresa Allepuz Ros, en un encuentro de Escuelas Embajadoras del Parlamento Europeo en la Región de Murcia que ha organizado el IES Sanje de Alcantarilla.|On the occasion of the celebration of Europe Day, the rector, Beatriz Miguel Hernández, participated, with Teresa Allepuz Ros, in a meeting of European Parliament Ambassador Schools in the Region of Murcia organized by IES Sanje de Alcantarilla.|4
En la actividad han colaborado también miembros del IES Francisco Salzillo y del CEA Alto Guadalentín de Lorca.|Members of IES Francisco Salzillo and CEA Alto Guadalentín de Lorca also participated in the activity.|4
Los centros educativos han mostrado los trabajos que, como Escuela Embajadora del Parlamento Europeo, están llevando a cabo durante el curso y han compartido numerosas experiencias al respecto para celebrar Europa "unida en la diversidad".|Educational institutions have showcased the work they are carrying out during the school year as European Parliament Ambassador Schools and have shared numerous experiences to celebrate Europe "united in diversity".|4
En el Año Europeo de las Capacidades, la rectora ha declarado que Erasmus es siempre un valor en alza y una herramienta imprescindible en la construcción europea.|In the European Year of Skills, the rector stated that "Erasmus is always a rising value and an essential tool in European construction".|4
Además, ha señalado los logros y los próximos retos a los que hará frente el consorcio EUt+.|Additionally, she highlighted the achievements and future challenges that the EUt+ consortium will face.|4
La rectora ha destacado que la UPCT ha sido la primera en la Región de Murcia en sumarse a Universidades Europeas, una iniciativa de la Comisión Europea que promueve alianzas que dan forma a la futura educación superior europea.|The rector emphasized that UPCT was the first in the Region of Murcia to join European Universities, an initiative by the European Commission that promotes partnerships shaping the future of European higher education.|4
Por su parte, Teresa Allepuz, que, además, preside el Consejo Autonómico del Movimiento Europeo en la Región de Murcia, ha destacado la importancia de estas iniciativas que fomentan que los valores de la UE estén presentes en las aulas y anima al alumnado a que dé la cara por el proyecto europeo.|On the other hand, Teresa Allepuz, who also chairs the Regional Council of the European Movement in the Region of Murcia, highlighted the importance of these initiatives "that promote the values of the EU to be present in the classrooms" and encouraged students to "stand up for the European project".|4
Además, ha recalcado que la UPCT es una universidad que mira al futuro, invitando al alumnado a que se sume a la UPCT, una excelente universidad pública con enorme vocación europeísta que celebra este año su 25 aniversario.|Furthermore, she reiterated that "UPCT is a university that looks to the future", inviting students to "join UPCT, an excellent public university with a great European vocation celebrating its 25th anniversary this year".|4
Además, este sábado, la sección radiofónica UPCT EUt Corner en el programa que dirige Lola Martínez, El Rompeolas de Onda Regional de Murcia- ha estado dedicado al Día de Europa.|Moreover, this Saturday, the radio section UPCT EUt Corner - in the program directed by Lola Martínez, El Rompeolas of Onda Regional de Murcia - has been dedicated to Europe Day.|4
Cabe señalar también que entre el 8 y 12 de mayo coincidiendo con el Día de Europa- la UPCT celebra la décima edición de la International Staff Week que cuenta con la participación de 24 países.|It is also worth noting that between the 8th and 12th of May - coinciding with Europe Day - UPCT celebrates the tenth edition of the International Staff Week with the participation of 24 countries.|4
Asimismo, cabe señalar que la UPCT participará el 9 de mayo, Día de Europa, en las actividades que organiza el Colegio Miralmonte de Cartagena que también forma parte de la Escuelas Embajadoras del Parlamento Europeo.|Likewise, it should be noted that UPCT will participate on May 9, Europe Day, in the activities organized by Colegio Miralmonte de Cartagena, which is also part of the European Parliament Ambassador Schools.|4
¡Larga vida a Europa!|Long live Europe!|4
