sentence | translation | sdg
The 'Startup meeting and demoday' event of the Inno-Eut+ project, an initiative aimed at universities of the European Institute of Innovation and Technology (EIT HEI initiative), held in February 2022 during the week of meetings in Cartagena of the European University of Technology, was the beginning of the entrepreneurial career, marked by multiple awards, of Miguel Linares, a student of the degree in Naval Architecture and Marine Systems Engineering at the UPCT. | Peristiwa 'Pertemuan Startup dan demoday' dari proyek Inno-Eut+, sebuah inisiatif yang ditujukan kepada universitas-universitas dari European Institute of Innovation and Technology (inisiatif EIT HEI), diselenggarakan pada Februari 2022 selama minggu pertemuan di Cartagena dari European University of Technology, menjadi awal karir kewirausahaan, ditandai dengan berbagai penghargaan, bagi Miguel Linares, seorang mahasiswa program studi Teknik Arsitektur Kapal dan Sistem Kelautan di UPCT. | 9
"Since I discovered my vocation for entrepreneurship, I had read many books but I didn't really know where to start", recalls the student from Almeria at the Polytechnic. | "Sejak saya menemukan panggilan saya untuk kewirausahaan, saya telah membaca banyak buku tetapi saya tidak benar-benar tahu harus mulai dari mana," kenang mahasiswa tersebut dari Almeria di Politeknik. | 4
"The Inno-Eut+ course was just what I needed to know how to develop and present a business idea," he recalls. | "Kursus Inno-Eut+ adalah apa yang saya butuhkan untuk mengetahui bagaimana mengembangkan dan menyajikan ide bisnis," kenangnya. | 4
"I loved it, it was spectacular", he stresses of that experience in which he was already distinguished, which allowed him to present his project to other entrepreneurs at the European University of Technology. | "Saya menyukainya, itu luar biasa," tegaskannya tentang pengalaman di mana dia sudah dibedakan, yang memungkinkannya untuk menyajikan proyeknya kepada pengusaha lain di European University of Technology. | 4
He liked it so much that he convinced another classmate from the Naval School, Roberto Carlos García, to join him in the UPCT's Community of Resolvers (CORE) entrepreneurship programme. | Dia sangat menyukainya sehingga dia meyakinkan seorang teman sekelas dari Sekolah Angkatan Laut, Roberto Carlos García, untuk bergabung dengannya dalam program kewirausahaan Community of Resolvers (CORE) UPCT. | 4
Both won the first and second prizes in the 2022 call for applications. | Keduanya memenangkan hadiah pertama dan kedua dalam panggilan aplikasi tahun 2022. | 9
Their business project was already outlined by then: using Artificial Intelligence to optimise the electrical performance of renewable energy installations. | Proyek bisnis mereka sudah diuraikan pada waktu itu: menggunakan Kecerdasan Buatan untuk mengoptimalkan kinerja listrik dari instalasi energi terbarukan. | 7
"I came up with it while monitoring engines during an internship in the navy," he says. | "Saya memikirkannya saat memantau mesin selama magang di angkatan laut," katanya. | 9
"After coming second in the CORE they contacted me from the European Business and Innovation Centre (CEEIC) in Cartagena because they were interested in my Global Electric project and offered me to participate in the Smart Industry 5.0 programme", he says of his penultimate training in entrepreneurship, in which "I took my revenge on Roberto Carlos and this time I won", he says jokingly about the award obtained in the category of best business model, financed by Repsol, which was presented to him in February. | "Setelah menjadi peringkat kedua di CORE, mereka menghubungi saya dari European Business and Innovation Centre (CEEIC) di Cartagena karena mereka tertarik pada proyek saya Global Electric dan menawarkan saya untuk berpartisipasi dalam program Smart Industry 5.0," katanya tentang pelatihan kedua terakhirnya dalam kewirausahaan, di mana "Saya membalaskan dendam saya pada Roberto Carlos dan kali ini saya menang," katanya bercanda tentang penghargaan yang diperolehnya dalam kategori model bisnis terbaik, yang dibiayai oleh Repsol, yang diterima olehnya pada bulan Februari. | 9
Linares does not miss out on the many opportunities for entrepreneurs at the UPCT and has also participated in this year's CORE challenge, a social impact hackathon to come up with entrepreneurial proposals to help extend services for people with disabilities. | Linares tidak melewatkan banyak kesempatan untuk pengusaha di UPCT dan juga telah berpartisipasi dalam tantangan CORE tahun ini, hackathon dampak sosial untuk menciptakan proposal kewirausahaan untuk membantu memperluas layanan bagi orang dengan disabilitas. | 10
"I learned a lot about the subject and it served me as teamwork practice to develop a solution against the clock," he says. | "Saya belajar banyak tentang subjek tersebut dan itu menjadi latihan kerja sama tim bagi saya untuk mengembangkan solusi melawan waktu," katanya. | 4
"It's very useful as professional training," she adds, noting how the successive trainings have helped her to progress in various transversal competencies. | "Ini sangat berguna sebagai pelatihan profesional," tambahnya, mencatat bagaimana pelatihan berturut-turut telah membantunya untuk mengalami kemajuan dalam berbagai kompetensi lintas bidang. | 4
"I wasn't very good at public speaking," he says. | "Saya tidak begitu pandai berbicara di depan umum," katanya. | 4
The student is currently focusing on completing his academic studies before turning his efforts to Global Electric. | Mahasiswa tersebut saat ini fokus pada menyelesaikan studi akademisnya sebelum beralih ke Global Electric. | 4
"There are already customers interested in the opportunities to maximise the efficiency of photovoltaic installations by adapting consumption to the weather situation and in the advantages of using batteries only when necessary to extend their life span," he says. | "Sudah ada pelanggan yang tertarik dengan peluang untuk memaksimalkan efisiensi instalasi fotovoltaik dengan menyesuaikan konsumsi dengan situasi cuaca dan keuntungan penggunaan baterai hanya saat diperlukan untuk memperpanjang umur pakainya," katanya. | 7
