sentence | translation | sdg
Modelizan las neuronas y las diferentes áreas del cerebro | They model neurons and different areas of the brain | 3
programan modelos matemáticos y los introducen en robots y drones | They program mathematical models and introduce them into robots and drones | 9
Lo han desarrollado investigadores de la Escuela de Ingeniería Industrial de la UPCT, dirigidos por Antonio Guerrero, del departamento de Ingeniería de Sistemas y Automática | It has been developed by researchers from the School of Industrial Engineering of UPCT, led by Antonio Guerrero, from the Department of Systems and Automation Engineering | 4
Imitan la capacidad de resiliencia del ser humano, es decir, la posibilidad de reconfigurarse a pesar de sufrir daños o averías sin dejar de funcionar adecuadamente, agrega el profesor | "They mimic the resilience capacity of the human being, that is, the ability to reconfigure despite suffering damage or breakdowns without ceasing to function properly," adds the professor | 3
Los trabajos han permitido desarrollar nuevos sistemas de control bioinspirados para drones submarinos y barcos autónomos | The work has allowed the development of new bioinspired control systems for underwater drones and autonomous ships | 9
La novedad es que son capaces de esquivar  obstáculos durante su navegación | The novelty is that they are able to dodge obstacles during their navigation | 9
Modifican su trayectoria, al igual que hace una persona cuando se encuentra un objeto | They modify their trajectory, just like a person does when encountering an object | 9
Estos avances se está aplicando ya a la robótica marina | "These advances are already being applied to marine robotics | 9
Permitirá adaptar los robots a las adversidades del mar, como lo hacen los animales acuáticos, explica el Guerrero | It will allow robots to adapt to the adversities of the sea, as aquatic animals do," explains Guerrero | 9
Los ensayos de los drones y los barcos se han realizado en el Mar Menor y en litoral próximo a la bahía de Cartagena | Tests of drones and ships have been carried out in the Mar Menor and near the coast of the bay of Cartagena | 14
Por otro lado, los investigadores han desarrollado algoritmos totalmente bioinspirados que sirven para la navegación de drones y robots autónomos | On the other hand, the researchers have developed completely bioinspired algorithms that are used for the navigation of drones and autonomous robots | 9
Los modelos representan el córtex motor del cerebro, es decir, las áreas que sirven para hacer los movimientos espaciales | The models represent the motor cortex of the brain, that is, the areas that serve to make spatial movements | 3
Estos trabajos se enmarcan en la tesis internacional del profesor Francisco García Córdova, dirigida por los profesores Antonio Guerrero y Toribio Fernández | These works are part of the international thesis of Professor Francisco García Córdova, supervised by Professors Antonio Guerrero and Toribio Fernández | 4
La tesis doctoral, titulada Bio-inspired neural control algorithms for applications in biomimetic robotics, defendida este mes, ha recibido la máxima calificación: Sobresaliente Cum Laude | The doctoral thesis, entitled "Bio-inspired neural control algorithms for applications in biomimetic robotics", defended this month, has received the highest qualification: Outstanding Cum Laude | 4
