sentence | translation | sdg  
La Escuela de Arquitectura y Edificación (ETSAE) tiene a uno de sus egresados dirigiendo la obra de rehabilitación del antiguo Pañol del Arsenal, que albergará sus nuevos espacios docentes. | The School of Architecture and Building (ETSAE) has one of its graduates directing the rehabilitation work of the old Arsenal Storehouse, which will house its new teaching spaces. | 9  
Para mí es muy bonito, todo un reto personal, ser jefe de obra en la reforma del edificio que utilizarán los estudiantes de la escuela de la que fui alumno, reconoce el ingeniero de Edificación Jesús Pascual Toledano, asegurando que le está dedicando mucho cariño, muchas horas y mucho esfuerzo. | "For me, it is very nice, a personal challenge, to be the site manager in the reform of the building that the students from the school I attended will use," acknowledges the Building Engineer Jesús Pascual Toledano, stating that he is putting "a lot of dedication, many hours, and a lot of effort" into it. | 4  
El exalumno explicó los avances de la obra, junto al director del proyecto, el arquitecto José Manuel Chacón, a los estudiantes de la ETSAE que realizaron una primera visita a los trabajos de reforma del inmueble, situado junto al campus CIM donde se imparten los estudios de Arquitectura y Edificación. | The former student explained the progress of the work, along with the project director, architect José Manuel Chacón, to the students of the ETSAE who made their first visit to the refurbishment works of the building, located next to the CIM campus where the studies of Architecture and Building are taught. | 4  
Estamos intentando respetar al máximo todo los materiales del edificio, restaurando lo máximo posible, desde el hierro y acero viejo de las vigas hasta la madera de las ventanas y la tarima, detalla. | "We are trying to respect all the building materials to the maximum, restoring as much as possible, from the old iron and steel of the beams to the wood of the windows and the flooring," details. | 9  
El objetivo es conseguir un edificio energéticamente eficiente, gracias a las capas de aislamiento térmico que van a introducir, que recupera uno de los usos que tuvo el centenario inmueble como sala de delineación de Bazán. | The objective is to achieve an energetically efficient building, thanks to the thermal insulation layers that will be introduced, recovering one of the uses that the centenary building had as Bazán's drafting room. | 9  
La ejecución de la obra la está realizando la constructora EOS (Española de Obras y Servicios, SL), en la que Pascual Toledano trabaja desde 2020. | The construction work is being carried out by the EOS company (Española de Obras y Servicios, SL), where Pascual Toledano has been working since 2020. | 8  
Un profesor de la UPCT les dio mi contacto, me entrevistaron y comencé en un proyecto de viviendas en San Antón, recuerda. | "A professor from the UPCT gave them my contact, they interviewed me, and I started on a housing project in San Antón," he recalls. | 4  
Antes de la rehabilitación del Pañol de la Comisión Naval de Regatas, se encargó de la reforma integral de la cubierta de la Asamblea Regional, que culminó el pasado otoño. | Before the rehabilitation of the Naval Rowing Commission's Storehouse, he was in charge of the comprehensive renovation of the Regional Assembly roof, which was completed last autumn. | 8  
"Apologize"  
Su labor como jefe de obra es muy amplia: incluye la contratación de personal, el pedido de material, la organización de los trabajos y la coordinación con la dirección facultativa del proyecto. | His work as a construction site manager is very extensive: it includes hiring staff, ordering materials, organizing work, and coordinating with the project's technical direction. | 8  
"Apologize"  
El exalumno tuvo sus primeras experiencias en el sector como albañil, aprendiendo muchísimo de los encargados de obra y oficiales sobre cómo se ha de desarrollar la obra para llevar al día en cuanto a los pedidos de material y el ritmo de trabajo de los operarios, comenta desde la perspectiva de jefe de una obra que tiene un presupuesto de 1,45 millones de euros, financiados con fondos FEDER de la Unión Europea. | The former student had his first experiences in the sector as a bricklayer, "learning a lot from the site managers and officers about how the work should be carried out to keep up to date in terms of material orders and the pace of work of the workers," comments from the perspective of a construction site manager with a budget of 1.45 million euros, funded by EU FEDER funds. | 8  
"Apologize"
