sentence | translation | sdg  
La ciencia y la tecnología llevada a cabo en la Universidad Politécnica de Cartagena será protagonista y colmará el próximo 29 de septiembre el puerto de Cartagena con motivo de la celebración de la Noche Europea de los Investigadores e Investigadoras, que se celebrará de forma simultánea en más de 280 ciudades europeas. | Science and technology carried out at the Polytechnic University of Cartagena will be the protagonist and will fill the port of Cartagena on September 29th on the occasion of the celebration of the European Researchers' Night, which will be held simultaneously in more than 280 European cities. | 4  
La UPCT participa en esta iniciativa a través del proyecto Science Goes To School, que está formado por un consorcio junto con otras nueve universidades y entidades representativas de la investigación y la divulgación científica de la Comunitat Valenciana y la Región de Murcia. | The UPCT participates in this initiative through the Science Goes To School project, which is formed by a consortium along with nine other universities and representative entities of research and scientific outreach in the Valencian Community and the Region of Murcia. | 9  
La Politécnica ha organizado para ello una feria en la que se llevarán a cabo más de una veintena de actividades de divulgación para todas las edades, en un acercamiento a la sociedad de la institución y de sus investigadores. | The Polytechnic has organized a fair for this purpose where more than twenty outreach activities will be carried out for all ages, in an approach to society by the institution and its researchers. | 4  
Esta feria servirá además para conmemorar el 25 aniversario de la universidad. | This fair will also serve to commemorate the 25th anniversary of the university. | 4  
Entre las novedades de este año cabe destacar la participación de varias asociaciones y equipos de competición de estudiantes de la UPCT, como son los UPCT Makers, con talleres de robótica y economía circular; el equipo Moto Student UPCT, que expondrá dos de sus prototipos; la asociación IEEE, que desarrollará una actividad sobre soldadura; y los miembros de la Teleco Lan Party, que plantean un espacio dedicado al mundo de los videojuegos y las nuevas tecnologías. | Among the novelties of this year, it is worth mentioning the participation of several associations and student competition teams from the UPCT, such as the UPCT Makers, with robotics and circular economy workshops; the Moto Student UPCT team, which will exhibit two of its prototypes; the IEEE association, which will carry out an activity on welding; and the members of the Teleco Lan Party, who propose a space dedicated to the world of video games and new technologies. | 4  
También estarán representadas todas las escuelas y la facultad de la UPCT, con actividades sobre modelos genéticos, ingeniería civil, turismo sostenible, uso de redes sociales, movilidad urbana, inteligencia artificial, robótica, realidad aumentada, nanotecnología o juegos matemáticos, entre otros. | All schools and the faculty of the UPCT will also be represented, with activities on genetic models, civil engineering, sustainable tourism, use of social networks, urban mobility, artificial intelligence, robotics, augmented reality, nanotechnology, or mathematical games, among others. | 4  
A su vez, para complementar estas actividades en el puerto de Cartagena, habrá una serie de visitas guiadas en horario de mañana por el Museo del Agua y la Energía, situado en el Campus del Paseo Alfonso XIII, así como diferentes iniciativas en el Museo del Teatro Romano, con actividades infantiles, una visita virtual y una charla que lleva por título Contenidos digitales y realidad virtual hoy, la gran oportunidad, impartida por José Antonio Muñiz Olivares, fundador y director de Digivision y director de los documentales de Ingeniería romana. | In addition, to complement these activities in the port of Cartagena, there will be a series of guided tours in the morning at the Museum of Water and Energy, located on the Paseo Alfonso XIII Campus, as well as various initiatives at the Museum of the Roman Theater, with children's activities, a virtual tour, and a talk entitled 'Digital content and virtual reality today, the great opportunity,' given by José Antonio Muñiz Olivares, founder and director of Digivision and director of Roman Engineering documentaries. | 9  
Por otra parte, se dedicará un espacio a los jóvenes investigadores de institutos de educación secundaria de la Región de Murcia. | On the other hand, a space will be dedicated to young researchers from secondary education institutes in the Region of Murcia. | 4  
En concreto, alumnado de los IES de Cartagena San Isidoro, Mediterráneo e Isaac Peral expondrán sus trabajos de investigación desarrollados durante el curso pasado y que fueron presentados en el Congreso SIMIP que acoge cada año la UPCT. | Specifically, students from the IES in Cartagena named San Isidoro, Mediterráneo, and Isaac Peral will present their research projects developed during the last academic year and that were presented at the SIMIP Congress hosted by the UPCT every year. | 4  
La UPCT y su Unidad de Cultura Científica y de la Innovación organizarán durante la jornada un sorteo de una tablet Samsung Galaxy Tab A8. | The UPCT and its Unit of Scientific Culture and Innovation will organize a draw during the day for a Samsung Galaxy Tab A8 tablet. | 9  
