sentence | translation | sdg
Investigadores de la UPCT han desarrollado una mano robótica biomimética y un algoritmo que permite darle órdenes, tratar y recibir la información de los sensores imitando la forma en que lo hace el cerebro humano. | Researchers at UPCT have developed a biomimetic robotic hand and an algorithm that allows giving it orders, processing and receiving information from sensors by imitating the way the human brain does. | 9
Estos resultados forman parte de los trabajos realizados en la tesis doctoral de Francisco García Córdova, en la actualidad profesor del departamento de Ingeniería Térmica y Fluidos de la UPCT. | These results are part of the work carried out in the doctoral thesis of Francisco García Córdova, currently a professor in the Department of Thermal Engineering and Fluids at UPCT. | 4
El algoritmo desarrollado es mucho más sencillo que los usados en la actualidad por robots, incluso los que utilizan Inteligencia Artificial, lo que abre una puerta a futuros desarrollos. | The developed algorithm is much simpler than those currently used by robots, even those using Artificial Intelligence, which opens a door to future developments. | 9
García maneja las variables de forma menos compleja, más rápida y más suave, explica el codirector de la tesis, Toribio Fernández Otero, investigador principal del grupo Electro-Quimio-Biomimetismo Experimental y Modelado. | García "manages the variables in a simpler, faster, and smoother way," explains the co-director of the thesis, Toribio Fernández Otero, principal investigator of the Electro-Chemio-Biomimicry Experimental and Modeling group. | 4
Durante la tesis doctoral, García ha conseguido que esa mano robotizada reproduzca los movimientos de agarre de un ser humano mejor que lo hacen los robots actuales. | During his doctoral thesis, García has managed to make that robotic hand reproduce gripping movements better than current robots do. | 9
Las aplicaciones se pueden trasladar a diversos campos. | The applications can be transferred to various fields. | 9
Entre ellos, desarrollar dispositivos para medicina, como por ejemplo, hacer una sonda que se pueda ir doblando mientras va pasando por una arteria y de forma más precisa. | Among them, developing devices for medicine, such as making a probe that can bend while passing through an artery more precisely. | 3
También se puede aplicar en robótica y en sistemas de control de tecnología marina. | It can also be applied in robotics and marine technology control systems. | 9
El músculo que hemos desarrollado en los laboratorios de Electroquímica de la UPCT es una adaptación tan natural que con el algoritmo que hemos desarrollado tiene las mismas características actuadoras y sensoras que los músculos humanos, por lo que es capaz de sentir frío o calor, fatiga o sentir el peso, por ejemplo, agrega el profesor García. | "The muscle we have developed in the Electrochemistry laboratories of UPCT is such a natural adaptation that with the algorithm we have developed, it has the same actuator and sensor characteristics as human muscles, so it is able to feel cold or heat, fatigue or weight, for example," adds Professor García. | 3
Los investigadores han trabajado con músculos pequeñitos, entre unos pocos milímetros hasta dos centímetros de longitud, capaz de coger el objeto de forma estable y saber el peso. | The researchers have worked with small muscles, ranging from a few millimeters to two centimeters in length, capable of grasping the object stably and knowing its weight. | 3
García Córdova ha desarrollado algoritmos para diferentes tipos de dispositivos electromecánicos. | García Córdova has developed algorithms for different types of electromechanical devices. | 9
La tesis doctoral, titulada Bio-inspired neural control algorithms for applications in biomimetic robotics, defendida recientemente, ha recibido la máxima calificación: Sobresaliente Cum Laude. | The doctoral thesis, titled "Bio-inspired neural control algorithms for applications in biomimetic robotics," recently defended, received the highest rating: Outstanding Summa Cum Laude. | 4
Está dirigida por Antonio Guerrero y Toribio Fernández. | It is supervised by Antonio Guerrero and Toribio Fernández. | 4
