sentence | translation | sdg
La UPCT ha convocado dos becas para asistir del 10 al 14 de julio a #Entrep-Bootcamp, el summer camp que organiza EUt+ en su campus de la Universidad Tecnológica de Cluj-Napoca, en Rumanía. | UPCT has called for two scholarships to attend the #Entrep-Bootcamp from July 10 to 14, the summer camp organized by EUt+ on its campus at the Technical University of Cluj-Napoca, in Romania. | 4
El objetivo de este evento es fortalecer las habilidades empresariales y las soft skils  o habilidades blandas- de los estudiantes universitarios. | The objective of this event is to strengthen the business skills and soft skills - or soft skills - of university students. | 4
Las solicitudes se pueden presentar hasta el 25 de junio. | Applications can be submitted until June 25. | 4
Pueden solicitar las becas los estudiantes matriculados en la UPCT que se inscriban a través de Santander Becas. | Scholarships can be requested by students enrolled at UPCT who register through Santander Scholarships. | 4
Los beneficiarios tendrán una ayuda en forma de bolsa de viaje de 600 euros cada una. | Beneficiaries will receive travel assistance in the form of a 600 euros each. | 1
Los gastos de alojamiento y comida serán cubiertos por la Universidad Técnica de Cluj-Napoca. | Accommodation and meals expenses will be covered by the Technical University of Cluj-Napoca. | 1
Durante este programa, los asistentes interactuarán con estudiantes de otras universidades europeas y trabajar en equipo, desarrollar habilidades como la resolución de problemas, el liderazgo, la comunicación, la segmentación de mercado y contarán con la participación de emprendedores exitosos de todo el mundo. | During this program, attendees will interact with students from other European universities, work in teams, develop skills such as problem-solving, leadership, communication, market segmentation, and will have the participation of successful entrepreneurs from around the world. | 4
Esta experiencia permitirá a los estudiantes ampliar su red profesional y establecer conexiones internacionales. | This experience will allow students to expand their professional network and establish international connections. | 4
Junto a la parte formativa se contará con diversas actividades lúdicas y sorpresas divertidas. | Along with the training part, there will be various recreational activities and fun surprises. | 3
Este evento surge como uno de los resultados del Inno-EUT+, dentro de su objetivo como catalizador para la transformación institucional y el fomento de la innovación en el ámbito educativo y de investigación. | This event arises as one of the results of the Inno-EUT+, within its goal as a catalyst for institutional transformation and the promotion of innovation in the educational and research field. | 4
Cualquier duda adicional, se puede aclarar enviando un correo a: emprendedores@upct.es | Any additional questions can be clarified by sending an email to: emprendedores@upct.es. | 4
