sentence | translation | sdg
"Un esfuerzo que merece tantísimo la pena" | An effort that is so worth it | 4
"un contexto más favorable que nunca para lo que habéis decidido estudiar", así ha animado, recordando el lema 'Teleco renta' del proyecto de promoción de estos estudios | "a more favorable context than ever for what you have decided to study," she encouraged, recalling the slogan 'Teleco pays off' from the promotion project of these studies | 4
la secretaria de Estado de Telecomunicaciones e Infraestructuras Digitales, María González Veracruz, al alumnado de la Escuela de 'Teleco' de la UPCT durante el XX Telecofórum que se celebra hoy | Secretary of State for Telecommunications and Digital Infrastructures, María González Veracruz, to the students of the 'Teleco' School of UPCT during the XX Telecoforum being held today | 4
Un "aliento" para concluir la carrera que ha transmitido asegurando que "lo que estáis estudiando es muy importante para el país" | An "encouragement" to finish the degree which she conveyed by stating that "what you are studying is very important for the country" | 4
Ante la cuarta revolución industrial "necesitamos miles de ingenieros | Faced with the fourth industrial revolution, "we need thousands of engineers" | 4
Sabéis generar oportunidades como nadie | You know how to generate opportunities like no one else | 4
 "Tenéis tanto pleno empleo que las empresas y las instituciones os rifamos", ha dicho González Veracruz | "You have so much full employment that companies and institutions are fighting over you," said González Veracruz | 8
afirmando que en su Secretaría de Estado "tenemos puestos vacantes de ingenieros de Telecomunicación" porque no pueden competir con los sueldos del sector privado | stating that in her State Secretariat "we have vacant positions for Telecommunication engineers" because they cannot compete with private sector salaries | 8
La intervención de la secretaria de Estado ha dado inicio a la vigésima edición del Telecofórum que organiza cada año la Escuela Técnica Superior de Ingeniería de Telecomunicación (ETSIT) | The intervention of the Secretary of State has inaugurated the twentieth edition of the Telecoforum organized every year by the Higher Technical School of Telecommunication Engineering (ETSIT) | 4
y en el que se reúnen empresas, instituciones, colegios profesionales y estudiantes | and where companies, institutions, professional associations, and students come together | 4
El alumnado ha llenado de hecho el salón de grados y se ha habilitado otra aula para que se pudiera seguir también por 'streaming' el acto | The students have indeed filled the auditorium and another classroom has been set up so that the event could also be followed via streaming | 4
en el que ha intervenido un exalumno que trabaja en el Centro Espacial Alemán, los colegios profesionales COITERM y COGITIRM, la sección local de la Unión de Radioaficionados Españoles y las empresas Puertas Padilla, Soltec, Inforges, NTT DATA y Capgemini | where a former student working at the German Space Center, the professional associations COITERM and COGITIRM, the local section of the Union of Spanish Radio Amateurs, and the companies Puertas Padilla, Soltec, Inforges, NTT DATA, and Capgemini have participated | 4
La rectora, Beatriz Miguel, ha presidido la inauguración del evento y junto a profesores de la Escuela de Telecomunicación ha mostrado a la secretaria de Estado algunas de los proyectos que están desarrollando los investigadores de la UPCT y las aula-empresa de la ETSIT | The rector, Beatriz Miguel, has chaired the event's inauguration and together with professors from the School of Telecommunication, she has shown the Secretary of State some of the projects being developed by researchers at UPCT and the business-classrooms at ETSIT | 4
El Telecofórum es una acción de la Fundación Integra Digital realizada en colaboración con la Escuela Técnica Superior de Ingeniería de Telecomunicación de la UPCT, que cuenta con financiación de la Consejería de Economía, Hacienda y Empresa y de los Fondos Europeos para el Desarrollo Regional (FEDER) | The Telecoforum is an initiative by the Integra Digital Foundation carried out in collaboration with the Higher Technical School of Telecommunication Engineering of UPCT, which is funded by the Ministry of Economy, Finance, and Business and the European Regional Development Funds (ERDF) | 17
