sentence | translation | sdg
Por cada euro que la sociedad invierte en la Universidad, las universidades devuelven 5 euros. | For every euro that society invests in the University, universities return 5 euros. | 4
Es el dato del retorno de esa inversión, que ha destacado el ministro de Universidades en funciones, Joan Subirats, durante su intervención en el solemne acto de Apertura de Curso de las universidades públicas de la Región. | It is the data on the return of that investment, highlighted by the acting Minister of Universities, Joan Subirats, during his speech at the solemn Opening Ceremony of the public universities in the Region. | 4
El responsable máximo del Ministerio ha afirmado que, por tanto no hablamos de un gasto, sino de una inversión. | The Ministry's top official has stated that, therefore, "we are not talking about an expense, but an investment." | 4
Subirats, que ha presidido el Acto de Apertura, ha manifestado que las universidades públicas de la Región de Murcia combinan la presencia europea con el alto impacto en la comunidad autónoma. | Subirats, who presided over the Opening Ceremony, expressed that the public universities in the Region of Murcia combine European presence with a high impact on the autonomous community. | 4
También ha elogiado el alto arraigo local y la presencia en alianzas europeas. | He also praised the strong local roots and presence in European partnerships. | 4
La UPCT forma parte del consorcio EUt+ (European University of Technology) desde 2020y la Universidad de Murcia, de EUniWell (European University for Well-Being). | The UPCT is part of the EUt+ consortium (European University of Technology) since 2020, and the University of Murcia, of EUniWell (European University for Well-Being). | 4
Según sus palabras el futuro de las universidades pasa por las alianzas europeas. | According to his words, "the future of universities lies in European alliances." | 4
Joan Subirats ha manifestado que la primera gran revolución fue Erasmus, programa de movilidad que ya han realizado más de 13 millones de estudiantes desde su creación en 1987. | Joan Subirats stated that the "first great revolution was Erasmus, a mobility program that more than 13 million students have already participated in since its creation in 1987. | 4
La segunda revolución son las alianzas europeas. | The "second revolution is European alliances." | 4
El Ministro se ha referido al impacto de la digitalización, que ha comprado con la Revolución Industrial en el siglo XIX. | The Minister referred to the impact of digitization, likening it to the Industrial Revolution of the 19th century. | 9
También ha lamentado el déficit en la transferencia de la investigación y ha mostrado su apuesta por el Doctorado Industrial, que desde el primer momento aúna investigación y transferencia. | He also lamented the deficit in research transfer and showed his support for the Industrial Doctorate, which combines research and transfer from the outset. | 9
Tenemos en la actualidad 400 y queremos alcanzar los 1.200 en un par de años, ha agregado. | "We currently have 400 and we aim to reach 1,200 in a couple of years," he added. | 9
Respecto a la financiación de las universidades públicas, Subirats ha admitido que estamos en un proceso de infrafinanciación universitaria y el objetivo es alcanzar ese 1% que significan alrededor de 3.000 millones de euros de aquí a 2030 de aumento de la financiación. | Regarding the funding of public universities, Subirats admitted that we are in a process of "underfunding universities," and the goal is to "reach that 1%, which amounts to around €3 billion by 2030, of funding increase." | 4
