sentence | translation | sdg
El proyecto Sostenibilidad Territorial y Acciones de Responsabilidad Social Corporativa (RSC) como Estrategia Regional para Fomento de la Economía Azul de la Cátedra de RSC y Economía Circular de la UPCT celebró ayer tarde una nueva reunión con expertos.| The Territorial Sustainability and Corporate Social Responsibility (CSR) Actions Project as a Regional Strategy to Promote the Blue Economy of the Chair of CSR and Circular Economy of the UPCT held a new meeting with experts yesterday afternoon. | 9
En torno a la cuestión de si la RSC es un elemento diferenciador del destino turístico.| Regarding the question of whether CSR is a differentiating element of the tourist destination. | 8
Este proyecto está financiado por la Consejería de Empresa, Economía Social y Autónomos.| This project is funded by the Ministry of Business, Social Economy and Self-Employed. | 8
El panel inaugurado por el decano de la Facultad de Ciencias de la Empresa, Ángel Rafael Martínez, y la concejal de Turismo de Cartagena, Cristina Pérez, y guiado por los investigadores de la cátedra Antonio Juan Briones y Laura Martínez, ha contado con la participación de varias personas representando a organizaciones empresariales, empresas y entidades.| The panel, inaugurated by the Dean of the Faculty of Business Sciences, Ángel Rafael Martínez, and the Tourism Councillor of Cartagena, Cristina Pérez, and guided by the researchers of the chair Antonio Juan Briones and Laura Martínez, has had the participation of several people representing business organizations, companies, and entities. | 8
Aurelia Vanuls (Ayuntamiento de San Javier). | Aurelia Vanuls (San Javier City Council). | 8
Ignacio del Olmo (Jefe Superior de la Policía Nacional en Murcia). | Ignacio del Olmo (Chief Superintendent of the National Police in Murcia). | 16
José Manuel Antón-García (Confederación Comarcal de Organizaciones Empresariales de Cartagena - COEC Cartagena). | José Manuel Antón-García (Comarcal Confederation of Business Organizations of Cartagena - COEC Cartagena). | 8
Encarna Hernández (Autoridad Portuaria de Cartagena). | Encarna Hernández (Port Authority of Cartagena). | 14
Inmaculada Torres y Fuensanta Riquelme (Grupo de Acción Local de Pesca y Acuicultura de la Región de Murcia, GALPEMUR). | Inmaculada Torres and Fuensanta Riquelme (Local Action Group for Fishing and Aquaculture in the Region of Murcia, GALPEMUR). | 14
Francisco Manzano (Cartagena Puerto de Culturas). | Francisco Manzano (Cartagena Port of Cultures). | 8
Mauricio de la Gándara-García (Museo Naval en Cartagena). | Mauricio de la Gándara-García (Naval Museum in Cartagena). | 8
Gonzalo Cruzado (Asociación de Jóvenes Empresarios - AJE Cartagena). | Gonzalo Cruzado (Association of Young Entrepreneurs - AJE Cartagena). | 8
Nuria Castillo (Asociación de Mujeres Empresarias). | Nuria Castillo (Association of Women Entrepreneurs). | 5
Víctor Manuel González (Consorcio Administrativo La Manga). | Víctor Manuel González (Administrative Consortium La Manga). | 8
María José Martínez (Asociación Comarcal de Empresarios de Turismo Rural del Campo de Cartagena - Acetur). | María José Martínez (Comarcal Association of Rural Tourism Entrepreneurs in the Campo de Cartagena - Acetur). | 8
Cayetano Ureña (Consultor y experto en calidad turística). | Cayetano Ureña (Consultant and expert in tourism quality). | 8
Ana Muñoz Vera (Turismo Marinero Murcia). | Ana Muñoz Vera (Marine Tourism Murcia). | 8
