sentence | translation | sdg
Cartagena, 10 de mayo de 2018. | Cartagena, May 10, 2018. | 9
Fernando Muñoz, jefe del departamento de Desarrollo de Negocio de la Autoridad Portuaria de Cartagena, ha participado en Melilla Cruise Forum, celebrado durante esta semana en el Tryp Melilla Puerto Hotel y promovido por la Autoridad Portuaria de Melilla con colaboración del Gobierno de la Ciudad Autónoma y la Estación Marítima. | Fernando Muñoz, head of the Business Development department of the Cartagena Port Authority, participated in the Melilla Cruise Forum, held this week at the Tryp Melilla Puerto Hotel and promoted by the Melilla Port Authority in collaboration with the Government of the Autonomous City and the Maritime Station. | 9
Este fórum aspira a promocionar Melilla en el sector y aportar conocimientos sobre la industria de cruceros a las empresas locales y profesionales implicadas en este tipo de turismo. | This forum aims to promote Melilla in the sector and provide knowledge about the cruise industry to local companies and professionals involved in this type of tourism. | 9
El evento, organizado por Cruises News Media Group, compañía consultora experta en la industria de cruceros, estaba dirigido a todos los profesionales del sector portuario e industrias auxiliares así como a las empresas encargadas de servicios a cruceristas. | The event, organized by Cruises News Media Group, a consulting company specialized in the cruise industry, was aimed at all professionals in the port sector and auxiliary industries as well as companies providing services to cruisers. | 9
En definitiva, todos aquellos que pueden beneficiarse de la llegada de pasajeros a sus ciudades. | Ultimately, all those who can benefit from the arrival of passengers to their cities. | 9
A lo largo de la jornada, se sucedieron diversas charlas informativas relacionadas con la industria cruceristas. | Throughout the day, there were various informative talks related to the cruise industry. | 9
Fernando Muñoz, representante del Puerto de Cartagena, explicó la transformación de la ciudad y el puerto en los últimos años. | Fernando Muñoz, representative of the Port of Cartagena, explained the transformation of the city and the port in recent years. | 9
Un auténtico caso de éxito que consistió en la adaptación de una ciudad principalmente industrial y militar hasta convertirla en un referente en turismo y servicios. | A true success story that involved transforming a primarily industrial and military city into a reference in tourism and services. | 9
Un trabajo que comenzó en los años 80 cuando Puertos del Estado se propuso integrar el puerto y la ciudad. | A work that began in the 80s when the State Ports aimed to integrate the port and the city. | 9
Esto se fue consiguiendo gracias al traslado de mercancías a las dársenas exteriores, Santa Lucía, San Pedro y Escombreras, y a la construcción y rehabilitación de infraestructuras como la Terminal de Cruceros, la Muralla del Mar o el Club de Regatas. | This was achieved by relocating goods to the outer docks, Santa Lucia, San Pedro, and Escombreras, and by building and rehabilitating infrastructure such as the Cruise Terminal, the Sea Wall, or the Regatta Club. | 9
Estas actuaciones, que comenzaron en los años 90, permitieron a los cartageneros y turistas disfrutar de la oferta histórica cultural de la ciudad portuaria. | These actions, which began in the 90s, allowed the residents of Cartagena and tourists to enjoy the cultural historical offer of the port city. | 9
También marcaron la hoja de ruta de las futuras actuaciones que se centrarán en la creación y mejora de infraestructuras de servicios que beneficien directa e indirectamente a Cartagena y a la Región. | They also set the roadmap for future actions that will focus on creating and improving service infrastructures that directly and indirectly benefit Cartagena and the Region. | 9
Actualmente, se sigue invirtiendo en en la mejora de infraestructuras para la ciudad, con distintas obras como la ampliación de la Terminal de Cruceros que permite escalas simultáneas de dos cruceros de 300 metros de eslora. | Currently, investments are still being made to improve infrastructures for the city, with various projects such as the expansion of the Cruise Terminal allowing simultaneous stops for two 300-meter-long cruises. | 9
Este proyecto, terminado en mayo de 2017, supuso una inversión de más de cuatro millones de euros. | This project, completed in May 2017, involved an investment of over four million euros. | 9
Esto hizo posible que, el año pasado, atracaran en Cartagena 151 cruceros que desembarcaron en la ciudad más de doscientos treinta mil pasajeros. | This made it possible for 151 cruises to dock in Cartagena last year, carrying over two hundred and thirty thousand passengers who disembarked in the city. | 9
Este fórum y diversos actos similares sirven para promocionar la ciudad de Cartagena y sus servicios portuarios dentro del sector, además de observar y aprender de otras actuaciones. | This forum and various similar events serve to promote the city of Cartagena and its port services within the sector, as well as to observe and learn from other actions. | 9
El propio Fernando Muñoz destacó de la ciudad anfitriona que es un destino aún por descubrir, con muchas similitudes culturales y urbanísticas con Cartagena. | Fernando Muñoz himself highlighted about the host city that "it is a destination yet to be discovered, with many cultural and urban similarities to Cartagena". | 9
Nuestro puerto, el octavo de España en materia de cruceros, es cada día más un referente en buenas prácticas de cruceros no sólo en nuestro país sino a nivel internacional. | Our port, the eighth in Spain in terms of cruises, is increasingly becoming a reference in good cruise practices "not only in our country but also internationally". | 9
