sentence | translation | sdg
Investigación, premios y vida universitaria, encabezan los temas más leídos durante el mes de octubre. | Research, awards, and university life top the most-read topics during the month of October. | 4
Estas son las diez noticias de la UPCT más leídas durante estos últimos 30 días, período en el que se han publicado más de 100 noticias y se han superado las 61.000 visitas. | These are the ten most-read news articles from UPCT during the last 30 days, a period in which more than 100 news items have been published and over 61,000 visits have been surpassed. | 4
Europa financia con 13M un proyecto sobre materia oscura del universo en el que participa la UPCT | Europe funds a €13 million project on dark matter in the universe in which UPCT participates. | 9
Todas las imágenes y noticias del acto de Apertura de Curso | All the images and news from the Opening Ceremony | 4
Diez investigadores de la UPCT en la lista de científicos más citados en 2022 | Ten UPCT researchers listed among the most cited scientists in 2022. | 4
Más de 400 runners recorren las calles de Cartagena en la Carrera 25 Aniversario UPCT | Over 400 runners traverse the streets of Cartagena in the '25th Anniversary UPCT Race'. | 3
Estudiantes y profesores de Agrónomos, en Fruit Attration 2023 | Agronomy students and professors at Fruit Attraction 2023. | 4
Profesores y un egresado de la ETSAE, entre los galardonados en los premios regionales de Arquitectura | Professors and a graduate from ETSAE among the awardees at the regional Architecture awards. | 4
Tres Alumni de la UPCT, premiados en la Noche de las Telecomunicaciones | Three UPCT alumni awarded at the Night of Telecommunications. | 4
Primer premio Estudios Financieros a un trabajo sobre metaverso y economías virtuales | First prize Financial Studies for a work on metaverse and virtual economies. | 1
Paella multitudinaria para la apertura festiva del curso | Massive paella for the festive course opening. | 2
Los estudiantes de primer curso de la AGA visitan el campus Muralla del Mar | First-year students from AGA visit the Muralla del Mar campus. | 4
