sentence | translation | sdg
Las universidades politécnicas de España se unen para realizar un hackathon centrado en la Movilidad Inteligente. | The polytechnic universities of Spain come together to carry out a hackathon focused on Smart Mobility. | 9
Se trata de un encuentro multidisciplinar entre estudiantes de las cuatro universidades politécnicas del país, en el marco del consorcio UP4, para proponer soluciones en el ámbito de la movilidad segura, sostenible y conectada 2030. | This is a multidisciplinary meeting among students from the four polytechnic universities in the country, within the framework of the UP4 consortium, to propose solutions in the field of safe, sustainable, and connected mobility by 2030. | 9
Las inscripciones las pueden realizar alumnos de grado, máster y doctorado de las cuatro politécnicas hasta las 12:00 del jueves 19 de octubre. | Registrations can be made by undergraduate, master's, and doctoral students from the four polytechnics until 12:00 on Thursday, October 19th. | 4
Los premios de esta primera edición alcanzan los 6.000 euros. | The prizes for this first edition amount to 6,000 euros. | 4
Los participantes, en equipos de tres estudiantes, deberán elegir uno de estos tres retos: Movilidad inteligente, Movilidad segura y Datos para movilidad. | Participants, in teams of three students, must choose one of these three challenges: Smart Mobility, Secure Mobility, and Data for Mobility. | 4
Esta primera edición, que cuenta con el patrocinio del Ministerio de Transportes, Movilidad y Agenda urbana, ofrece una cuantía de 6000  en premios y la presentación de todos los ganadores en el congreso internacional: Global Mobility Call 2023, que tendrá lugar el jueves 26 de octubre en Madrid. | This first edition, sponsored by the Ministry of Transport, Mobility, and Urban Agenda, offers a cash prize of 6000 euros and the presentation of all the winners at the international congress: Global Mobility Call 2023, which will take place on Thursday, October 26th in Madrid. | 9
Los premios serán en formato de vale regalo. | The prizes will be in gift voucher format. | 12
El primer equipo clasificado ganara 3.000 euros (1000  por estudiante). | The first team classified will win 3,000 euros (1000 euros per student). | 4
El segundo equipo clasificado: 1800  (600  por estudiante)  y el tercero, 1200  (400  por estudiante). | The second classified team: 1800 euros (600 euros per student) and the third, 1200 euros (400 euros per student). | 4
La inscripción se realiza en la web del evento y pueden apuntarse tanto grupos ya formados como de forma individual. | Registration is done on the event's website, and both pre-formed groups and individuals can sign up. | 4
