sentence|translation|sdg
La Teleco LAN Party ha vuelto a celebrarse en la Escuela de Telecomunicación de la UPCT.|LAN Party has been held again at the School of Telecommunication in UPCT.|4
El evento ha servido para formar a una nueva hornada de organizadores para el futuro de este cónclave de 'gamers'.|The event has helped train a new group of organizers for the future of this 'gamers' conclave.|4
Ha alcanzado su decimotercera edición.|It has reached its thirteenth edition.|4
No he parado, pero ha sido una experiencia muy chula.|I have not stopped, but it has been a very cool experience.|4
Lo mejor, el buen rollo que ha habido."|The best part, the good vibes that have been."|3
Iván Pardo destaca el buen rollo que ha habido en el evento.|Iván Pardo emphasizes the good vibes at the event.|3
Iván Pardo es estudiante del grado en Ingeniería de Diseño Industrial y Desarrollo de Producto.|Iván Pardo is a student of the degree in Industrial Design Engineering and Product Development.|4
Los asistentes competieron en siete torneos de deportes electrónicos.|Participants competed in seven esports tournaments.|4
Los aficionados a los Esports pudieron seguir la fase final nacional de la liga Amazon.|Esports enthusiasts were able to follow the national final phase of the Amazon league.|4
Se clasificaron seis estudiantes de la UPCT para la fase final nacional de la liga Amazon.|Six students from UPCT qualified for the national final phase of the Amazon league.|4
Silvia Ruiz acabó la decimotercera de 32 en TFT.|Silvia Ruiz finished thirteenth out of 32 in TFT.|4
Carmelo Puche es el coordinador de deportes electrónicos en la Asociación de Jóvenes Telemáticos de Cartagena.|Carmelo Puche is the coordinator of esports at the Association of Young Telematics in Cartagena.|4
La Asociación de Jóvenes Telemáticos de Cartagena organiza la Teleco LAN Party.|The Association of Young Telematics in Cartagena organizes the Teleco LAN Party.|4
El presidente de la asociación, Joaquín Cruces, se muestra contento del resultado del evento.|The president of the association, Joaquin Cruces, is happy with the outcome of the event.|4
La asociación está contenta de haber formado a los futuros organizadores de las próximas ediciones del evento.|The association is happy to have trained the future organizers of the next editions of the event.|4
