sentence | translation | sdg
Muy satisfecho y agradecido se ha ido de Cartagena Phuwadol Viroonluecha (Bangkok, 1987), el primer estudiante tailandés en la UPCT y el primer doctorando extranjero con contrato FPI de Formación de Personal Investigador | Very satisfied and grateful Phuwadol Viroonluecha (Bangkok, 1987) has left Cartagena, the first Thai student at the UPCT and the first foreign doctoral student with an FPI contract for Research Personnel Training | 4
quien en junio defendió su tesis doctoral sobre el uso de técnicas de aprendizaje máquina para desarrollar páncreas artificiales que controlen la administración de insulina | who in June defended his doctoral thesis on the use of machine learning techniques to develop artificial pancreases that control insulin administration | 3
Siento un profundo afecto por Cartagena y la UPCT, declara el ya doctor por la Politécnica de Cartagena, afincado ahora en Estados Unidos | "I feel a deep affection for Cartagena and the UPCT," declares the already doctor from the Polytechnic University of Cartagena, now based in the United States | 4
Los profesores de la UPCT son verdaderos expertos en sus respectivos campos, lo que hace que el entorno de aprendizaje sea muy enriquecedor, afirma, destacando la ayuda de sus directores de tesis, Esteban Egea y José Santa, y de sus compañeros en el laboratorio del grupo de investigación en redes de telecomunicación (GIRTEL) | "The professors at the UPCT are true experts in their respective fields, which makes the learning environment very enriching," he says, highlighting the help of his thesis supervisors, Esteban Egea and José Santa, and his colleagues in the telecommunications network research laboratory (GIRTEL) | 4
El investigador tailandés llegó a Cartagena justo antes del estallido de la pandemia de Covid-19 | The Thai researcher arrived in Cartagena just before the outbreak of the Covid-19 pandemic | 3
Me quedé perplejo por la situación, pero decidí quedarme y continuar mi investigación | "I was perplexed by the situation, but I decided to stay and continue my research | 3
El acceso remoto a los servidores del laboratorio fue una gran ventaja en aquellos difíciles momentos, rememora | Remote access to the laboratory servers was a great advantage in those difficult moments," he recalls | 3
Una tesis doctoral puede ser una experiencia solitaria y desconcertante, especialmente durante la pandemia, y hubo momentos en que pensé en abandonar, pero poder ir caminando hasta el mar me proporcionó el consuelo y la vitalidad que necesitaba, junto al inquebrantable apoyo de mis tutores, remarca el experto en Ciencia de Datos | "A doctoral thesis can be a lonely and bewildering experience, especially during the pandemic, and there were moments when I thought about giving up, but being able to walk to the sea provided me with the comfort and vitality I needed, along with the unwavering support of my tutors," emphasizes the Data Science expert | 3
Su tesis aborda la mejora de los métodos actuales para el control de nivel de glucemia en los diabéticos tipo 1, que es la que aparece generalmente como una dolencia autoinmune en los primeros 30 años de vida | His thesis addresses the improvement of current methods for controlling glucose levels in type 1 diabetics, which generally appears as an autoimmune condition in the first 30 years of life | 3
Para ello, propone el uso de la inteligencia artificial, concretamente del aprendizaje máquina, para el desarrollo de un páncreas artificial que controle la administración de insulina | For this purpose, he proposes the use of artificial intelligence, specifically machine learning, for the development of an artificial pancreas that controls insulin administration | 3
El trabajo hace uso de algoritmos que requieren la intervención del paciente y otros que pueden generar modelos con datos recogidos previamente, lo cual evita tener que realizar evaluaciones del tipo prueba-error con pacientes reales para entrenar al sistema, explica uno de los directores de la tesis, José Santa | "The work uses algorithms that require patient intervention and others that can generate models with previously collected data, which avoids having to perform trial-and-error evaluations with real patients to 'train' the system," explains one of the thesis supervisors, José Santa | 3
