sentence | translation | sdg
Los estudiantes de la Escuela de Arquitectura y Edificación de la UPCT muestran cinco propuestas de Arquitectura de calle en Mucho Más Mayo, el festival de arte urbano emergente que se celebra en Cartagena del 4 al 14 de mayo. | The students of the School of Architecture and Building of the UPCT present five proposals of 'Street Architecture' at Mucho Más Mayo, the emerging urban art festival held in Cartagena from May 4 to 14. | 9
El Ayuntamiento ha premiado dos de ellas. | The City Council has awarded two of them. | 16
Esta acción participativa de los estudiantes de la ETSAE en el festival de arte emergente se enmarca en su programa docente experimental que les permite cumplimentar su currículum académico con la producción de arquitecturas construidas y habitadas, según el profesor del área de Proyectos Arquitectónicos, Jaume Blancafort | This participative action by the students of the ETSAE at the emerging art festival is part of their experimental teaching program that allows them to complete their academic curriculum with the production of built and inhabited architectures, according to the professor of Architectural Projects area, Jaume Blancafort. | 4
El primer premio del concurso, dotado con 500 euros, lo ha ganado la propuesta El rincón de la abuela por su planteamiento social, cultural y la activación cívica intergeneracional que producirá. | The first prize of the contest, endowed with 500 euros, has been won by the proposal 'Grandma's Corner' for its social, cultural approach and the intergenerational civic activation it will produce. | 10
Los autores son Blanca Almirón Fernández, Adnane Chahboun y Ana Belén López Alcaraz. | The authors are Blanca Almirón Fernández, Adnane Chahboun, and Ana Belén López Alcaraz. | 4
Busca usar ese espacio para un diálogo intergeneracional  en el que mujeres mayores dialogauen con adolescentes alrededor de las formas de vida y cambios que se han producido en el curso de sus vidas. | It seeks to use that space for an intergenerational dialogue in which older women engage in dialogue with adolescents about the ways of life and changes that have occurred in the course of their lives. | 4
Un ejemplo: el uso eficiente de energía, alimentos, ropa o enseres antes de la irrupción del consumismo y el despilfarro insostenbile. | An example: the efficient use of energy, food, clothing, or utensils before the emergence of consumerism and unsustainable waste. | 7
Por su calidad conceptual y formal y, por su apuesta por el reciclaje ha recibido una mención a la propuesta Zona roja,  de los estudiantes Antonio González Teruel, Antonio Alejandro Paulete Casas y Bienvenida María Saura Conesa. | For its conceptual and formal quality, and its commitment to recycling, it has received a mention to the proposal 'Red Zone,' by students Antonio González Teruel, Antonio Alejandro Paulete Casas, and Bienvenida María Saura Conesa. | 12
Pretende mostrar que se le puede dar una segunda vida a muebles desechados, invitando a su uso en el espacio público. | It aims to show that a second life can be given to discarded furniture, inviting its use in public space. | 12
Las otras tres propuestas que también han recibido la financiación del Ayuntamiento para realizar su producción son Deja que tu armario respire, de Jesús Planes Tenza, Tania Moreno Pérez y Nils Blinder. | The other three proposals that have also received funding from the City Council for their production are 'Let Your Wardrobe Breathe,' by Jesús Planes Tenza, Tania Moreno Pérez, and Nils Blinder. | 8
Sinking World, de Denicija Arsova y Gjorgi Simonov y Reflection de Sinziana Popa Larisa, Adrian Burzo Paul y Diana Petcu Carla. | 'Sinking World,' by Denicija Arsova and Gjorgi Simonov, and 'Reflection' by Sinziana Popa Larisa, Adrian Burzo Paul, and Diana Petcu Carla. | 4
Algunas de las propuestas seleccionadas las han realizado alumnos de la asignatura Proyectos 7 como un ejercicio de clase. | Some of the selected proposals have been carried out by students of the subject Projects 7 as a class exercise. | 4
En ellas han participado estudiantes internacionales, que cursan sus estudios este cuatrimestre en la ETSAE a través del programa de movilidad Erasmus+. | International students who are studying at the ETSAE this semester through the Erasmus+ mobility program have participated in them. | 4
El montaje urbano Deja que tu armario respire se encuentra en el Parque Sauces. | The urban installation "Let Your Wardrobe Breathe" is located in Sauces Park. | 8
Reflection se encuentra en la plaza López Pinto, delante del archivo municipal; Sinking World, en la plaza Doctor García Marcos y El rincón de la abuela y Zona roja, en el chaflán de Juan Fernández con Jiménez de la espada. | 'Reflection' is located in López Pinto Square, in front of the municipal archive; 'Sinking World' in Doctor García Marcos Square, and 'Grandma's Corner' and 'Red Zone' in the corner of Juan Fernández with Jiménez de la Espada. | 11
En ésta última, el lunes de 11:00 a 13:00 horas habrá el reencuentro entre abuelas y adolescentes de un instituto. | In the latter, on Monday from 11:00 to 13:00 hours, there will be a reunion between grandmothers and adolescents from a high school. | 10
El encuentro se repetirá en la plaza Juan XXIII de 17:00 a 19:00 horas. | The meeting will be repeated in Juan XXIII Square from 17:00 to 19:00 hours. | 10
