sentence | translation | sdg
La ministra de Defensa en funciones, Margarita Robles, ha afirmado hoy en San Javier que la formación militar española cuenta con una "gran preparación y visión de futuro, sobre todo en el ámbito de la tecnología y de la innovación". | The Minister of Defense in office, Margarita Robles, stated today in San Javier that the Spanish military training has "great preparation and a vision for the future, especially in the field of technology and innovation". | 4
Robles ha presidido el acto solemne de apertura del curso académico 2023-2024, en la Academia General del Aire, sede del Centro Universitario de la Defensa (CUD), adscrito a la Universidad Politécnica de Cartagena (UPCT). | Robles chaired the solemn opening ceremony of the academic year 2023-2024 at the General Air Academy, headquarters of the Defense University Center (CUD), attached to the Universidad Politécnica de Cartagena (UPCT). | 4
Al acto ha asistido la rectora, Beatriz Miguel Hernández. | The event was attended by the rector, Beatriz Miguel Hernández. | 4
"Las Fuerzas Armadas son un motivo de orgullo en cuanto a su formación y su preparación. | "The Armed Forces are a source of pride in terms of their training and preparation." | 4
Los alumnos entran en las academias militares con notas de corte altísimas", ha destacado Robles, que ha añadido que actualmente . | "The students enter military academies with very high cut-off grades," highlighted Robles, who added that currently. | 4
En el Centro Universitario de la Defensa cursan este año Ingeniería en Organización Industrial más de 300 estudiantes. | This year, more than 300 students are studying Industrial Organization Engineering at the Defense University Center. | 4
Imparte también el máster en Técnicas de Ayuda a la Decisión. | It also offers a Master's degree in Decision Aid Techniques. | 4
La novedad en la oferta académica de este curso es el nuevo programa de doctorado en Tecnologías de Doble Uso y Sistemas de Gestión en Seguridad y Defensa, pionero en la Universidad española. | The novelty in the academic offer this year is the new doctoral program in Dual-Use Technologies and Security and Defense Management Systems, a pioneer in Spanish universities. | 4
Este doctorado está dirigido al desarrollo de tecnologías que puedan destinarse a usos tanto civiles como militares y lo podrán cursar tanto miembros de las Fuerzas Armadas como personal civil. | This doctoral program is aimed at the development of technologies that can be used for both civilian and military purposes and can be taken by both members of the Armed Forces and civilian personnel. | 4
Se podrá realizar con dedicación a tiempo parcial, para que sea compatible con otras obligaciones profesionales. | It can be done on a part-time basis, to be compatible with other professional obligations. | 4
La Academia General del Aire es una academia militar del Ejército del Aire y del Espacio destinada a la formación de los futuros oficiales del Ejército del Aire. | The General Air Academy is a military academy of the Air and Space Force aimed at training future Air Force officers. | 4
