sentence | translation | sdg
El Secretario de Estado de Fomento ha visitado las obras del acceso ferroviario a Escombreras, junto con el Presidente de Puertos del Estado, el Presidente de la APC, Delegado del Gobierno y Consejero de Fomento e Infraestructuras de la Comunidad Autónoma. | The Secretary of State for Infrastructure has visited the railway access works to Escombreras, along with the President of Ports of the State, the President of the Port Authority of Cartagena, Government Delegate and Minister of Infrastructure and Transport of the Autonomous Community. | 9
Las obras fueron adjudicadas a la UTE Ferrocarril, formada por las empresas Acciona, Tecnología de la Construcción y Obras Públicas y Serrano Aznar, con un presupuesto de 21 millones de euros, IVA incluido; teniendo prevista su finalización para finales del próximo año. | The works were awarded to the UTE Ferrocarril, formed by the companies Acciona, Tecnología de la Construcción y Obras Públicas and Serrano Aznar, with a budget of 21 million euros, including VAT; with completion expected by the end of next year. | 9
Las obras se extienden desde los nuevos muelles de la ampliación hasta la estación de ADIF en Escombreras con una extensión de 2,5 kilómetros del ramal de acceso y 4,3 kilómetros repartidos en las playas de vías, con tres vías cada una de las dos playas construidas. | The works extend from the new docks of the expansion to the ADIF station in Escombreras with an extension of 2.5 kilometers of the access branch and 4.3 kilometers spread across the tracks, with three tracks on each of the two built tracks. | 9
Las obras licitadas consisten en la construcción de la plataforma en aquellas zonas en las que falta y la superestructura de todo el conjunto, incluyendo balasto, carriles, traviesas, señalización y elementos de seguridad. | The contracted works consist of the construction of the platform in those areas where it is lacking and the superstructure of the entire set, including ballast, rails, sleepers, signaling, and safety elements. | 9
De esta forma se concluye la conexión ferroviaria de la Ampliación de Escombreras, dotando a la misma de las conexiones necesarias para fomentar la intermodalidad y permitir ofertar el embarque de mercancías por la línea existente en dirección a Madrid o a las salidas que está teniendo tradicionalmente. | In this way, the railway connection of the Escombreras Extension is completed, providing it with the necessary connections to promote intermodality and allow the shipment of goods by the existing line towards Madrid or to the exits it traditionally has. | 9
Una conexión también imprescindible del Corredor Mediterráneo. | An essential connection of the Mediterranean Corridor as well. | 9
Actualmente se han finalizado y puesto en servicio las afecciones de las compañías Sabic y Repsol y continúan los trabajos de reposiciones de las compañías Hidrogea, Repsol, Telefónica y GDF Suez en la afección a su concesión. | Currently, the effects of the companies Sabic and Repsol have been completed and put into service, and the replacement works of the companies Hidrogea, Repsol, Telefónica, and GDF Suez are ongoing in relation to their concession. | 9
También se han terminado los pilotes que dan soporte a la estructura de paso de ferrocarril sobre la galería de GDF Suez y están colocadas las vigas pretensadas, y se trabaja en la playa de vías (Muelle Sur). | The piles supporting the railway passage structure over the GDF Suez gallery have also been completed and the prestressed beams are in place, with work ongoing at the trackside (South Dock). | 9
Con esta actuación se consolida la disponibilidad ferroviaria de mercancías hacia Escombreras que es uno de los principales focos de actividad económica y se aprovecha esta palanca de crecimiento económico y social y garantizar que se puedan implantar nuevas empresas tanto en Cartagena como en el resto de la Región. | This action consolidates the railway availability of goods to Escombreras, which is one of the main economic activity hubs, leveraging this lever for economic and social growth and ensuring that new companies can be established both in Cartagena and the rest of the Region. | 9
Según declaraciones del Secretario de Estado, esta obra significa que el puerto tiene una buena gestión y que los beneficios que genera los está invirtiendo en la mejora de sus conexiones, en especial la ferroviaria. | According to statements by the Secretary of State, "this work means that the port has good management and that the benefits it generates are being invested in improving its connections, especially the railway ones". | 9
A ello hay que añadir las obras de la Variante de Camarillas, que supondrán la inversión de 36 millones de euros, financiados por la Autoridad Portuaria de Cartagena. | In addition, the works on the Camarillas Variant must be added, which will involve an investment of 36 million euros, financed by the Port Authority of Cartagena. | 9
En concreto, la actuación, realizada conjuntamente entre la Autoridad Portuaria de Cartagena y Adif a través de un convenio suscrito por ambas instituciones enmarcado en las actuaciones aprobadas por el Fondo de Accesibilidad Terrestre, consiste en realizar la superestructura, la instalación de la vía y las instalaciones de seguridad y comunicaciones de la Variante. | Specifically, the action, carried out jointly between the Port Authority of Cartagena and Adif through an agreement signed by both institutions framed in the actions approved by the Land Accessibility Fund, consists of carrying out the superstructure, the installation of the track and the safety and communications facilities of the Variant. | 9
Con ello, se facilita la conexión ferroviaria del Puerto de Cartagena y las instalaciones logísticas de la Región con el centro y norte peninsular para el transporte de mercancías. | This facilitates the railway connection of the Port of Cartagena and the logistical facilities of the Region with the central and northern peninsular for the transportation of goods. | 9
