sentence|translation|sdg
El consorcio European University of Technology (EUt+), del que forma parte la Universidad Politécnica de Cartagena (UPCT), se expande con un nuevo campus en Italia.|The European University of Technology (EUt+), which includes the Polytechnic University of Cartagena (UPCT), is expanding with a new campus in Italy.|4
La Università degli Studi di Cassino e del Lazio Meridionale (UNICAS) se unirá oficialmente el próximo 1 de noviembre.|The Università degli Studi di Cassino e del Lazio Meridionale (UNICAS) will officially join on November 1.|4
Su incorporación coincide con la nueva etapa de esta alianza formada por universidades europeas de Francia, Alemania, España, Irlanda, Bulgaria, Rumanía, Letonia y Chipre y  que acaba de conseguir 14,4 millones de euros de la Unión Europa hasta 2027.|Its accession coincides with the new stage of this alliance formed by European universities from France, Germany, Spain, Ireland, Bulgaria, Romania, Latvia, and Cyprus, which has just secured 14.4 million euros from the European Union until 2027.|4
La iniciativa Universidades Europeas engloba a 60 consorcios e implica más de 500 instituciones de enseñanza superior.|The European Universities initiative encompasses 60 consortia and involves more than 500 higher education institutions.|4
La adhesión de UNICAS a EUt+ contirbuye a mantener el equilibrio geográfico, la diversidad y complementariedad de los socios.|UNICAS's accession to EUt+ helps maintain the geographical balance, diversity, and complementarity of partners.|4
UNICAS es una universidad pública de tamaño medio, ubicada entre Roma y Nápoles, orientada hacia la ciencia, la tecnología y la ingeniería.|UNICAS is a medium-sized public university, located between Rome and Naples, oriented towards science, technology, and engineering.|4
Con el nuevo socio, EUt+ tendrá nueve campus interuniversitarios que forman una red común en la que pueden compartir herramientas, recursos e infraestructuras.|With the new partner, EUt+ will have nine interuniversity campuses that form a common network in which they can share tools, resources, and infrastructure.|4
Esta alianza potencia  la movilidad de estudiantes, profesores y personal personal de administración, promuve la competitividad de la enseñanza superior europea, la calidad de la formación y la investigación, y valores como la sostenibilidad y la diversidad.|This alliance enhances the mobility of students, faculty, and administrative staff, promotes the competitiveness of European higher education, the quality of education and research, and values such as sustainability and diversity.|4
Los estudiantes de la Politécnica de Cartagena tienen así un nuevo destino para realizar su formación en Europa.|Students at the Polytechnic University of Cartagena now have a new destination for their education in Europe.|4
La UPCT recibe esta semana a 22 estudiantes de grado y máster de diferentes universidades del consorcio, que cursarán este cuatrimestre en Cartagena.|The UPCT is hosting 22 undergraduate and master's degree students from different universities of the consortium this week, who will study in Cartagena this semester.|4
Más de tres años de alianza|More than three years of alliance|17
La  UPCT se unió en 2020 a la Universidad Europea de Tecnología, un consorcio universitario patrocinado por la Unión Europea.|The UPCT joined the European University of Technology in 2020, a university consortium sponsored by the European Union.|4
EUt+ está formada por la UPCT y las universidades de Cluj-Napoca (Rumanía), Darmstadt (Alemania), Dublín (Irlanda), Limassol (Chipre), Riga (Letonia), Sofía (Bulgaria) y Troyes (Francia).|EUt+ is composed of the UPCT and the universities of Cluj-Napoca (Romania), Darmstadt (Germany), Dublin (Ireland), Limassol (Cyprus), Riga (Latvia), Sofia (Bulgaria), and Troyes (France).|4
Ahora se suma UNICAS, cuyo campus principal se encuentra en la ciudad italiana de Cassino.|Now UNICAS joins, whose main campus is located in the Italian city of Cassino.|4
La UPCT participa con apoyo de la Consejería de Empresa, Empleo, Universidades y Portavocía de la CARM y con el respaldo del Ministerio de Universidades.|The UPCT participates with the support of the Regional Ministry of Business, Employment, Universities, and Spokespersonship of the Region of Murcia and with the support of the Ministry of Universities.|4
Además, la Politécnica de Cartagena  es la primera de las universidades de la Región de Murcia en participar en la iniciativa Universidades Europeas que impulsa la Comisión Europea.|In addition, the Polytechnic University of Cartagena is the first of the universities in the Region of Murcia to participate in the European Universities initiative promoted by the European Commission.|4
