sentence | translation | sdg
El sistema de control de acceso domotizado en los edificios de la Universidad Politécnica de Cartagena se amplía desde este fin de semana a las aulas de estudio de Antigones. | The automated access control system in the buildings of the Polytechnic University of Cartagena is expanding from this weekend to the study halls of Antigones. | 9
Los estudiantes que deseen entrar a la Escuela de Telecomunicación fuera del horario lectivo podrán hacerlo utilizando la app de la UPCT o mediante identificación biométrica. | Students who wish to enter the School of Telecommunications outside of class hours will be able to do so using the UPCT app or through biometric identification. | 9
El alumnado puede hacer el registro de sus datos biométricos en la propia Escuela de Telecomunicación o puede optar por utilizar códigos QR de un único uso generados a través de la aplicación móvil de la UPCT. | Students can register their biometric data at the School of Telecommunications or choose to use one-time QR codes generated through the UPCT mobile app. | 9
Los tornos equipados con lector QR y cámara de reconocimiento facial se utilizan desde comienzos de este curso en el ELDI, donde ya lo utiliza el personal de la UPCT y los estudiantes que realizan allí prácticas docentes o tareas de investigación. | Turnstiles equipped with QR reader and facial recognition camera have been used since the beginning of this academic year at the ELDI, where UPCT staff and students doing teaching practices or research tasks already use it. | 9
Los usuarios externos deben registrarse para poder utilizar el sistema. | External users must register to be able to use the system. | 9
El sistema de identificación biométrica se implantó experimentalmente en el edificio I+D+i en 2021, validando así todo el equipamiento que se adquirió haciendo uso del Fondo COVID-19 estatal. | The biometric identification system was experimentally implemented in the building I+D+i in 2021, thereby validating all the equipment acquired using the state COVID-19 Fund. | 9
Este sistema utiliza un procedimiento de identificación biométrica facial que requiere la captura previa de datos biométricos de los usuarios. | This system uses a facial biometric identification procedure that requires the prior capture of users' biometric data. | 9
Los datos capturados generan un patrón geométrico único para cada usuario e inválido para reconstruir su imagen facial. | The captured data generates a unique geometric pattern for each user and is invalid for reconstructing their facial image. | 9
"Conocer la identidad de quienes acceden a nuestras instalaciones incrementa la seguridad entre la comunidad universitaria y nos permite conocer los flujos y tasas de ocupación, útiles para programar un uso más eficiente del equipamiento y servicios de los edificios", explica el vicerrector de Campus y Sostenibilidad, Juan Pedro Solano, recordando que el sistema no se utilizará para el control de la jornada laboral y que cumple con los requisitos marcados por la Ley Orgánica de Protección de Datos. | "Knowing the identity of those who access our facilities increases security among the university community and allows us to understand the flows and occupancy rates, useful for programming a more efficient use of building equipment and services," explains the Vice-Rector of Campus and Sustainability, Juan Pedro Solano, recalling that the system will not be used for monitoring working hours and complies with the requirements set by the Organic Law of Data Protection. | 16
El equipamiento de control de accesos que se ha instalado en el resto de edificios docentes de la UPCT se irá poniendo progresivamente en marcha en determinados horarios. | The access control equipment that has been installed in the rest of the teaching buildings of UPCT will be gradually put into operation at certain times. | 9
"El objetivo es avanzar hacia edificios inteligentes", señala Solano, adelantando su intención de que el Pañol de Regatas, que actualmente se está rehabilitando junto al CIM para acoger espacios docentes de la Escuela de Arquitectura y Edificación, sea un inmueble autónomo. | "The goal is to move towards smart buildings," says Solano, anticipating his intention for the Boatshed of Regattas, which is currently being renovated next to the CIM to accommodate teaching spaces for the School of Architecture and Building, to be an autonomous property. | 9
