sentence | translation | sdg
La receta Canelón de gallina al hinojo ha conseguido el primer premio de la segunda edición del concurso de recetas de cocina con gallina murciana, dotado con 900 euros. | The recipe 'Chicken Cannelloni with Fennel' has won the first prize of the second edition of the Murcian hen cooking recipe contest, endowed with 900 euros. | 2 
Se trata de una convocatoria encaminada a evitar la desaparición de este ave, en peligro de extinción y patrimonio cultural de la Región de Murcia. | This is a call aimed at preventing the disappearance of this bird, in danger of extinction and a cultural heritage of the Region of Murcia. | 15
El requisito es que esta carne sea el ingrediente principal. | The requirement is that this meat be the main ingredient. | 2
El ganador es Iker Tebas, del Centro Los Olivos, de Molina de Segura. | The winner is Iker Tebas, from Los Olivos Centre in Molina de Segura. | -
El segundo premio ha sido para Ismael Fajardo Blaya, por el plato Gallina en pepitoria, del Centro IES La Flota de Murcia, dotado con 600 euros. | The second prize has gone to Ismael Fajardo Blaya, for the dish 'Chicken in Pepitoria', from IES La Flota Centre in Murcia, endowed with 600 euros. | 2
Marta García López, con el plato Coq Au Vin, del IES San Juan Bosco de Lorca, ha obtenido el tercer premio, dotado con 300 euros. | Marta García López, with the dish 'Coq Au Vin', from IES San Juan Bosco in Lorca, has obtained the third prize, endowed with 300 euros. | 2
Ha habido un cuarto premio para Kone Aboubacar, por la receta Rosa de gallina, de la Escuela de Hostelería de Cáritas. | There has been a fourth prize for Kone Aboubacar, for the recipe 'Chicken Rose', from the School of Hospitality of Caritas. | 2
En esta edición han participado estudiantes de los diferentes grados que imparten las Escuelas de Hostelería de la Región. | In this edition, students from different degrees taught at the Hospitality Schools of the Region have participated. | 4
El concurso está organizado por el Centro de Referencia Nacional para la Formación Profesional en Ganadería, CIFEA, ubicado en Lorca, en colaboración con la Universidad Politécnica de Cartagena (UPCT). | The contest is organized by the National Reference Center for Vocational Training in Livestock, CIFEA, located in Lorca, in collaboration with the Polytechnic University of Cartagena (UPCT). | 4
El objetivo principal es dar a conocer esta raza autóctona de la Región de Murcia, del que apenas hay medio millar de ejemplares censados, y ponerla en valor a través de sus productos con su transformación culinaria. | The main objective is to promote this native breed of the Region of Murcia, of which there are barely five hundred registered specimens, and to enhance it through its products with its culinary transformation. | 15
La UPCT lleva años protegiendo esta raza de la extinción y criando estas gallinas en su Estación Agroalimentaria Experimental Tomás Ferro. | The UPCT has been protecting this breed from extinction for years and breeding these hens at its Experimental Agri-food Station Tomás Ferro. | 15
