sentence|translation|sdg
La UE tiene 24 lenguas oficiales, que conviven entre las más de 200 lenguas europeas y otras habladas por ciudadanos procedentes de otros continentes o sus familias.|The EU has 24 official languages, which coexist among the more than 200 European languages and others spoken by citizens from other continents or their families.|4
El Consejo de Europa promueve el plurilingüismo en toda Europa convencido de que la diversidad lingüística es una herramienta clave para lograr una mayor comprensión intercultural y un elemento clave en la rica herencia cultural de nuestro continente.|The Council of Europe promotes multilingualism throughout Europe, convinced that linguistic diversity is a key tool to achieve greater intercultural understanding and a key element in the rich cultural heritage of our continent.|4
Los estados miembros animan a más de 700 millones de europeos a aprender otras lenguas a cualquier edad.|Member states encourage over 700 million Europeans to learn other languages at any age.|4
En la Universidad Politécnica de Cartagena conviven estudiantes de 78 países, 21 de ellos estados miembros de la Unión Europea (UE).|At the Polytechnic University of Cartagena, students from 78 countries coexist, 21 of them being European Union (EU) member states.|4
La UPCT promueve el aprendizaje permanente de lenguas, ya sea con el propósito de realizar estudios, intercambios, por necesidades profesionales, por movilidad o simplemente por placer.|The UPCT promotes lifelong language learning, whether for the purpose of studies, exchanges, professional needs, mobility, or simply for pleasure.|4
Más de medio millar de estudiantes participan en los cursos que imparte el Servicio de Idiomas: español para estudiantes internacionales, inglés, italiano, alemán, francés y japonés.|More than five hundred students participate in the courses offered by the Language Service: Spanish for international students, English, Italian, German, French, and Japanese.|4
Los más demandados son alemán y español.|The most in-demand are German and Spanish.|4
Este curso hay 45 grupos docentes.|This course has 45 teaching groups.|4
Junto a estos cursos, el Servicio de Idiomas ofrece dos actividades para mejorar las habilidades lingüísticas: Broken coffe, una actividad gratuita de intercambio lingüístico, o en la Bolsa de idiomas 1.0, que brinda a los estudiantes la oportunidad de practicar idiomas fuera del aula disfrutando de actividades culturales.|In addition to these courses, the Language Service offers two activities to improve language skills: Broken coffee, a free language exchange activity, or in the Language Exchange 1.0, which gives students the opportunity to practice languages outside the classroom by enjoying cultural activities.|4
Además, investigadores, docentes o Personal Técnico, de Gestión y de Administración y Servicios (PTGAS) han participado en los cursos de los ocho idiomas de los países de las universidades que forman la European University of Technology (EUt+), un consorcio universitario patrocinado por la Unión Europea al que la UPCT se unió en 2020.|Furthermore, researchers, teachers, or Technical, Management, and Administrative and Services Staff (PTGAS) have participated in courses in the eight languages of the countries of the universities that form the European University of Technology (EUt+), a university consortium sponsored by the European Union that the UPCT joined in 2020.|4
Durante el último cuatrimestre han tenido la oportunidad de asistir a 90 minutos de conversación con un profesor nativo de cada uno de los idiomas: alemán, búlgaro, francés, griego, Inglés, letón y rumano.|During the last semester, they had the opportunity to attend a 90-minute conversation with a native teacher of each of the languages: German, Bulgarian, French, Greek, English, Latvian, and Romanian.|4
A su vez 21 personas de otros campus de EUt+ han participado en las clases de español que ha ofrecido la UPCT.|In turn, 21 people from other EUt+ campuses have participated in the Spanish classes offered by the UPCT.|4
EUt+ está formada por la UPCT y las universidades de Cluj-Napoca (Rumanía), Darmstadt (Alemania), Dublín (Irlanda), Limassol (Chipre), Riga (Letonia), Sofía (Bulgaria) y Troyes (Francia).|EUt+ is formed by the UPCT and the universities of Cluj-Napoca (Romania), Darmstadt (Germany), Dublin (Ireland), Limassol (Cyprus), Riga (Latvia), Sofia (Bulgaria), and Troyes (France).|4
Ahora se suma la universidad de Cassino y del Lazio Meridional UNICAS, cuyo campus principal se encuentra en la ciudad italiana de Cassino.|Now the University of Cassino and Southern Lazio UNICAS joins, whose main campus is located in the Italian city of Cassino.|4
