sentence|translation|sdg
La Universidad Politécnica de Cartagena (UPCT) ha acogido hoy, en el salón de grados de la ETSIT, la jornada final del proyecto europeo CREATIT (Creative ITC Teaching to Motivate for Learning), cuyo objetivo es incrementar las competencias de los docentes para el uso de las TIC y fomentar la creatividad en las aulas.|The Polytechnic University of Cartagena (UPCT) has hosted today, in the lecture hall of the ETSIT, the final day of the European project CREATIT (Creative ITC Teaching to Motivate for Learning), whose objective is to enhance teachers' competences in using ICT and promote creativity in the classroom.|4
El coordinador del proyecto CREATIT es el profesor del departamento de Tecnologías de la Información y las Comunicaciones de la UPCT, Fernando Cerdán, quién ha hablado del desarrollo y objetivos alcanzados del proyecto.|The coordinator of the CREATIT project is the professor from the Department of Information and Communication Technologies of UPCT, Fernando Cerdán, who has discussed the development and objectives achieved by the project.|4
Entre los ponentes se encuentran el profesor de la Universidad de Murcia, Francisco Javier Corbalán; la profesora de Geografía e Historia del IES Eduardo Janeiro, de Málaga, Rosa Liarte; la catedrática de Tecnología Educativa de la Universidad de Murcia, Mari Paz Prendes; y la directora del CEA Infante de Murcia, María Rodríguez.|Among the speakers are the professor from the University of Murcia, Francisco Javier Corbalán; the Geography and History teacher from IES Eduardo Janeiro, Málaga, Rosa Liarte; the Educational Technology professor from the University of Murcia, Mari Paz Prendes; and the director of CEA Infante in Murcia, María Rodríguez.|4
El psicólogo y profesor de la Universidad de Murcia Francisco Javier Corbalán, una eminencia en evaluación cognitiva de la creatividad, según Fernando Cerdán, y autor del test CREA; apreciación de la inteligencia creativa a través de una evaluación cognitiva de la creatividad individual.|The psychologist and professor at the University of Murcia, Francisco Javier Corbalán, "a leading expert in cognitive evaluation of creativity," according to Fernando Cerdán, and author of the CREA test; appreciation of creative intelligence through cognitive evaluation of individual creativity.|4
Resulta un instrumento de gran utilidad porque aúna diversas cualidades muy demandadas por los profesionales: validez, brevedad y objetividad.|It is a very useful tool because it combines several qualities highly demanded by professionals: validity, brevity, and objectivity.|4
Corbalán destaca que ante la cuestión de si la creatividad es una dimensión evaluable, susceptible de ser medida y comparada entre distintas personas, la respuesta científica es compleja.|Corbalán stresses that "when facing the question of whether creativity is an evaluable dimension, susceptible of being measured and compared among different people, the scientific answer is complex."|4
No se trata de una variable de razón, sino de orden, y presenta características muy especiales; pero la respuesta es que, no sólo se puede, sino que se debe evaluar el potencial creativo de las personas, particularmente en su etapa de aprendizaje.|It is not a variable of reason, but of order, and presents very special characteristics; but the answer is that not only can the creative potential of people be evaluated, especially in their learning stage.|4
Añade que es importante resaltar que dicho potencial es una variable psicológica, mientras que los logros creativos dependen no solo del potencial, sino también de las oportunidades, los conocimientos, el trabajo desarrollado, etc.|He adds that "it is important to highlight that this potential is a psychological variable, while creative achievements depend not only on potential, but also on opportunities, knowledge, work done, etc.|4
Y una de las dimensiones de las que puede llegar a depender mucho es de si en su día se detectó el potencial creativo de esa persona, o si no se le prestó atención, se le desechó o se confundió con algún trastorno de personalidad o conducta.|And one of the dimensions that can be very dependent is whether the creative potential of that person was detected at some point, or if attention was not paid, rejected, or confused with some personality or behavioral disorder.|4
Concluye que la evaluación cognitiva de la creatividad supone un gran reto y una imperiosa necesidad de la educación del siglo XXI.|He concludes that the cognitive evaluation of creativity represents a great challenge and an urgent necessity for the education of the 21st century.|4
La ponencia de la profesora de Geografía e Historia del IES Eduardo Janeiro, de Málaga, Rosa Liarte, se ha centrado sobre el uso de herramientas digitales para fomentar la creatividad.|The presentation by the Geography and History teacher from IES Eduardo Janeiro, Málaga, Rosa Liarte, has focused on the use of digital tools to promote creativity.|4
Según Fernando Cerdán, se trata de una comunicadora innovadora en su IES por el uso de móviles y las TIC en sus clases.|According to Fernando Cerdán, she is "an innovative communicator in her school due to the use of mobile devices and ICT in her classes."|4
Para Rosa Liarte, en el siglo XXI es imprescindible ver la tecnología como un medio para el aprendizaje.|For Rosa Liarte, "in the 21st century, it is essential to see technology as a means for learning."|4
Rosa ha reflexionado sobre el uso de la tecnología en el Aula, y ha mostrado cómo a través del aula invertida, conocido como Flipped Classroom, ha podido desarrollar proyectos ABP con el alumnado utilizando diferentes aplicaciones educativas.|Rosa has reflected on the use of technology in the classroom, and has shown how through the flipped classroom, known as Flipped Classroom, she has been able to develop PBL projects with students using different educational applications.|4
Ha mostrado ejemplos de proyectos en el Aula, tanto en presencial, como totalmente online.|She has shown examples of projects in the classroom, both in-person and completely online.|4
Asimismo, la catedrática Mari Paz Prendes, ha señalado que la creatividad es una capacidad fundamental para el desarrollo personal, social y profesional.|Likewise, Professor Mari Paz Prendes, has pointed out that creativity is a fundamental capacity for personal, social, and professional development.|4
Hay que educar para la creatividad desde las escuelas y entender que la creatividad está muy asociada con la capacidad de innovación o la solución de problemas encontrando respuestas divergentes y originales.|We must educate for creativity in schools and understand that creativity is closely related to the capacity for innovation or problem-solving by finding divergent and original answers.|4
Las personas creativas están llamadas a tener un papel muy importante en la sociedad y en el mundo laboral del siglo XXI.|Creative individuals are called to have a very important role in society and in the labor world of the 21st century.|4
Por su parte, María Rodríguez ha realizado una exposición de actividades de creatividad realizadas en el Aula por los alumnos y profesores del CEA Infante, utilizando los cursos del proyecto CREATIT y una selección de técnicas colaborativas.|On her part, María Rodríguez has presented an exhibition of creativity activities carried out in the classroom by students and teachers of CEA Infante, using the courses of the CREATIT project and a selection of collaborative techniques.|4
Más de 100 personas docentes de todas las etapas educativas han asistido a la jornada.|More than 100 teaching staff from all educational stages have attended the event.|4
CREATIT es un proyecto financiado por el programa Erasmus+ de la Unión Europea que tiene como objetivo fortalecer las prácticas pedagógicas de los educadores y promover la creatividad haciendo uso de las TIC (Tecnologías de la Información y la Comunicación) así como la puesta en marcha de estrategias colaborativas en el ámbito educativo.|CREATIT is a project funded by the Erasmus+ program of the European Union that aims to strengthen educators' pedagogical practices and promote creativity through the use of ICT (Information and Communication Technologies) as well as the implementation of collaborative strategies in the educational field.|4
