sentence | translation | sdg
La clave será la educación y las universidades tendrán que hacer un gran esfuerzo para la formación continúa de trabajadores para los nuevos empleos que están surgiendo. | The key will be education and universities will have to make a great effort for the continuous training of workers for the new jobs that are emerging. | 4
¿Qué impacto va a tener la Inteligencia Artificial (IA) en la productividad? | What impact will Artificial Intelligence (AI) have on productivity? | 9
La IA supone una revolución y para los economistas es un reto calcular el valor que aporta porque muchos de sus servicios son gratuitos y no cuentan para nuestro sistema de contabilidad nacional de los años 50. | AI represents a revolution and for economists it is a challenge to calculate the value it brings because many of its services are free and do not count for our national accounting system from the 50s. | 9
Pero ya estamos viendo que aumenta la productividad y el empleo en los países y las empresas que están aplicando inteligencia artificial. | But we are already seeing that it increases productivity and employment in the countries and companies that are implementing artificial intelligence. | 9
¿Qué empleos están en peligro? | What jobs are in danger? | 8
Va a afectar especialmente al personal de baja cualificación y de países emergentes, por lo que necesitamos diseñar políticas públicas para reducir los costes de esta transición tecnológica y hacer más eficaces las ayudas a desempleados. | It will especially affect low-skilled personnel and emerging countries, so we need to design public policies to reduce the costs of this technological transition and make aid to the unemployed more effective. | 8
La clave será la educación y las universidades tendrán que hacer un gran esfuerzo para la formación continúa de trabajadores para los nuevos empleos que están surgiendo. | The key will be education and universities will have to make a great effort for the continuous training of workers for the new jobs that are emerging. | 4
¿Esta revolución tecnológica no amenaza también empleos cualificados? | Doesn't this technological revolution also threaten qualified jobs? | 8
Habrá cambios generalizados, pero las personas cualificadas se van a poder adaptar mejor. | There will be widespread changes, but qualified individuals will be able to adapt better. | 8
En todo caso, quien no entre en la IA tendrá peores empleos y salarios. | In any case, those who do not enter AI will have worse jobs and salaries. | 8
Le irá peor. | They will be worse off. | 8
¿Afectará también a economistas y expertos en Empresa? ¿Las previsiones económicas hechas por inteligencia artificial serán fiables? | Will economists and business experts also be affected? Will economic forecasts made by artificial intelligence be reliable? | 9
La IA hará procesos automáticos, pero lo que tiene valor no son los datos que tiene todo el mundo, sino la interpretación cualitativa de las previsiones. | AI will make automatic processes, but what is valuable is not the data that everyone has, but the qualitative interpretation of the forecasts. | 9
Los economistas tendremos que ser estrategas y dejar las horas de cálculo a la máquina. | Economists will have to be strategists and leave the hours of calculation to the machine. | 9
¿La IA reproducirá los sesgos de sus creadores? | Will AI reproduce the biases of its creators? | 10
Los motores de la IA no tienen sesgos, pero los datos que utilicen sí. | AI engines do not have biases, but the data they use does. | 10
Yo estoy desarrollando mi propio chatbot para responder a los visitantes de mi blog y lo estoy entrenando para que consulte la información que yo considero de valor, no cualquier dato. | I am developing my own chatbot to answer visitors to my blog and training it to consult the information that I consider valuable, not just any data. | 9
¿Cuánto hay que saber de tecnología para usar la IA? | How much do you need to know about technology to use AI? | 4
Hay que entender el lenguaje que hablan las máquinas para saber qué preguntas hacerles y sacarles el máximo provecho. | You have to understand the language machines speak to know what questions to ask them and get the most out of them. | 4
Pero es como para conducir un fórmula 1, no es necesario ser ingeniero. | But it's like driving a Formula 1, you don't have to be an engineer. | 4
José Carlos Díez ya dio una conferencia en la Facultad de Ciencias de la Empresa en 2018, en la que destacó que Cartagena debe diversificar más su economía y basarla en las nuevas tecnologías, que son esenciales para crecer. Para ello, tiene que apoyarse en la UPCT. | José Carlos Díez already gave a conference at the Faculty of Business Sciences in 2018, where he highlighted that "Cartagena must diversify its economy more and base it on new technologies, which are essential for growth. For this, it has to rely on the UPCT". | 9
