sentence | translation | sdg
Cartagena, 26 de marzo de 2018. Joaquín Segado Martínez ha tomado posesión como nuevo presidente del Puerto de Cartagena en un acto celebrado este lunes, 26 de marzo, en la sede de la Autoridad Portuaria de Cartagena. | Cartagena, March 26, 2018 - Joaquín Segado Martínez has taken office as the new president of the Port of Cartagena in a ceremony held this Monday, March 26, at the headquarters of the Port Authority of Cartagena. | 
Presidido por el Jefe del Ejecutivo Regional, Fernando López Miras,  en el acto ha estado arropado por el delegado del Gobierno, Francisco Bernabé, el consejero de Presidencia y Fomento, Pedro Rivera, la consejera de Transparencia, Noelia Arroyo, el presidente del CROEM, altos mandos militares de Cartagena y directivos de empresas como Juan Antonio Carrillo de Albornoz de la refinería de Repsol en Cartagena. | The event was presided over by the Chief Executive of the Region, Fernando López Miras, and attended by the Government Delegate, Francisco Bernabé, the Minister of Presidency and Promotion, Pedro Rivera, the Transparency Counselor, Noelia Arroyo, the president of CROEM, senior military officials from Cartagena, and executives of companies such as Juan Antonio Carrillo de Albornoz from the Repsol refinery in Cartagena. | 
Es la primera vez que un cartagenero ocupa el cargo como presidente del organismo, y además de familiares y amigos ha estado acompañado por una gran representación de comerciantes y empresas cartageneras. | It is the first time that a native of Cartagena holds the position as president of the organization, and in addition to family and friends, he has been accompanied by a large representation of merchants and companies from Cartagena. | 1
También su predecesor, Antonio Sevilla, al que tanto Joaquín Segado como Fernando López Mirás, han agradecido la labor realizada a lo largo de los últimos años en el Puerto, reconociendo así el trabajo del anterior presidente y del equipo de dirección. | Also, his predecessor, Antonio Sevilla, to whom both Joaquín Segado and Fernando López Mirás have thanked for the work done over the past years at the Port, recognizing the efforts of the former president and the management team. | 
Segado ha reconocido que se encuentra ante una gran empresa pública que genera muchas oportunidades de crear empleo y riqueza. | Segado has acknowledged that he is "facing a large public company that generates many opportunities to create jobs and wealth". | 8
Es en el aumento de esas oportunidades donde el nuevo presidente marca la gran parte de sus retos estratégicos a cargo de la institución. | It is in increasing those opportunities where the new president sets most of his strategic challenges in charge of the institution. | 8
Tenemos que seguir invirtiendo para que cada metro de raíl, cada tubería o cada metro cúbico de hormigón se convierta en una posibilidad para crear empleo y riqueza en la Región, confirmando sus intenciones de que el puerto sea la proyección más grande Cartagena hacia el resto del mundo. | "We have to continue investing so that every meter of rail, every pipeline, or every cubic meter of concrete becomes a possibility to create jobs and wealth in the Region," confirming his intentions for the port to be "the largest projection of Cartagena to the rest of the world." | 8
Las líneas de trabajo propuestas por Segado para la institución se centran en continuar con el trabajo desarrollado y trabajar especialmente en sostenibilidad e innovación. | The lines of work proposed by Segado for the institution focus on continuing the work done and working especially on sustainability and innovation. | 9
La intención es que el Puerto no sea solo el más rentable de España sino también el más competitivo, moderno y con mejor aplicación de la inteligencia en su gestión. | The intention is for the Port to be not only the most profitable in Spain but also "the most competitive, modern, and with the best application of intelligence in its management." | 9
Tenemos que ser referencia en España y, ¿por qué no? también en Europa, han sido sus primeras declaraciones tras haber tomado posesión del cargo. | "We have to be a reference in Spain and, why not? also in Europe," were his first statements after taking office. | 9
A sabiendas de la importancia que el desarrollo del Puerto tiene en la Región, lo establece como aliado clave para seguir liderando la creación de empleo, el crecimiento económico y la creación de nuevas oportunidades, sobre todo para los que menos tienen. | Aware of the importance that the development of the Port has in the Region, he establishes it as a "key ally to continue leading the creation of employment, economic growth, and the creation of new opportunities, especially for those who have less." | 8
De cara a futuros proyectos, Joaquín Segado ha recordado que hay que trabajar mucho por medio de estudios, propuestas, etc. para ganar competitividad, eficacia y, en definitiva, atraer nuevas empresas y trabajos a la Región y, además continuar con el trabajo en proyectos tan importantes como la variante de Camarillas o los nuevos accesos ferroviarios a la Dársena de Escombreras. | Looking ahead to future projects, Joaquín Segado has recalled that it is necessary to work a lot through studies, proposals, etc., to gain competitiveness, efficiency, and ultimately attract new companies and jobs to the Region, and also continue working on important projects such as the Camarillas variant or the new railway access to the Escombreras Dock. | 8, 9
