sentence|translation|sdg
Nuevas tecnologías aplicadas a la Prevención de Riesgos Laborales.|New technologies applied to Occupational Risk Prevention.|3
Es lo que realizan investigadores de la Universidad Politécnica de Cartagena, que ensayan con un exoesqueleto para analizar posturas y esfuerzos en trabajadores de hostelería y personal sanitario.|This is what researchers from the Polytechnic University of Cartagena do, who experiment with an exoskeleton to analyze postures and efforts in hospitality workers and healthcare personnel.|9
Los investigadores, además de utilizar un sistema de captura de movimiento (Mocap) y equipos de electromiografía de superficie EMG´s, han incorporado un exoesqueleto para comparar las posturas y esfuerzos realizados durante la jornada laboral cuando se usa y cuando no se usa este dispositivo, señala Lola Ojados, directora de la investigación.|The researchers, in addition to using a motion capture system (Mocap) and surface electromyography equipment EMG's, have incorporated an exoskeleton to compare the postures and efforts made during the workday when this device is used or not used, pointed out Lola Ojados, director of the research.|3
La inclusión del exoesqueleto en las pruebas permitirá realizar evaluaciones y comparaciones adicionales en cuanto a las posturas adoptadas y los esfuerzos ejercidos por los empleados en sus tareas con y sin su ayuda, añade la investigadora.|The inclusion of the exoskeleton in the tests will allow additional evaluations and comparisons regarding the postures adopted and the efforts made by employees in their tasks with and without its assistance, added the researcher.|8
A través del sistema de captura de movimiento (Mocap), los investigadores registran y analizan los movimientos corporales durante la actividad laboral.|Through the motion capture system (Mocap), the researchers record and analyze body movements during work activities.|3
De esta forma obtienen información precisa sobre las posturas o la amplitud de movimiento, entre otros aspectos.|In this way, they obtain precise information about postures or range of motion, among other aspects.|3
Con los equipos de electromiografía miden los esfuerzos musculares que realizan los trabajadores, registran la actividad eléctrica de los músculos y obtienen datos objetivos sobre la carga física a la que se ven sometidos durante sus labores diarias.|With the electromyography equipment, they measure the muscle efforts made by workers, record the electrical activity of the muscles, and obtain objective data on the physical burden they undergo during their daily tasks.|3
Este dispositivo, diseñado para asistir y mejorar la biomecánica del usuario, facilita información valiosa para la investigación, Automatización para la evaluación ergonómica integrando las tecnologías de realidad virtual, captura de movimiento, electromiografía de superficie y medidas de parámetros biológicos.|This device, designed to assist and improve the user's biomechanics, provides valuable information for research, "Automation for ergonomic evaluation integrating virtual reality technologies, motion capture, surface electromyography, and biological parameter measurements".|3
Esta investigación la realiza en Laboratorio de Investigación, Desarrollo e innovación de Tecnologías Biomédicas (LIDiTeB), en el que colaboran la UPCT y el Servicio Murciano de Salud.|This research is carried out in the Laboratory of Research, Development, and Innovation in Biomedical Technologies (LIDiTeB), where the UPCT and the Murciano Health Service collaborate.|9
Parte de los ensayos para el análisis de posturas y esfuerzos los han realizado con técnicos de cuidados auxiliares de enfermería y con el supervisor de la Unidad 53 de Medicina Interna del Hospital Santa Lucía, Sergio Sánchez.|Part of the tests for the analysis of postures and efforts have been carried out with nursing care technicians and with the supervisor of Internal Medicine Unit 53 of the Santa Lucía Hospital, Sergio Sánchez.|3
