sentence | translation | sdg
Esta mañana se ha reunido en sesión ordinaria el Consejo de Administración de la Autoridad Portuaria de Cartagena, a la que ha asistido el consejero de Fomento e Infraestructuras de la Región de Murcia, Pedro Rivera. | This morning the Board of Directors of the Port Authority of Cartagena has met in a regular session, attended by the Minister of Development and Infrastructure of the Region of Murcia, Pedro Rivera. | 9
El presidente de la APC ha dado cuenta del volumen de tráfico que durante el pasado año movió el Puerto de Cartagena, que continúa batiendo récords en cuanto a tráfico de mercancía general y en contenedores. | The president of the APC has reported on the volume of traffic that the Port of Cartagena moved during the past year, which continues to break records in terms of general cargo and container traffic. | 9
En concreto, el Puerto de Cartagena movilizó un tráfico de 96.127 TEUs en 2016, lo que supone un incremento de 4,72% con respecto al año anterior. | Specifically, the Port of Cartagena mobilized a traffic of 96,127 TEUs in 2016, which represents an increase of 4.72% compared to the previous year. | 9
Se marca así una tendencia creciente que comenzó en 2015, año en el que creció un 3,4% en transporte de contenedores. | This marks a growing trend that began in 2015, a year in which container transport grew by 3.4%. | 9
Al igual que ocurre con la mercancía general que creció el 8,69% alcanzando 1,39 millones de toneladas. | Similar to what happens with general cargo which grew by 8.69% reaching 1.39 million tons. | 9
En cuanto a cruceros, Cartagena se sitúa ya en el grupo de cabeza de los diez principales puertos de cruceros de España, ocupando el octavo lugar. | Regarding cruises, Cartagena is already among the top ten cruise ports in Spain, ranking eighth. | 9
En 2016 se han producido 121 escalas de cruceros, lo que supone un aumento del 12,04%, y de 1.988 buques, un 1,69% más. | In 2016, there were 121 cruise ship calls, representing a 12.04% increase, and 1,988 vessels, 1.69% more. | 9
De este modo, al Puerto de Cartagena han llegado 187.193 pasajeros, un 24,54% más que en 2015. | Thus, the Port of Cartagena received 187,193 passengers, 24.54% more than in 2015. | 9
Este importante incremento se debe a que Cartagena se convirtió por primera vez en puerto de embarque, hecho que se repetirá este año. | This significant increase is due to Cartagena becoming an embarkation port for the first time, which will be repeated this year. | 9
Además, el Puerto de Cartagena ha transportado 31,72 toneladas de mercancías en términos absolutos, lo que ha supuesto un leve descenso del 2,27% en términos relativos y en comparación con 2015, ya previsto en el Plan de Empresa 2016, donde se estimaba un cierre en 3181 millones de toneladas (con una desviación inferior al 03%). | In addition, the Port of Cartagena transported 31.72 tons of goods in absolute terms, which represented a slight decrease of 2.27% in relative terms compared to 2015, as already anticipated in the 2016 Business Plan, which estimated a closure of 31.81 million tons (with a deviation of less than 0.3%). | 9, 12
Este es el tercer mejor dato en cuanto a volumen de tráfico en la historia del Puerto, sólo superado en el año 2015 y 2014. | This is the third best data in terms of traffic volume in the history of the Port, only surpassed in 2015 and 2014. | 9
El descenso se ha debido, básicamente al menor volumen en gráneles líquidos siendo 25 millones de toneladas las que se han movido por el puerto, un 2,41% menos que el ejercicio anterior, pero Cartagena es el segundo puerto en cuanto al tráfico de gráneles líquidos sólo por detrás de Algeciras. | The decrease is mainly due to the lower volume in liquid bulk, with 25 million tons being moved through the port, 2.41% less than the previous year, but Cartagena is the second port in terms of liquid bulk traffic only behind Algeciras. | 9
Las principales causas del descenso en gráneles líquidos son la parada programada de la refinería de Repsol así como el descenso del tráfico del gas natural por el puerto de Cartagena. | The main causes of the decrease in liquid bulk are the scheduled shutdown of the Repsol refinery and the decrease in natural gas traffic through the Port of Cartagena. | 9
Este descenso en el GNL se debe al aumento de la entrada de gas por el gasoducto MEDGAZ y una regulación de los peajes que no han favorecido el uso de las instalaciones de Cartagena como terminal logística de GNL. | This decline in LNG is due to increased gas entry through the MEDGAZ gas pipeline and toll regulations that have not favored the use of Cartagena's facilities as an LNG logistics terminal. | 9
Por su parte, el tráfico de graneles sólidos se ha situado en la 5,32 millones de toneladas, con una bajada del 4,14% respecto a 2015, debido al menor tráfico de cereales y de mineral de hierro; este último tuvo un carácter puntual en 2015 y prácticamente desapareció en 2016. | Meanwhile, solid bulk traffic stood at 5.32 million tons, a decrease of 4.14% compared to 2015, due to lower traffic of cereals and iron ore; the latter was a one-time occurrence in 2015 and practically disappeared in 2016. | 9
