sentence|translation|sdg
La Universidad Politécnica de Cartagena (UPCT) continúa con su labor de colaboración con otros centros de investigación de referencia|The Polytechnic University of Cartagena (UPCT) continues its collaboration work with other reference research centers|9
además de “exportar” talento al resto de universidades internacionales|as well as "exporting" talent to other international universities|4
Dentro de este objetivo se enmarca la alianza con el British Geological Survey (Nottingham), entidad homóloga al Instituto Geominero de España (IGME), donde se acaba de incorporar en plantilla un investigador y Doctor por la UPCT, Marco Vásconez|Within this goal, the alliance with the British Geological Survey (Nottingham), an entity analogous to the Geological Survey of Spain (IGME), where a researcher and Ph.D. from UPCT, Marco Vásconez, has just joined the staff, is framed|4
y donde también desarrolla su trabajo con una beca de investigación Séneca la estudiante de Doctorado, Ximena Capa Camacho|and where the doctoral student, Ximena Capa Camacho, is also developing her work with a Séneca research scholarship|4
Marco Vásconez, que fue doctorando del profesor Marcos Martínez Segura, se ha unido al British Geological Survey BGS como geocientífico, su trabajo con el equipo de investigación del centro se enfoca en la técnica geofísica de polarización espectral inducida|Marco Vásconez, who was a Ph.D. student of Professor Marcos Martínez Segura, has joined the British Geological Survey BGS as a geoscientist, his work with the center's research team focuses on the induced spectral polarization geophysical technique|9
En estos momentos trabajan en un proyecto para estudiar diversos tipos de muestras y avanzar en la comprensión del comportamiento eléctrico de las mismas|They are currently working on a project to study different types of samples and advance in understanding their electrical behavior|9
Por su parte, Ximena Capa desarrolla su estancia como investigadora predoctoral de la Fundación Séneca en el Programa doctoral de Tecnología y Modelización en Ingeniería Civil, Minera y Ambiental, bajo la supervisión del Profesor Jonathan Chambers del grupo de trabajo `Shallow Geohazards and Earth Observation´|On the other hand, Ximena Capa is developing her stay as a predoctoral researcher at the Séneca Foundation in the doctoral program of Technology and Modeling in Civil, Mining, and Environmental Engineering, under the supervision of Professor Jonathan Chambers from the workgroup 'Shallow Geohazards and Earth Observation'|4
El propósito central ha sido la aplicación de la nueva instrumentación de tomografía de resistividad eléctrica (ERT), conocida como Sistema Proactivo de Monitorización y Evaluación de Infraestructuras (PRIME), desarrollada por el BGS|The main purpose has been the application of the new electrical resistivity tomography (ERT) instrumentation, known as the Proactive Monitoring and Evaluation System of Infrastructures (PRIME), developed by the BGS|9
Además, se ha focalizado en el procesamiento de datos ERT mediante el software gratuito ResIpy, y la adquisición de experiencia en procedimientos y equipos de pruebas petrofísicas de laboratorio|In addition, it has focused on processing ERT data using the free software ResIpy, and acquiring experience in petrophysical testing procedures and equipment in the laboratory|9
La investigación ha implicado la utilización de muestras de la formación London Clay, con el fin de establecer correlaciones entre resistividad, contenido de humedad, salinidad y presión de poros|The research has involved the use of samples from the London Clay formation, in order to establish correlations between resistivity, moisture content, salinity, and pore pressure|15
Los resultados obtenidos no sólo enriquecerán la investigación actual, centrada en la posible afección del purín desde balsas de almacenamiento y su valorización agronómica al subsuelo, sino que también se espera que contribuyan significativamente a las metodologías de cuantificación y diagnóstico para la prevención de la contaminación en el entorno del Mar Menor|The results obtained will not only enrich the current research, focused on the possible impact of slurry from storage ponds and its agronomic valorization to the subsoil, but are also expected to significantly contribute to quantification and diagnostic methodologies for pollution prevention in the Mar Menor environment|15
La colaboración entre las dos instituciones se ha estrechado con la visita del profesor y secretario académico de la Escuela Técnica Superior de Ingeniería de Caminos y Minas ETSICM, Pedro Martínez Pagán|The collaboration between the two institutions has been strengthened with the visit of the professor and academic secretary of the School of Civil Engineering and Mining Engineering ETSICM, Pedro Martínez Pagán|4
