sentence | translation | sdg
La tercera planta del CIM expone los trabajos distinguidos con el primer, segundo y tercer premio del concurso de proyectos finales de máster en Arquitectura para reutilizar el espacio del antiguo circuito automovilístico de Fuente Álamo. | The third floor of the CIM exhibits the works distinguished with the first, second, and third prizes of the final master's projects competition in Architecture to reuse the space of the old car racing circuit of Fuente Álamo. | 9
La exposición está hecha con estructuras modulables de madera reconstruida que permiten una total personalización en cada montaje, según las necesidades del espacio. | The exhibition is made with modifiable structures of reconstructed wood that allow total customization in each setup, according to the needs of the space. | 9
La han diseñado los estudiantes del grado en Fundamentos de Arquitectura Luis Ortega Escalona, Juan Carlos Pérez Sánchez, Esther Rodríguez Rojo y Eusebio Ros Cánovas, alumnos de la asignatura Proyectos VIII y tutorizados por el profesor Jaume Blancafort. | It has been designed by the students of the Architecture Fundamentals degree Luis Ortega Escalona, Juan Carlos Pérez Sánchez, Esther Rodríguez Rojo, and Eusebio Ros Cánovas, students of the Projects VIII subject and supervised by the professor Jaume Blancafort. | 4
Eligieron este diseño por su capacidad de reutilización, la variedad que ofrece y por su funcionalidad para exposiciones itinerantes. | They chose this design for its reusability, the variety it offers, and for its functionality for itinerant exhibitions. | 9
Esos módulos, cortados con una fresadora, ofrecen la posibilidad de montar diferentes estructuras con longitudes, tamaños y alturas distintas. | Those modules, cut with a milling machine, offer the possibility of assembling different structures with different lengths, sizes, and heights. | 9
Los llamativos textos y grafismos están tallados en la madera con el uso de un láser. | The striking texts and graphics are carved into the wood using a laser. | 9
Los proyectos ganadores Game Over, el proyecto ganador, muestra una visión personal de su creador, Víctor Abellán Rubio. | The winning projects Game Over, the winning project, shows a personal vision of its creator, Víctor Abellán Rubio. | 9
Ofrece una propuesta un tanto diferente ya que se apoya en el antiguo edificio de boxes para crear un espacio destinado a los videojuegos. | It offers a somewhat different proposal as it is based on the old box building to create a space dedicated to video games. | 9
Sala retro, zonas de juegos cooperativos y competitivos y unas pasarelas metálicas que conectan los diferentes espacios son los elementos que caracterizan la primera planta de este edificio. | Retro room, cooperative and competitive game areas, and metal walkways that connect the different spaces are the elements that characterize the first floor of this building. | 9
La planta baja se destinaría a la celebración de convenciones, eventos y torneos. | The ground floor would be destined for the organization of conventions, events, and tournaments. | 9
Eva Delgado Martínez, ganadora del segundo premio, propone un espacio al que llama Clepsidra y que se compone de unas estructuras especialmente pensadas para recoger el agua de lluvia y hacerla circular hacia unas piscinas. | Eva Delgado Martínez, winner of the second prize, proposes a space that she calls Clepsidra and that consists of structures specially designed to collect rainwater and circulate it towards pools. | 6
En este lugar los protagonistas son las personas, junto al agua y la vegetación. | In this place, the protagonists are the people, along with the water and vegetation. | 6
Las zonas de baño contarían con un sistema de filtrado natural con doce tipos de plantas y el proyecto propone usar el agua de rebose para el riego de la vegetación del entorno. | The bathing areas would have a natural filtering system with twelve types of plants, and the project proposes using overflow water for watering the surrounding vegetation. | 6
Bajo la Higuera es la propuesta de Francisco Javier Mármol Molina, reconocida con el tercer premio, que se centra en conectar a los vecinos de Fuente Álamo y la Hacienda. | Under the Fig Tree is the proposal by Francisco Javier Mármol Molina, recognized with the third prize, which focuses on connecting the residents of Fuente Álamo and the Hacienda. | 9
Propone una red de caminos con zonas de sombra para cohesionar este espacio usando tres elementos: sendas para conectar los diferentes puntos del territorio, umbrales o pérgolas para aportar esa sombra tan necesaria y los módulos, que conformarán la plaza y centro. | It proposes a network of paths with shaded areas to unify this space using three elements: paths to connect the different points of the territory, thresholds or pergolas to provide that necessary shade, and modules that will shape the square and center. | 9
"La falta de condicionantes en el espacio de actuación dio lugar a una reflexión individual de cada estudiante que les llevó a proponer respuestas muy diferentes entre sí pero con algo común entre todas: cada una naced e la sensibilidad y emoción de quién la proyecta", explica la coordinadora del máster en Arquitectura, María José Muñoz. | "The lack of constraints in the performance space led to an individual reflection by each student that led them to propose very different answers from each other, but with a commonality among all: each one born from the sensitivity and emotion of who projects it," explains the coordinator of the master's in Architecture, María José Muñoz. | 4
