sentence | translation | sdg
Maneras distintas de enseñar. | Different ways of teaching. | 4
Aprender aplicando conocimientos a proyectos reales y asumiendo responsabilidades. | Learning by applying knowledge to real projects and assuming responsibilities. | 4
Utilizando tecnologías novedosas y combinando lo mejor de los formatos educativos clásicos y modernos. | Using innovative technologies and combining the best of classical and modern educational formats. | 4
La Universidad Politécnica de Cartagena muestra desde este miércoles y hasta el viernes sus ejemplos de originalidad y vanguardismo docente en el XXX Congreso Universitario de Innovación Educativa en las Enseñanzas Técnicas (CUIEET30). | The Polytechnic University of Cartagena showcases from this Wednesday until Friday its examples of originality and cutting-edge teaching at the XXX University Congress of Educational Innovation in Technical Education. | 4
Este encuentro científico está organizado por la Escuela de Ingeniería Industrial de la UPCT y la Conferencia de Directores de Escuelas de Ingeniería del Ámbito Industrial (CDEIAI). | This scientific meeting is organized by the School of Industrial Engineering of the UPCT and the Conference of Directors of Industrial Engineering Schools (CDEIAI). | 4
Asisten más de 80 investigadores de todo el país. | More than 80 researchers from across the country are attending. | 4
El congreso, inaugurado este miércoles con la celebración de la fase final de la Olimpiada Nacional de Ingenierías Industriales, incluye talleres y exhibiciones de los equipos de competición y las asociaciones de estudiantes que realizan proyectos de Ingeniería. | The congress, inaugurated this Wednesday with the celebration of the final phase of the National Olympiad of Industrial Engineering, includes workshops and exhibitions of competition teams and student associations working on Engineering projects. | 4
La Escuela Técnica Superior de Ingeniería Industrial (ETSII) de la UPCT cuenta con estudiantes que fabrican monoplazas, motos de competición y vehículos de ultraeficiencia energética, así como otros que se especializan en desarrollos electrónicos, robótica, fabricación aditiva, drones y diseño de prototipos. | The Higher Technical School of Industrial Engineering (ETSII) at the UPCT has students who manufacture single-seaters, competition motorcycles, and ultra-energy-efficient vehicles, as well as others specializing in electronic developments, robotics, additive manufacturing, drones, and prototype design. | 4
La ETSII, cuyos profesores integran el comité organizador del congreso, compartirá también su experiencia celebrando actividades de fomento de las vocaciones técnicas, como las competiciones para preuniversitarios Greenpower y First Lego League, así como los retos para estudiantes Carduino y Termoingenio. | The ETSII, whose professors are part of the organizing committee of the congress, will also share its experience by holding activities to promote technical vocations, such as the Greenpower and First Lego League competitions for pre-university students, as well as challenges for students Carduino and Termoingenio. | 4
Software académico | Academic software | 4
Entre los ponentes del congreso está el catedrático de la UPCT Joaquín Zueco, quien ha desarrollado el software de diseño y análisis de sistemas de aire acondicionado ThermoPsychro, con el que se pueden realizar estudios termodinámicos completos y es también una herramienta de docencia práctica. | Among the speakers at the congress is the professor at the UPCT Joaquín Zueco, who has developed the software for the design and analysis of air conditioning systems ThermoPsychro, which allows for complete thermodynamic studies and is also a practical teaching tool. | 9
En el congreso también participa el profesor de la UPCT Juan Medina, quien fue pionero en la creación de vídeos educativos, comenzando en diciembre de 2005. | Also participating in the congress is the professor at the UPCT Juan Medina, who was a pioneer in creating educational videos, starting in December 2005. | 4
Desde julio de 2006, poco después del lanzamiento de la hoy popular plataforma, sube regularmente a YouTube vídeos educativos. | Since July 2006, shortly after the launch of the now popular platform, he regularly uploads educational videos to YouTube. | 4
Medina innovó también este curso publicando un libro que combina el papel con vídeos y un chat con el docente para aprender álgebra. | Medina also innovated this course by publishing a book that combines paper with videos and a chat with the teacher to learn algebra. | 4
Integrando así las ventajas del soporte físico con las aplicaciones novedosas que permiten las nuevas tecnologías. | Thus integrating the advantages of physical support with innovative applications that new technologies allow. | 9
