sentence|translation|sdg
«Con vistas al Arsenal y al Puerto de Cartagena, fundamental en la Historia de España.|Looking at the Arsenal and the Port of Cartagena, fundamental in the History of Spain.|8
No hay lugar más idóneo», señala sobre la sala Isaac Peral del campus CIM, antiguo Cuartel de Instrucción de Marinería, el general en la reserva Manfredo Monforte Moreno, secretario de la Academia de las Ciencias y las Artes Militares (ACAMI).|There is no more suitable place», indicates about the Isaac Peral hall in the CIM campus, former Naval Instruction Barracks, the retired general Manfredo Monforte Moreno, secretary of the Academy of Military Sciences and Arts (ACAMI).|16
y coordinador, junto con la profesora de la Escuela de Arquitectura y Edificación María Jesús Peñalver, del I Foro 'Patrimonio militar español con proyección mundial' que se celebra entre hoy y mañana en el salón de actos más icónico de la UPCT.|and coordinator, along with the professor of the School of Architecture and Building María Jesús Peñalver, of the I Forum 'Spanish military heritage with global projection' that takes place today and tomorrow in the most iconic auditorium of the UPCT.|9
Entre las ponencias que se están exponiendo destacan las que muestran buenos ejemplos de puesta en valor de instalaciones militares en desuso, como la batería Paloma Alta en Cádiz o el Hospital Isla del Rey de Mahón.|Among the presentations that are being exposed, those that show good examples of enhancing disused military facilities stand out, such as the Paloma Alta Battery in Cadiz or the Isla del Rey Hospital in Mahón.|9
"Mediante consorcios se consigue abrir al público estos emplazamientos, sin necesidad de ceder la propiedad, para que generen ingresos y su mantenimiento sea autosuficiente y no repercuta en el erario público", explica el general Monforte.|"Through consortia, these locations are opened to the public, without the need to transfer the ownership, so that they generate income and their maintenance is self-sufficient and does not impact the public treasury," explains General Monforte.|9
La ingeniería española en ultramar, el patrimonio aeronáutico del Mar Menor o la difusión que se puede hacer a través de las nuevas tecnologías son otros de los temas que se analizan.|Spanish engineering overseas, the aeronautical heritage of the Mar Menor, or the dissemination that can be done through new technologies are other topics being analyzed.|9
Este I Foro se celebra en Cartagena "por su patrimonio militar tan rico" y en uno de los edificios castrenses que se han recuperado para uso universitario, como el Hospital de Marina, el Cuartel de Antigones y, próximamente, el Pañol.|This I Forum is held in Cartagena "for its rich military heritage" and in one of the military buildings that have been recovered for university use, such as the Naval Hospital, the Antigones Barracks and, soon, the Pañol.|9
"Para los militares es un honor que las instalaciones que caen en desuso se conviertan en espacios universitarios", afirma el secretario de ACAMI.|"For the military, it is an honor that facilities that fall into disuse become university spaces," affirms the secretary of ACAMI.|4
El evento coincide con el Día Internacional del Patrimonio Mundial y se oferta como curso del Aula Permanente de Seguridad y Defensa de la Universidad Politécnica de Cartagena.|The event coincides with the International Day of World Heritage and is offered as a course of the Permanent Classroom of Security and Defense of the Polytechnic University of Cartagena.|4,17
Colaboran en este evento la Fundación para el Fomento de la Innovación Industrial F2I2; GAHN Gestión, Logística y Consultoría S.A. y Fundación Juanelo Iturriano.|The Foundation for the Promotion of Industrial Innovation F2I2; GAHN Management, Logistics and Consulting S.A.; and the Juanelo Iturriano Foundation collaborate in this event.|9
