sentence | translation | sdg
Desde el primer ingeniero civil español, Agustín de Betancourt (1758-1824) hasta otros ingenieros de Caminos, Canales y Puertos de relevancia internacional en la actualidad como Florentino Pérez, Luis Fernando del Rivero o Fernando Díaz Ripollés. | From the first Spanish civil engineer, Agustín de Betancourt (1758-1824), to other Civil Engineers, Canals and Ports of international relevance today such as Florentino Pérez, Luis Fernando del Rivero, or Fernando Díaz Ripollés. | 9
El profesor jubilado de la UPCT, Emilio Estrella, ha citado a más de 200 profesionales en su conferencia Ingenieros de Caminos Ilustres, pronunciada este viernes en la Escuela de Caminos y Minas con motivo de la festividad del patrón, Santo Domingo de la Calzada. | The retired professor from UPCT, Emilio Estrella, mentioned more than 200 professionals in his conference "Illustrious Civil Engineers," held this Friday at the School of Civil Engineering and Mining on the occasion of the patron saint celebration, Santo Domingo de la Calzada. | 4
Estrella se ha referido a la importancia de la labor del ingeniero de Caminos para el avance de la sociedad. | Estrella has referred to the importance of the work of the Civil Engineer for the advancement of society. | 9
Trabajan para mejorar la vida de las personas a través de proyectos que permiten construir infraestructuras básicas como carreteras, puentes, puertos, líneas del AVE, entre otras. | They work to improve people's lives through projects that allow the construction of basic infrastructure such as roads, bridges, ports, AVE lines, among others. | 11
En definitiva, proyectos vinculados a la movilidad, las infraestructuras y la sostenibilidad. | In short, projects linked to mobility, infrastructure, and sustainability. | 11
Un ejemplo cercano: la Mancomunidad de Canales del Taibilla, que abastece de agua potable a más de 3 millones de personas de Murcia, Alicante y Albacete. | A close example: the Consortium of Channels of Taibilla, which supplies drinking water to more than 3 million people in Murcia, Alicante, and Albacete. | 6
Las primeras iniciativas para traer agua a la Región se remontan al siglo XVI, pero no se consiguió hasta que 1925, año en que el ingeniero de Caminos José Eugenio Ribera redactó un anteproyecto cuya fuente de suministro era el río Taibilla. | The first initiatives to bring water to the Region date back to the 16th century, but it was not achieved until 1925, the year in which Civil Engineer José Eugenio Ribera drafted a preliminary project whose supply source was the Taibilla River. | 6
En esta institución han trabajado ingenieros ilustres nacidos en la Región como Emeterio Cuadrado, también pionero en la arqueología española, que fue jefe de proyectos conducentes a proporcionar agua potable a Cartagena y su comarca. | Illustrious engineers born in the Region have worked at this institution, such as Emeterio Cuadrado, also a pioneer in Spanish archaeology, who was the head of projects aimed at providing drinking water to Cartagena and its region. | 6
Durante su recorrido por más de dos siglos, Estrella ha mencionado a ingenieros de Caminos que han sido presidentes del Gobierno como Sagasta y Calvo Sotelo. | Throughout his journey of more than two centuries, Estrella has mentioned Civil Engineers who have been presidents of the Government such as Sagasta and Calvo Sotelo. | 16
También ha nombrado a otras personas con puestos relevantes, como Álvarez Cascos, y numerosos diputados del Congreso. | He has also named other people with relevant positions, such as Álvarez Cascos, and numerous Members of Congress. | 16
La Escuela de Caminos y Minas de la UPCT oferta los grados en Ingeniería Civil y en Recursos Minerales y Energía. | The School of Civil Engineering and Mining at UPCT offers degrees in Civil Engineering and Mineral and Energy Resources. | 4
