sentence | translation | sdg
Estudiantes del grado en Ingeniería Biomédica de la UPCT reciben formación esta semana en Riga sobre los últimos avances en la aplicación de la Ingeniería para la mejora de la salud. | Students from the Biomedical Engineering degree at UPCT are receiving training this week in Riga on the latest advances in the application of engineering for health improvement. | 3
Los alumnos de la Escuela Técnica Superior de Ingeniería Industrial están participando en la escuela de verano "Non linear life", organizada por la R?gas Tehnisk? universit?te (Riga Technical University). | Students from the Higher Technical School of Industrial Engineering are participating in the summer school "Non-linear life," organized by the Riga Technical University. | 4
En esta iniciativa se dan cita alumnos de los diferentes campus de la European University  of Technology (EUt+), el consorcio de universidades europeas del que forma parte la Universidad Politécnica de Cartagena. | This initiative brings together students from the different campuses of the European University of Technology (EUt+), the consortium of European universities of which the Universidad Politécnica de Cartagena is part. | 4
Durante este curso, los alumnos recibirán formación en: Sensores físicos asistidos con realidad aumentada (AR) para la validación de  productos médicos. | During this course, students will receive training in: Physical sensors assisted with augmented reality (AR) for the validation of medical products. | 3
Dispositivo portátil para la monitorización del estrés en niños con TDAH. | Portable device for monitoring stress in children with ADHD. | 3
SmartCast: tratamiento avanzado de fracturas con ferulas impresas en 3D y dispositivos para la mejora de la osteosintesis. | SmartCast: advanced treatment of fractures with 3D printed splints and devices for improving osteosynthesis. | 3
Optimización del método de medida de la temperatura de la piel en neonatos y otro apartado sobre Gemelos digitales y realidad aumentada para la planificación de cirugías cerebrales. | Optimization of the method of measuring skin temperature in newborns and another section on digital twins and augmented reality for the planning of brain surgeries. | 3
Además, los estudiantes de la ETSII han recibido consejos de expertos del comité rector de la IFMBE - International Federation for Medical and Biological Engineering, como Ratko Magjarevicy Shankar Krishnan, últimos dos presidentes de esta prestigiosa organización. | In addition, students from the ETSII have received advice from experts on the governing committee of the IFMBE - International Federation of Medical and Biological Engineering, such as Ratko Magjarevicy Shankar Krishnan, the last two presidents of this prestigious organization. | 3
Además, han participado en talleres de orientación con jóvenes titulados, coordinado por la Martha Zequera, y sobre el papel de las mujeres en la Ingeniería Biomédica, organizado por Virginia Laura Ballarin, pertenecientes ambas a la IFMBE. | Additionally, they have participated in guidance workshops with young graduates, coordinated by Martha Zequera, and on the role of women in Biomedical Engineering, organized by Virginia Laura Ballarin, both belonging to the IFMBE. | 5
Las estudiantes realizarán los trabajos experimentales que les han sido asignados en los laboratorios del Institute of Biomedical Engineering and Nanotechnologies de la RTU en Riga, dirigido por Yuri Dekhtyar, organizador del evento. | The students will carry out the experimental work assigned to them in the laboratories of the Institute of Biomedical Engineering and Nanotechnologies of the RTU in Riga, directed by Yuri Dekhtyar, the organizer of the event. | 9
La primera fase se ha realizado dentro del programa de actividades paralelas a la "19th Nordic-Baltic Conference on Biomedical Engineering and Medical Physics (NBC2023)" celebrada en Liepaja (Letonia) del 12 al 14 de junio. | The first phase was carried out within the program of parallel activities to the "19th Nordic-Baltic Conference on Biomedical Engineering and Medical Physics (NBC2023)" held in Liepaja (Latvia) from June 12 to 14. | 3
