sentence | translation | sdg
Digital Data Farm, spin off de la UPCT, ha sido elegida  por AgroBank Tech Digital INNovation para acelerar sus proyectos e impulsar la digitalización del sector agro. | Digital Data Farm, a spin-off of UPCT, has been chosen by AgroBank Tech Digital INNovation to accelerate its projects and drive the digitalization of the agricultural sector. | 9
Esta EBC (Empresa Basada en el Conocimiento) desarrolla proyectos relacionados con la tecnología algorítmica. | This EBC (Knowledge-Based Company) develops projects related to algorithmic technology. | 9
La spin-off trabaja para ofrecer soluciones inteligentes para la agricultura sostenible. | The spin-off works to provide intelligent solutions for sustainable agriculture. | 2
Ha desarrollado una herramienta, Iiriman Platform, que permite incrementar la viabilidad económica y medioambiental de las explotaciones agrícolas. | It has developed a tool, Iiriman Platform, which allows increasing the economic and environmental viability of agricultural farms. | 9
Esta plataforma incorpora uan modelización predictiva del consumo de agua y nutrientes del cultivo. | This platform includes predictive modeling of water and nutrient consumption in crops. | 6
Está funcionando con éxito en numerosos cultivos leñosos y hortícolas, tanto al aire libre como en invernadero. | It is successfully operating in numerous woody and horticultural crops, both outdoors and in greenhouses. | 2
Digital Data Farm ha sido elegida por el Ministerio y CaixaBank en el proceso de aceleración de 15 'startups' dedicadas a promover la digitalización en el sector agroalimentario, de las que 13 son de ámbito nacional y dos proceden de Perugia (Italia) y Rishpon (Israel). | Digital Data Farm has been selected by the Ministry and CaixaBank in the acceleration process of 15 startups dedicated to promoting digitization in the agri-food sector, of which 13 are national and two come from Perugia (Italy) and Rishpon (Israel). | 9
Este proceso de promoción se enmarca en el programa de innovación abierta, AgroBank Tech Digital Innovation, que desarrolla CaixaBank junto con la aceleradora de startups Innsomnia y con el apoyo del ministerio, para incorporar el talento tecnológico y la transformación digital. | This promotion process is part of the open innovation program, "AgroBank Tech Digital Innovation," developed by CaixaBank in collaboration with the startup accelerator Innsomnia and with the ministry's support to integrate technological talent and digital transformation. | 9
Para ello, entre las políticas del ministerio se incluye el apoyo a los emprendedores que aporten soluciones innovadoras para el desarrollo económico, social y ambiental de los territorios rurales y, al tiempo, mejoren la competitividad del sector agroalimentario. | For this purpose, the ministry's policies include supporting entrepreneurs who provide innovative solutions for the economic, social, and environmental development of rural areas while enhancing the competitiveness of the agri-food sector. | 9
Esta empresa está integrada los profesores de Agrónomos, Industriales y de Ciencias de la Empresa: Empresa, por Lola Gómez, Alejandro Pérez Pastor, Nieves Pavón, Juan Antonio López Riquelme y Manuel Ruiz. | This company is integrated with professors from the Fields of Agronomy, Industrial Engineering, and Business Sciences: business, by Lola Gómez, Alejandro Pérez Pastor, Nieves Pavón, Juan Antonio López Riquelme, and Manuel Ruiz. | 4
