sentence | translation | sdg
La Armada Española, la Delegación del Gobierno en Murcia, el Ayuntamiento de Cartagena, la Autoridad Portuaria y la Capitanía Marítima del puerto de Cartagena, han llevado a cabo hoy, un ejercicio conjunto de simulación de diferentes emergencias dentro del entorno portuario para verificar la eficacia de los planes de seguridad y comprobación de efectividad de los protocolos y procedimientos de actuación conjunta. | The Spanish Navy, the Government Delegation in Murcia, the City Council of Cartagena, the Port Authority, and the Maritime Captaincy of the port of Cartagena carried out today a joint simulation exercise of different emergencies within the port environment to verify the effectiveness of security plans and the effectiveness of joint action protocols and procedures. | 16
Entre otras cosas, en este escenario se ha simulado que un barco atracado en el muelle comercial de Santa Lucía sufre un incendio en su interior y posteriormente se produce un vertido de hidrocarburo al mar. | Among other things, in this scenario, it was simulated that a ship berthed at the commercial dock of Santa Lucía suffers a fire inside and later there is an oil spill into the sea. | 14
Ante esta situación, se ha activado el Plan Interior Marítimo (PIM) y el Plan de Emergencia Interior (PEI) del puerto de Cartagena. | In response to this situation, the Maritime Interior Plan (PIM) and the Inner Emergency Plan (PEI) of the port of Cartagena have been activated. | 11
El presidente de la Autoridad Portuaria de Cartagena, Joaquín Segado, ha indicado que estos ejercicios nos indican la capacidad de respuesta ante una situación de emergencia y nos ayudan a estar coordinados y preparados si se produce. | The president of the Port Authority of Cartagena, Joaquín Segado, has indicated that "these exercises show us the response capacity in an emergency situation and help us be coordinated and prepared if it occurs". | 9
Este adiestramiento, previsto en el programa del ejercicio anual de Seguridad Marítima MARSEC-18, ha estado coordinado y dirigido por la Autoridad Portuaria de Cartagena y el Capitán Marítimo de Cartagena. | This training, planned in the annual Maritime Security exercise program MARSEC-18, has been coordinated and led by the Port Authority of Cartagena and the Maritime Captain of Cartagena. | 9
Las unidades y organismos participantes han sido: Fuerza de Acción Marítima de la Armada, Delegación del Gobierno en Murcia, Ayuntamiento de Cartagena, Autoridad Portuaria, Capitanía Marítima, Salvamento Marítimo, Arsenal de Cartagena, Comandancia Naval de Cartagena, Emergencias 112 de la Región de Murcia, Empresa Navantia, Empresa SGS, patrullero de altura Infanta Cristina que aportará el equipo de auxilio exterior, y buque de transporte Martín Posadillo que simulará al buque incendiado. | The participating units and organizations have been: Maritime Action Force of the Navy, Government Delegation in Murcia, City Council of Cartagena, Port Authority, Maritime Captaincy, Maritime Rescue, Arsenal of Cartagena, Naval Command of Cartagena, 112 Emergency of the Region of Murcia, Navantia Company, SGS Company, offshore patrol vessel "Infanta Cristina" that will provide the external rescue team, and transport ship "Martín Posadillo" that will simulate the burning ship. | 9
Ejercicio MARSEC-18 | MARSEC-18 Exercise | 16
Esta actividad se enmarca en el segundo de los escenarios previstos en el ejercicio conjunto marítimo MARSEC-18 de un total de doce, que la Armada Española desarrolla junto a numerosos organismos de la Administración Pública, Administraciones Autonómicas y Locales para afrontar y mejorar la coordinación entre agencias en operaciones de seguridad marítima. | This activity is part of the second of the scenarios planned in the joint maritime exercise MARSEC-18 out of a total of twelve, which the Spanish Navy develops together with numerous agencies of the Public Administration, Autonomous and Local Governments to address and improve coordination between agencies in maritime security operations. | 16
El objetivo del ejercicio MARSEC 2018 es comprobar la capacidad de coordinación y colaboración de la Fuerza de Acción Marítima de la Armada con otros organismos para afrontar operaciones de seguridad marítima, así como mejorar la coordinación en la mar entre las unidades de la Armada y Organismos Gubernamentales y no Gubernamentales. | The objective of the MARSEC 2018 exercise is to verify the coordination and collaboration capacity of the Maritime Action Force of the Navy with other agencies to address maritime security operations, as well as to improve coordination at sea between Navy units and Government and Non-Governmental Organizations. | 16
Estas actividades abarcan desde las relacionadas con la seguridad del tráfico marítimo, seguridad en puertos, rescate de embarcaciones deportivas, tráfico de sustancias estupefacientes, inmigración irregular, control sanitario de personas, control de los espacios marítimos, apresamiento e inspección de pesqueros y protección conservación del patrimonio subacuático. | These activities range from those related to maritime traffic safety, port security, rescue of sports boats, drug trafficking, irregular immigration, health control of individuals, maritime space control, seizure and inspection of fishing vessels, and protection and preservation of underwater heritage. | 9
