sentence | translation | sdg  
La Zona de Actividades Logísticas (ZAL) de Cartagena arranca su andadura con el inicio de los trabajos para la elaboración el Estudio de Viabilidad técnica y económica de esta infraestructura logística. | The Logistics Activities Zone (ZAL) of Cartagena begins its journey with the start of work on the technical and economic feasibility study of this logistics infrastructure. | 9  
Así se ha trasladado hoy en la reunión de la Mesa de Trabajo de la ZAL de Cartagena, presidida por las consejerías de Fomento e Infraestructuras y de Desarrollo Económico, Turismo y Empleo, y en la que participan el Ayuntamiento de Cartagena, la Autoridad Portuaria de Cartagena y las entidades empresariales, industriales y de transportistas de la ciudad. | This was transferred today at the meeting of the Work Table of the ZAL of Cartagena, chaired by the Ministries of Development and Infrastructures and Economic Development, Tourism and Employment, and in which the Cartagena City Council, the Port Authority of Cartagena and the business, industrial and transport entities of the city participate. | 9  
En la reunión se expuso la planificación de los trabajos que desarrollará la empresa consultora encargada de la redacción del Estudio de Viabilidad de la ZAL y que consistirá en la ejecución de seis etapas para determinar las características, emplazamiento y análisis de viabilidad de la infraestructura logística. | The meeting exposed the planning of the work that the consulting company in charge of drafting the Feasibility Study of the ZAL will develop, consisting of the execution of six stages to determine the characteristics, location, and analysis of the feasibility of the logistics infrastructure. | 9  
El estudio tendrá un plazo de redacción de seis meses. | The study will have a writing period of six months. | 9  
El consejero de Fomento e Infraestructuras, Pedro Rivera, subrayó que se trata de un paso importante para el desarrollo y la implantación de la ZAL de Cartagena, que refleja el apoyo del Gobierno regional en este proyecto que permitirá incrementar la actividad logística de la ciudad portuaria. | The Minister of Development and Infrastructures, Pedro Rivera, emphasized that this is an important step for the development and implementation of the ZAL of Cartagena, which reflects the support of the regional government in this project that will increase the logistics activity of the port city. | 9  
En este sentido, recordó que las dos ZAL tienen el respaldo del Gobierno central y de Europa al estar incluidas ambas en la Red Transeuropea de Transporte para lograr un espacio único europeo de transporte con una política competitiva y sostenible. | In this sense, he recalled that the two ZALs have the backing of the central government and Europe as they are both included in the Trans-European Transport Network to achieve a single European space for transport with a competitive and sustainable policy. | 9  
Por su parte, el consejero de Desarrollo Económico, Turismo y Empleo, Juan Hernández, señaló que se trata de un proyecto público-privado para que en el futuro contemos con una gran plataforma logística empresarial en Cartagena, que sumará en los atractivos para el desarrollo económico y empresarial para la Región, y atraerá a inversores nacionales e internacionales, destacando que Cartagena cuenta con grandes empresas y una gran infraestructura portuaria, donde se maneja un volumen de tráfico de mercancías cada vez más importante, y que es sin duda un activo de primer orden para situar a la Región como referencia logística industrial en el mediterráneo . | On his part, the Minister of Economic Development, Tourism, and Employment, Juan Hernández, pointed out that this is "a public-private project so that in the future we will have a large business logistics platform in Cartagena, which will add to the attractions for economic and business development for the Region, and will attract national and international investors, highlighting that Cartagena has "large companies and a great port infrastructure, where an increasingly important volume of goods traffic is handled, and which is undoubtedly a key asset to position the Region as an industrial logistics reference in the Mediterranean. | 9  
Por su parte Antonio Sevilla, Presidente de la APC, indicó que el puerto es una herramienta esencial para el desarrollo económico de la región y actuaciones como ésta ayudan a revitalizar la industria y el comercio. | For his part, Antonio Sevilla, President of the APC, indicated that the port is an essential tool for the economic development of the region and actions like this help revitalize industry and commerce. | 9  
Inicialmente, se estudiará la situación actual del ámbito de actuación desde el punto de vista territorial, urbanístico, socioeconómico, medioambiental, además de analizar las infraestructuras lineales, nodales, la actividad y la oferta y la demanda. | Initially, the current situation of the scope of action will be studied from the territorial, urban, socio-economic, environmental point of view, in addition to analyzing linear and nodal infrastructures, activity, and supply and demand. | 9  
Durante las próximas semanas se llevarán a cabo entrevistas con empresas potencialmente interesadas en instalarse en la ZAL de Cartagena, con el fin de identificar sus necesidades concretas, que será la base para determinar el diseño funcional del proyecto y definir las fases de desarrollo del mismo. | In the coming weeks, interviews will be conducted with companies potentially interested in setting up in the ZAL of Cartagena, in order to identify their specific needs, which will be the basis for determining the functional design of the project and defining its development phases. | 9  
Se elaborará el estudio de mercado logístico de la comarca de Cartagena, donde se analizarán las cadenas logísticas y los flujos de transporte para realizar las proyecciones a futuro de los tráficos de mercancías. | The logistics market study of the Cartagena region will be developed, where logistics chains and transportation flows will be analyzed to make future projections of goods traffic. | 9  
Una vez concluida esta parte se obtendrá el tráfico que puede captar el ferrocarril y la demanda existente de suelo logístico. | Once this part is completed, the traffic that the railway can capture and the existing demand for logistic land will be obtained. | 9  
En las fases siguientes se analizarán la viabilidad económica-financiera de la infraestructura y se diseñará el modelo de promoción y gestión de la ZAL de Cartagena. | In the following phases, the economic-financial viability of the infrastructure will be analyzed and the promotion and management model of the ZAL of Cartagena will be designed. | 9
